Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Santiago Rojas,py PAR,GK,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel Forclaz,ar ARG,"MF,FW",19.0,7,2,179.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.7,8.0,14.0,19.0,0.0,0.5,0.5,0.0,0.5,0.08,0.3,0.37,0.08,0.37,Matches
Agustín Obando,ar ARG,"MF,FW",22.0,8,1,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.9,5.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26,0.36,0.1,0.36,Matches
Sebastián Medina,ar ARG,MF,22.0,7,0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,Matches
Mateo Caceres,ar ARG,FW,20.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ijiel Protti,ar ARG,MF,28.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches
Agustín Baldi,ar ARG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matias Espíndola,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tomás Fernández,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Gomes,ar ARG,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Valentín Moreno,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Santiago Vera,ar ARG,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Camilo Viganoni,ar ARG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.4,27,297,2430.0,27.0,26.0,17.0,43.0,23.0,3.0,3.0,51.0,3.0,34.3,32.2,24.9,57.1,474.0,1177.0,1171.0,0.96,0.63,1.59,0.85,1.48,1.27,0.92,2.2,1.19,2.11,
Opponent Total,,,26.9,27,297,2430.0,27.0,29.0,25.0,54.0,28.0,1.0,1.0,56.0,6.0,30.2,29.4,23.4,52.7,410.0,893.0,886.0,1.07,0.93,2.0,1.04,1.96,1.12,0.86,1.98,1.09,1.95,
