Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Martín Ortega,ar ARG,"DF,MF",23.0,8.3,326,433,75.3,5034,2048,170,189,89.9,135,167,80.8,13,44,29.5,1,0.5,0.4,0.5,7,17,9,8,26,Matches
Brian Alexis Leizza,ar ARG,DF,22.0,8.8,328,412,79.6,6435,2327,112,136,82.4,184,205,89.8,28,60,46.7,0,0.0,0.1,0.0,1,28,1,1,29,Matches
Tomás Badaloni,ar ARG,FW,22.0,7.5,89,138,64.5,1046,116,62,87,71.3,20,33,60.6,1,1,100.0,1,0.5,0.4,0.5,8,4,2,0,7,Matches
Martin Garay,ar ARG,"DF,MF",23.0,7.6,318,441,72.1,5257,2101,159,184,86.4,129,172,75.0,26,55,47.3,3,1.8,1.4,1.2,10,38,7,3,42,Matches
Gonzalo Flores,ar ARG,"FW,MF",20.0,4.4,76,106,71.7,932,59,46,55,83.6,23,31,74.2,0,6,0.0,0,0.1,0.0,-0.1,1,2,0,0,2,Matches
Santiago Rojas,py PAR,GK,26.0,2.0,24,44,54.5,1048,941,0,0,,6,6,100.0,18,38,47.4,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Ezequiel Forclaz,ar ARG,"MF,FW",19.0,2.0,68,99,68.7,893,305,52,66,78.8,13,22,59.1,3,9,33.3,1,0.6,0.1,0.4,5,9,4,0,14,Matches
Agustín Obando,ar ARG,"MF,FW",22.0,2.4,46,90,51.1,791,317,20,35,57.1,18,33,54.5,5,14,35.7,0,0.6,0.4,-0.6,6,5,5,1,9,Matches
Sebastián Medina,ar ARG,MF,22.0,1.3,45,73,61.6,723,223,26,31,83.9,13,27,48.1,6,9,66.7,0,0.1,0.1,-0.1,3,5,2,1,8,Matches
Mateo Caceres,ar ARG,FW,20.0,0.1,5,5,100.0,76,0,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ijiel Protti,ar ARG,MF,28.0,0.0,3,4,75.0,24,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,27.4,27.0,9849,13046,75.5,180522,71846,4309,5088,84.7,4182,5086,82.2,1180,2190,53.9,17,24.9,21.4,-7.9,286,900,193,73,1177,
Opponent Total,,,26.9,27.0,7304,10365,70.5,138462,60860,3223,3859,83.5,2883,3783,76.2,1026,2076,49.4,25,23.4,21.8,1.6,238,661,182,41,893,
