Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Iván Ortigoza,ar ARG,"FW,MF",27.0,4.5,216.0,2.0,15.0,88.0,116.0,10.0,216.0,23.0,9.0,39.1,12.0,52.2,141.0,1028.0,552.0,18.0,15.0,2.0,13.0,12.0,154.0,48.0,Matches
Guillermo Pereira,ar ARG,"DF,MF",29.0,5.8,320.0,16.0,69.0,138.0,113.0,15.0,320.0,13.0,5.0,38.5,6.0,46.2,146.0,659.0,297.0,5.0,9.0,3.0,7.0,7.0,165.0,41.0,Matches
Matias Moreno,ar ARG,DF,19.0,3.1,151.0,12.0,65.0,83.0,6.0,0.0,151.0,8.0,4.0,50.0,1.0,12.5,103.0,552.0,386.0,7.0,2.0,0.0,1.0,0.0,97.0,1.0,Matches
Ibrahim Hesar,sy SYR,"MF,FW",29.0,5.9,237.0,11.0,39.0,74.0,127.0,28.0,237.0,12.0,3.0,25.0,9.0,75.0,122.0,738.0,258.0,7.0,4.0,2.0,12.0,6.0,146.0,49.0,Matches
Diego Novaretti,ar ARG,DF,37.0,2.6,140.0,22.0,89.0,47.0,5.0,3.0,140.0,4.0,4.0,100.0,0.0,0.0,54.0,364.0,209.0,2.0,0.0,0.0,2.0,0.0,58.0,1.0,Matches
Fabián Bordagaray,ar ARG,"FW,MF",35.0,2.6,126.0,3.0,15.0,54.0,58.0,11.0,126.0,5.0,1.0,20.0,4.0,80.0,54.0,410.0,141.0,6.0,2.0,3.0,4.0,3.0,90.0,19.0,Matches
Daniel Barrea,ar ARG,FW,21.0,2.1,73.0,0.0,3.0,31.0,42.0,9.0,73.0,9.0,7.0,77.8,2.0,22.2,51.0,373.0,168.0,9.0,1.0,2.0,9.0,4.0,59.0,18.0,Matches
Mariano Miño,ar ARG,MF,28.0,1.8,111.0,1.0,7.0,69.0,37.0,1.0,111.0,10.0,8.0,80.0,2.0,20.0,84.0,583.0,286.0,6.0,6.0,1.0,2.0,7.0,82.0,11.0,Matches
Manuel Vicentini,ar ARG,GK,32.0,1.5,53.0,46.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,,0.0,,32.0,248.0,169.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Matches
Francisco Oliver,ar ARG,DF,27.0,1.1,60.0,6.0,29.0,23.0,8.0,0.0,60.0,0.0,0.0,,0.0,,28.0,151.0,63.0,0.0,1.0,0.0,1.0,1.0,24.0,2.0,Matches
Joaquín Susvielles,ar ARG,"FW,DF",31.0,2.0,97.0,9.0,13.0,36.0,48.0,12.0,97.0,4.0,4.0,100.0,0.0,0.0,44.0,240.0,68.0,3.0,3.0,3.0,5.0,4.0,76.0,18.0,Matches
Iván Ramírez,ar ARG,MF,32.0,1.6,,,,,,,,,,,,,,,,,,,,,,,Matches
Gerónimo Tomasetti,ar ARG,MF,22.0,0.6,40.0,4.0,13.0,18.0,9.0,0.0,40.0,1.0,1.0,100.0,0.0,0.0,19.0,74.0,37.0,0.0,1.0,0.0,5.0,2.0,26.0,0.0,Matches
Andrés Felipe Amaya,co COL,"FW,MF",21.0,0.3,,,,,,,,,,,,,,,,,,,,,,,Matches
Francisco Facello,ar ARG,DF,20.0,0.2,15.0,0.0,3.0,4.0,8.0,0.0,15.0,0.0,0.0,,0.0,,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,Matches
Facundo Lencioni,ar ARG,MF,21.0,0.2,14.0,0.0,2.0,5.0,7.0,1.0,14.0,0.0,0.0,,0.0,,9.0,54.0,15.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,Matches
Squad Total,,,28.3,27.0,14062.0,1453.0,4548.0,6508.0,3163.0,399.0,14059.0,584.0,288.0,49.3,249.0,42.6,7061.0,40086.0,20230.0,392.0,280.0,55.0,421.0,267.0,7998.0,964.0,
Opponent Total,,,27.0,27.0,14590.0,1318.0,4524.0,6974.0,3266.0,480.0,14585.0,562.0,273.0,48.6,234.0,41.6,7878.0,42978.0,22607.0,416.0,282.0,80.0,460.0,215.0,8672.0,1013.0,
