Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,18,971.0,54.0,40.0,10.8,10,81.0,7,8,20.0,0,1.67,6.0,10.0,-4.0,-0.37,-0.25,10.6,15.6,-5.0,-0.46,-0.33,Matches
Matías García,ar ARG,MF,31.0,10,735.0,74.0,30.2,8.2,9,81.0,3,1,6.0,0,1.8,9.0,4.0,5.0,0.61,1.2,8.9,5.9,3.1,0.38,0.92,Matches
Tomas Castro,ar ARG,MF,20.0,8,412.0,52.0,17.0,4.6,6,63.0,0,2,19.0,2,1.0,1.0,5.0,-4.0,-0.87,-0.78,2.7,4.3,-1.6,-0.36,-0.11,Matches
Iván Ortigoza,ar ARG,"FW,MF",27.0,11,401.0,36.0,16.5,4.5,5,58.0,0,6,18.0,7,0.91,4.0,5.0,-1.0,-0.22,0.0,7.6,4.8,2.8,0.63,1.08,Matches
Guillermo Pereira,ar ARG,"DF,MF",29.0,16,521.0,33.0,21.4,5.8,4,71.0,0,12,20.0,9,1.13,3.0,7.0,-4.0,-0.69,-0.6,5.0,7.0,-2.0,-0.34,-0.1,Matches
Matias Moreno,ar ARG,DF,19.0,4,280.0,70.0,11.5,3.1,4,70.0,1,0,,1,0.5,0.0,3.0,-3.0,-0.96,-0.84,1.7,1.0,0.8,0.25,0.58,Matches
Ibrahim Hesar,sy SYR,"MF,FW",29.0,16,532.0,33.0,21.9,5.9,3,69.0,0,13,25.0,11,1.38,4.0,4.0,0.0,0.0,0.28,6.4,7.4,-1.1,-0.18,0.11,Matches
Diego Novaretti,ar ARG,DF,37.0,9,231.0,26.0,9.5,2.6,2,90.0,2,7,7.0,16,1.56,0.0,3.0,-3.0,-1.17,-1.05,2.2,4.9,-2.7,-1.06,-0.88,Matches
Fabián Bordagaray,ar ARG,"FW,MF",35.0,10,237.0,24.0,9.8,2.6,1,56.0,0,9,20.0,15,1.5,3.0,3.0,0.0,0.0,0.25,3.1,3.8,-0.7,-0.27,-0.01,Matches
Daniel Barrea,ar ARG,FW,21.0,8,192.0,24.0,7.9,2.1,1,69.0,0,7,18.0,15,1.0,0.0,3.0,-3.0,-1.41,-1.29,1.4,2.9,-1.5,-0.68,-0.45,Matches
Mariano Miño,ar ARG,MF,28.0,8,158.0,20.0,6.5,1.8,1,17.0,0,7,20.0,8,0.63,1.0,3.0,-2.0,-1.14,-0.98,2.9,2.9,-0.1,-0.03,0.25,Matches
Manuel Vicentini,ar ARG,GK,32.0,2,136.0,68.0,5.6,1.5,1,90.0,1,1,46.0,25,1.5,1.0,2.0,-1.0,-0.66,-0.47,1.9,2.3,-0.4,-0.26,0.0,Matches
Francisco Oliver,ar ARG,DF,27.0,4,103.0,26.0,4.2,1.1,1,68.0,0,3,12.0,2,1.75,1.0,1.0,0.0,0.0,0.23,1.5,2.7,-1.1,-0.98,-0.75,Matches
Joaquín Susvielles,ar ARG,"FW,DF",31.0,11,178.0,16.0,7.3,2.0,0,,0,11,16.0,12,0.91,0.0,3.0,-3.0,-1.52,-1.4,1.4,4.9,-3.5,-1.76,-1.61,Matches
Iván Ramírez,ar ARG,MF,32.0,7,140.0,20.0,5.8,1.6,0,,0,7,20.0,9,2.0,0.0,2.0,-2.0,-1.29,-1.13,,,,,,Matches
Gerónimo Tomasetti,ar ARG,MF,22.0,5,54.0,11.0,2.2,0.6,0,,0,5,11.0,4,2.0,1.0,0.0,1.0,1.67,1.93,0.9,1.5,-0.5,-0.9,-0.65,Matches
Andrés Felipe Amaya,co COL,"FW,MF",21.0,1,26.0,26.0,1.1,0.3,0,,0,1,26.0,16,1.0,0.0,0.0,0.0,0.0,0.22,,,,,,Matches
Francisco Facello,ar ARG,DF,20.0,1,20.0,20.0,0.8,0.2,0,,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.22,0.2,0.1,0.1,0.45,0.72,Matches
Facundo Lencioni,ar ARG,MF,21.0,1,20.0,20.0,0.8,0.2,0,,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.22,0.2,0.1,0.1,0.47,0.74,Matches
Nicolás Brito,,MF,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Thiago Cravero,,MF,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Juan Strumia,ar ARG,GK,23.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ignacio Tapia,ar ARG,MF,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Mariano Troilo,ar ARG,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.3,27,2430.0,90.0,100.0,27.0,297,81.0,158,133,19.0,191,1.33,20.0,26.0,-6.0,-0.22,,24.6,31.8,-7.1,-0.26,,
Opponent Total,,,27.0,27,2430.0,90.0,100.0,27.0,297,81.0,178,116,25.0,202,1.44,26.0,20.0,6.0,0.22,,31.8,24.6,7.1,0.26,,
