Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,10.8,17.0,9,10.0,6.0,1.0,7.0,13.0,53.8,6.0,5.0,1.0,4.0,8,25.0,21.0,0.0,Matches
Matías García,ar ARG,MF,31.0,8.2,30.0,13,6.0,17.0,7.0,15.0,26.0,57.7,11.0,9.0,1.0,8.0,5,35.0,8.0,0.0,Matches
Tomas Castro,ar ARG,MF,20.0,4.6,8.0,6,1.0,4.0,3.0,4.0,9.0,44.4,5.0,10.0,0.0,10.0,2,10.0,5.0,0.0,Matches
Iván Ortigoza,ar ARG,"FW,MF",27.0,4.5,8.0,4,2.0,4.0,2.0,5.0,11.0,45.5,6.0,2.0,0.0,2.0,2,10.0,2.0,0.0,Matches
Guillermo Pereira,ar ARG,"DF,MF",29.0,5.8,20.0,16,7.0,9.0,4.0,9.0,24.0,37.5,15.0,8.0,1.0,7.0,9,29.0,16.0,0.0,Matches
Matias Moreno,ar ARG,DF,19.0,3.1,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,5,6.0,10.0,0.0,Matches
Ibrahim Hesar,sy SYR,"MF,FW",29.0,5.9,12.0,9,3.0,7.0,2.0,5.0,13.0,38.5,8.0,13.0,2.0,11.0,5,17.0,10.0,0.0,Matches
Diego Novaretti,ar ARG,DF,37.0,2.6,5.0,4,5.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,1.0,7,12.0,21.0,0.0,Matches
Fabián Bordagaray,ar ARG,"FW,MF",35.0,2.6,3.0,3,2.0,1.0,0.0,2.0,3.0,66.7,1.0,5.0,0.0,5.0,2,5.0,2.0,0.0,Matches
Daniel Barrea,ar ARG,FW,21.0,2.1,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,1,1.0,1.0,0.0,Matches
Mariano Miño,ar ARG,MF,28.0,1.8,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,3.0,0.0,0.0,Matches
Manuel Vicentini,ar ARG,GK,32.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Francisco Oliver,ar ARG,DF,27.0,1.1,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2,4.0,5.0,0.0,Matches
Joaquín Susvielles,ar ARG,"FW,DF",31.0,2.0,3.0,0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,0,3.0,8.0,0.0,Matches
Iván Ramírez,ar ARG,MF,32.0,1.6,,3,,,,,,,,,,,2,,,,Matches
Gerónimo Tomasetti,ar ARG,MF,22.0,0.6,2.0,1,0.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,2.0,2.0,0.0,Matches
Andrés Felipe Amaya,co COL,"FW,MF",21.0,0.3,,0,,,,,,,,,,,0,,,,Matches
Francisco Facello,ar ARG,DF,20.0,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,Matches
Facundo Lencioni,ar ARG,MF,21.0,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,2,3.0,0.0,0.0,Matches
Squad Total,,,28.3,27.0,469.0,296,213.0,214.0,42.0,243.0,534.0,45.5,291.0,281.0,63.0,218.0,246,715.0,544.0,5.0,
Opponent Total,,,27.0,27.0,492.0,340,226.0,212.0,54.0,238.0,508.0,46.9,270.0,256.0,51.0,205.0,272,764.0,502.0,2.0,
