Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Jo,br BRA,"FW,MF",28-243,9,4,398.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,0.3,2.3,3.0,1.0,18.0,0.45,0.0,0.45,0.45,0.45,0.43,0.08,0.51,0.43,0.51,Matches
João Pedro,pt POR,MF,30-271,11,4,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
Rodrigo Nascimento,br BRA,GK,27-339,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thibang Phete,za RSA,"DF,MF",29-270,5,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Rúben Lameiras,pt POR,"FW,MF",29-008,5,4,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.13,0.04,0.13,Matches
Issah Abbas,gh GHA,"MF,FW",25-095,6,3,282.0,3.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.7,1.5,7.0,6.0,20.0,0.0,0.64,0.64,0.0,0.64,0.24,0.22,0.46,0.24,0.46,Matches
Carraça,pt POR,"MF,DF",30-304,7,3,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,5.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches
João Queirós,pt POR,DF,25-252,5,2,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Habib sylla,ci CIV,DF,24-321,4,2,202.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Hélder Morim,pt POR,MF,22-230,4,1,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.06,0.08,Matches
Pedro Pinho,pt POR,MF,23-268,5,1,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,5.0,0.0,0.58,0.0,0.58,0.58,0.58,0.1,0.0,0.1,0.1,0.1,Matches
Rodrigo Melro,pt POR,DF,19-291,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Borges,pt POR,DF,23-217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Catatau,br BRA,MF,22-170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gonçalo Filipe,pt POR,GK,23-244,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Guilherme Oliveira,br BRA,DF,24-028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Picas,ao ANG,FW,22-319,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,15,165,1350.0,15.0,16.0,11.0,27.0,14.0,2.0,2.0,49.0,4.0,16.1,14.5,11.5,26.0,207.0,445.0,440.0,1.07,0.73,1.8,0.93,1.67,1.07,0.77,1.84,0.97,1.74,
Opponent Total,,,26.7,15,165,1350.0,15.0,39.0,27.0,66.0,37.0,2.0,2.0,39.0,3.0,26.1,24.5,14.8,39.3,245.0,612.0,608.0,2.6,1.8,4.4,2.47,4.27,1.74,0.99,2.73,1.64,2.62,
