Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Jo,br BRA,"FW,MF",28-243,9,398.0,44.0,29.5,4.4,4,75.0,1,5,20.0,1,0.78,7.0,7.0,0.0,0.0,2.17,6.7,5.2,1.5,0.33,1.42,Matches
João Pedro,pt POR,MF,30-271,11,373.0,34.0,27.6,4.1,4,46.0,0,7,27.0,3,0.55,5.0,11.0,-6.0,-1.45,0.12,5.0,7.4,-2.3,-0.56,0.14,Matches
Rodrigo Nascimento,br BRA,GK,27-339,4,360.0,90.0,26.7,4.0,4,90.0,4,0,,11,0.75,3.0,9.0,-6.0,-1.5,0.05,4.0,5.8,-1.9,-0.47,0.27,Matches
Thibang Phete,za RSA,"DF,MF",29-270,5,330.0,66.0,24.4,3.7,4,77.0,1,1,21.0,1,0.0,1.0,9.0,-8.0,-2.18,-0.86,3.4,6.4,-3.0,-0.82,-0.2,Matches
Rúben Lameiras,pt POR,"FW,MF",29-008,5,206.0,41.0,15.3,2.3,4,48.0,0,1,14.0,3,0.0,0.0,6.0,-6.0,-2.62,-1.28,0.9,3.2,-2.3,-1.02,-0.42,Matches
Issah Abbas,gh GHA,"MF,FW",25-095,6,282.0,47.0,20.9,3.1,3,72.0,1,3,22.0,1,0.5,4.0,10.0,-6.0,-1.91,-0.48,4.8,6.1,-1.3,-0.42,0.32,Matches
Carraça,pt POR,"MF,DF",30-304,7,264.0,38.0,19.6,2.9,3,60.0,1,4,21.0,0,0.43,3.0,6.0,-3.0,-1.02,0.63,3.5,4.4,-0.9,-0.32,0.43,Matches
João Queirós,pt POR,DF,25-252,5,235.0,47.0,17.4,2.6,2,74.0,1,3,29.0,6,1.4,5.0,7.0,-2.0,-0.77,0.93,3.8,5.6,-1.8,-0.67,-0.01,Matches
Habib sylla,ci CIV,DF,24-321,4,202.0,51.0,15.0,2.2,2,76.0,0,2,25.0,3,0.0,0.0,7.0,-7.0,-3.12,-1.86,1.8,5.8,-4.0,-1.8,-1.33,Matches
Hélder Morim,pt POR,MF,22-230,4,168.0,42.0,12.4,1.9,1,69.0,0,3,33.0,4,0.75,1.0,5.0,-4.0,-2.14,-0.7,0.7,2.3,-1.6,-0.86,-0.22,Matches
Pedro Pinho,pt POR,MF,23-268,5,155.0,31.0,11.5,1.7,1,56.0,0,4,25.0,1,1.4,7.0,2.0,5.0,2.9,5.01,4.5,1.9,2.5,1.46,2.4,Matches
Rodrigo Melro,pt POR,DF,19-291,1,1.0,1.0,0.1,0.0,0,,0,1,1.0,1,0.0,0.0,1.0,-1.0,-90.0,-88.53,0.1,0.6,-0.5,-49.4,-48.77,Matches
Eduardo Borges,pt POR,DF,23-217,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Catatau,br BRA,MF,22-170,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gonçalo Filipe,pt POR,GK,23-244,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Guilherme Oliveira,br BRA,DF,24-028,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Picas,ao ANG,FW,22-319,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.0,15,1350.0,90.0,100.0,15.0,165,77.0,90,72,28.0,61,0.67,16.0,39.0,-23.0,-1.53,,16.1,26.1,-10.0,-0.67,,
Opponent Total,,,26.7,15,1350.0,90.0,100.0,15.0,165,77.0,91,71,19.0,64,2.27,39.0,16.0,23.0,1.53,,26.1,16.1,10.0,0.67,,
