Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Moises,br BRA,"MF,FW",27-119,9.5,180,236,76.3,3301,919,85,105,81.0,67,81,82.7,24,36,66.7,1,1.9,0.9,-0.9,12,21,6,0,30,Matches
Diber Cambindo,co COL,"FW,MF",27-316,9.2,98,153,64.1,1423,274,53,77,68.8,34,47,72.3,4,8,50.0,1,1.1,0.5,-0.1,7,3,5,1,13,Matches
Kevin Castaño,co COL,MF,23-092,8.5,449,526,85.4,7815,2544,211,228,92.5,169,190,88.9,51,75,68.0,1,0.3,0.4,0.7,3,64,10,0,64,Matches
Ángel Sepúlveda,mx MEX,FW,32-318,7.2,117,170,68.8,1777,326,65,82,79.3,37,52,71.2,11,17,64.7,0,0.7,0.9,-0.7,9,12,2,0,21,Matches
Sebastián Jurado,mx MEX,GK,26-093,3.4,79,115,68.7,1854,1249,21,21,100.0,37,39,94.9,17,50,34.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Rafael Guerrero,mx MEX,DF,20-351,5.2,203,245,82.9,3981,1565,80,87,92.0,99,109,90.8,24,42,57.1,0,0.1,0.2,-0.1,1,24,3,1,26,Matches
Christian Tabó,uy URU,"FW,MF",30-037,2.4,44,55,80.0,605,95,28,34,82.4,10,12,83.3,3,3,100.0,0,0.7,0.2,-0.7,4,3,1,0,2,Matches
Alexis Gutiérrez,mx MEX,"MF,FW",23-307,2.0,104,120,86.7,1720,363,57,61,93.4,35,37,94.6,11,17,64.7,0,0.1,0.2,-0.1,3,11,2,0,12,Matches
Augusto Lotti,it ITA,FW,27-203,1.5,19,25,76.0,261,24,10,14,71.4,7,8,87.5,0,0,,0,0.2,0.0,-0.2,3,2,1,0,1,Matches
Cristian Jiménez,mx MEX,"DF,MF",21-165,1.0,42,47,89.4,790,281,16,17,94.1,20,21,95.2,6,8,75.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Alan Zubiri,mx MEX,DF,22-362,1.0,42,45,93.3,724,200,21,22,95.5,17,18,94.4,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Luis Iturbide,mx MEX,DF,21-236,0.5,12,18,66.7,175,31,8,10,80.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jesús Dueñas,mx MEX,"MF,FW",34-289,0.9,83,93,89.2,1635,402,32,32,100.0,39,42,92.9,12,16,75.0,0,0.0,0.1,0.0,2,11,0,0,11,Matches
Alonso Escoboza,mx MEX,DF,30-342,0.9,28,45,62.2,449,144,12,16,75.0,15,20,75.0,0,6,0.0,0,0.0,0.0,0.0,0,2,1,0,2,Matches
Josué Díaz,mx MEX,"DF,MF",19-105,0.5,15,20,75.0,215,80,9,9,100.0,6,7,85.7,0,3,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Raymundo Rubio,mx MEX,"DF,FW",22-320,0.1,7,9,77.8,104,53,4,5,80.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Amaury Morales,mx MEX,"MF,DF",18-027,0.1,9,9,100.0,126,20,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.9,17.0,6696,8416,79.6,125943,45463,2814,3149,89.4,2905,3367,86.3,844,1505,56.1,16,17.1,13.6,-1.1,164,564,120,39,634,
Opponent Total,,,28.2,17.0,5800,7454,77.8,108635,42343,2414,2750,87.8,2553,3018,84.6,716,1332,53.8,17,15.4,15.6,1.6,162,499,124,42,662,
