Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Felipe Aguilar,co COL,DF,30.0,13.1,418.0,533.0,78.4,9134.0,3294.0,110.0,126.0,87.3,233.0,268.0,86.9,75.0,127.0,59.1,0,0.2,0.1,-0.2,3.0,21.0,0.0,0.0,34.0,Matches
Lautaro Acosta,ar ARG,MF,34.0,10.4,222.0,296.0,75.0,3136.0,1053.0,120.0,151.0,79.5,83.0,100.0,83.0,8.0,15.0,53.3,0,1.4,0.5,-1.4,12.0,21.0,3.0,1.0,33.0,Matches
Julián Fernández,ar ARG,MF,27.0,11.4,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Lautaro Morales,ar ARG,GK,23.0,8.9,231.0,299.0,77.3,6383.0,4670.0,47.0,47.0,100.0,114.0,114.0,100.0,70.0,138.0,50.7,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Matches
Diego Braghieri,ar ARG,DF,35.0,5.1,146.0,201.0,72.6,3159.0,1084.0,39.0,47.0,83.0,86.0,101.0,85.1,21.0,47.0,44.7,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,14.0,Matches
Facundo Pérez,ar ARG,"MF,FW",23.0,2.7,83.0,106.0,78.3,1597.0,519.0,30.0,36.0,83.3,40.0,47.0,85.1,11.0,19.0,57.9,0,0.0,0.1,0.0,2.0,5.0,3.0,1.0,13.0,Matches
Julio Soler,ar ARG,DF,17.0,2.3,83.0,103.0,80.6,1338.0,570.0,47.0,50.0,94.0,32.0,39.0,82.1,4.0,12.0,33.3,0,0.0,0.1,0.0,1.0,7.0,1.0,0.0,10.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,1.7,50.0,74.0,67.6,849.0,398.0,24.0,30.0,80.0,20.0,26.0,76.9,5.0,11.0,45.5,0,0.1,0.1,-0.1,2.0,1.0,2.0,2.0,4.0,Matches
José Sand,ar ARG,"FW,MF",42.0,2.7,65.0,90.0,72.2,897.0,214.0,40.0,48.0,83.3,16.0,24.0,66.7,5.0,6.0,83.3,0,0.1,0.4,-0.1,1.0,6.0,1.0,0.0,14.0,Matches
Julián Aude,ar ARG,DF,19.0,1.6,40.0,50.0,80.0,657.0,310.0,18.0,21.0,85.7,17.0,21.0,81.0,3.0,5.0,60.0,0,0.1,0.1,-0.1,1.0,1.0,2.0,2.0,4.0,Matches
Pablo Aranda,ar ARG,DF,21.0,1.0,33.0,46.0,71.7,604.0,276.0,16.0,19.0,84.2,14.0,19.0,73.7,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches
Brian Blando,ar ARG,FW,27.0,0.7,13.0,23.0,56.5,142.0,73.0,9.0,12.0,75.0,2.0,3.0,66.7,0.0,2.0,0.0,0,0.7,0.3,-0.7,3.0,2.0,0.0,0.0,3.0,Matches
Brian Aguilar,ar ARG,DF,19.0,0.6,10.0,15.0,66.7,237.0,147.0,2.0,2.0,100.0,6.0,6.0,100.0,2.0,6.0,33.3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches
Mateo Sanabria,ar ARG,FW,18.0,0.2,2.0,4.0,50.0,15.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dylan Aquino,ar ARG,"FW,MF",17.0,0.1,5.0,8.0,62.5,79.0,36.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David González,ar ARG,MF,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,27.0,7965.0,10934.0,72.8,153610.0,63224.0,3242.0,3870.0,83.8,3413.0,4222.0,80.8,1117.0,2135.0,52.3,23,24.6,20.4,-1.6,247.0,672.0,169.0,65.0,900.0,
Opponent Total,,,27.1,27.0,9044.0,12066.0,75.0,168693.0,64072.0,3805.0,4501.0,84.5,3907.0,4767.0,82.0,1121.0,2128.0,52.7,17,19.9,21.6,-2.9,219.0,893.0,205.0,88.0,1137.0,
