Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Pablo Aranda,ar ARG,DF,21.0,1,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Blando,ar ARG,FW,27.0,4,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.99,1.03,0.04,1.03,Matches
Brian Aguilar,ar ARG,DF,19.0,4,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Mateo Sanabria,ar ARG,FW,18.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Dylan Aquino,ar ARG,"FW,MF",17.0,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
David González,ar ARG,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Careaga,ar ARG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ignacio Cechi,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Moreira,ar ARG,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Pablo Rodríguez,ar ARG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luciano Peraggini,ar ARG,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Agustín Rodríguez,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alexis Segovia,ar ARG,,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luciano Suárez,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,27,297,2430.0,27.0,37.0,23.0,60.0,31.0,6.0,8.0,74.0,9.0,36.7,30.4,24.6,55.0,349.0,900.0,897.0,1.37,0.85,2.22,1.15,2.0,1.36,0.91,2.27,1.13,2.04,
Opponent Total,,,27.1,27,297,2430.0,27.0,26.0,17.0,43.0,25.0,1.0,1.0,68.0,2.0,27.9,27.3,19.9,47.2,441.0,1137.0,1128.0,0.96,0.63,1.59,0.93,1.56,1.03,0.74,1.77,1.01,1.75,
