Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Lautaro Acosta,ar ARG,MF,34.0,10.4,0,11,2,18.2,1.06,0.19,0.0,0.0,14.0,0.0,0,0,1.7,1.7,0.16,-1.7,-1.7,Matches
Julián Fernández,ar ARG,MF,27.0,11.4,0,4,1,25.0,0.35,0.09,0.0,0.0,,,0,0,,,,,,Matches
Lautaro Morales,ar ARG,GK,23.0,8.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Braghieri,ar ARG,DF,35.0,5.1,1,2,1,50.0,0.39,0.2,0.5,1.0,9.3,0.0,0,0,0.6,0.6,0.32,0.4,0.4,Matches
Facundo Pérez,ar ARG,"MF,FW",23.0,2.7,0,4,2,50.0,1.46,0.73,0.0,0.0,26.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Julio Soler,ar ARG,DF,17.0,2.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,1.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
José Sand,ar ARG,"FW,MF",42.0,2.7,2,4,0,0.0,1.49,0.0,0.0,,13.6,0.0,2,2,2.3,0.8,0.19,-0.3,-0.8,Matches
Julián Aude,ar ARG,DF,19.0,1.6,0,1,0,0.0,0.62,0.0,0.0,,30.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pablo Aranda,ar ARG,DF,21.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Brian Blando,ar ARG,FW,27.0,0.7,0,1,0,0.0,1.41,0.0,0.0,,10.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Brian Aguilar,ar ARG,DF,19.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Mateo Sanabria,ar ARG,FW,18.0,0.2,0,1,0,0.0,5.0,0.0,0.0,,19.5,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Dylan Aquino,ar ARG,"FW,MF",17.0,0.1,0,1,0,0.0,9.0,0.0,0.0,,21.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
David González,ar ARG,MF,18.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,27.0,37,335,101,30.1,12.41,3.74,0.09,0.31,19.3,10.0,6,8,36.7,30.4,0.09,0.3,0.6,
Opponent Total,,,27.1,27.0,26,319,84,26.3,11.81,3.11,0.08,0.3,19.3,22.0,1,1,27.9,27.3,0.09,-1.9,-2.3,
