Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Kikas,pt POR,"FW,MF",25-104,13,5,619.0,6.9,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.7,1.7,0.7,2.3,3.0,13.0,46.0,0.44,0.0,0.44,0.44,0.44,0.24,0.1,0.34,0.24,0.34,Matches
Wagner Santos,br BRA,GK,25-246,5,5,427.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Almeida,br BRA,DF,23-349,6,4,396.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,1.0,0.0,0.23,0.23,0.0,0.23,0.01,0.01,0.02,0.01,0.02,Matches
Nkanyiso Shinga,za RSA,"DF,MF",23-275,6,4,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
André Inácio,br BRA,"FW,MF",21-310,9,3,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.5,2.5,11.0,2.0,13.0,0.26,0.0,0.26,0.26,0.26,0.53,0.13,0.66,0.53,0.66,Matches
António Filipe de Carvalho,pt POR,GK,38-260,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Sá,pt POR,MF,30-029,8,1,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
Regis Ndo,ml MLI,"FW,MF",22-308,8,1,195.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,8.0,12.0,17.0,0.0,0.46,0.46,0.0,0.46,0.19,0.23,0.42,0.19,0.42,Matches
Alioune Ndour,sn SEN,"FW,MF",22-302,9,0,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.6,1.7,6.0,5.0,18.0,0.0,0.53,0.53,0.0,0.53,0.56,0.33,0.89,0.56,0.89,Matches
Keliano,ao ANG,MF,20-348,9,0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
Gustavo Henrique,br BRA,FW,24-242,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Cambila,ao ANG,GK,21-228,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brenner,br BRA,FW,21-362,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Euri Carvalho,pt POR,FW,19-316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Manuel Figueiredo,pt POR,MF,21-317,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Mendes,pt POR,DF,33-090,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,15,165,1350.0,15.0,14.0,10.0,24.0,13.0,1.0,1.0,35.0,3.0,16.4,15.6,13.0,28.6,184.0,494.0,490.0,0.93,0.67,1.6,0.87,1.53,1.09,0.87,1.96,1.04,1.91,
Opponent Total,,,27.1,15,165,1350.0,15.0,22.0,16.0,38.0,22.0,0.0,1.0,44.0,2.0,21.9,21.1,16.3,37.4,277.0,563.0,559.0,1.47,1.07,2.53,1.47,2.53,1.46,1.09,2.55,1.41,2.5,
