Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Wagner Santos,br BRA,GK,25-246,5,427.0,85.0,31.6,4.7,5,85.0,4,0,,3,1.0,5.0,4.0,1.0,0.21,0.89,3.6,4.7,-1.1,-0.22,0.21,Matches
Almeida,br BRA,DF,23-349,6,396.0,66.0,29.3,4.4,4,90.0,4,2,18.0,7,1.33,6.0,8.0,-2.0,-0.45,-0.08,3.6,8.1,-4.5,-1.02,-0.92,Matches
Nkanyiso Shinga,za RSA,"DF,MF",23-275,6,336.0,56.0,24.9,3.7,4,81.0,2,2,6.0,6,1.5,4.0,6.0,-2.0,-0.54,-0.18,4.2,6.0,-1.9,-0.5,-0.17,Matches
André Inácio,br BRA,"FW,MF",21-310,9,342.0,38.0,25.3,3.8,3,69.0,0,6,23.0,1,1.22,6.0,6.0,0.0,0.0,0.54,5.2,5.0,0.2,0.06,0.57,Matches
António Filipe de Carvalho,pt POR,GK,38-260,3,270.0,90.0,20.0,3.0,3,90.0,3,0,,7,2.0,4.0,3.0,1.0,0.33,0.92,4.5,3.1,1.4,0.46,1.04,Matches
Pedro Sá,pt POR,MF,30-029,8,267.0,33.0,19.8,3.0,1,90.0,1,7,25.0,1,1.0,5.0,10.0,-5.0,-1.69,-1.6,5.1,9.1,-4.0,-1.35,-1.23,Matches
Regis Ndo,ml MLI,"FW,MF",22-308,8,195.0,24.0,14.4,2.2,1,45.0,0,7,21.0,1,0.88,3.0,7.0,-4.0,-1.85,-1.69,2.8,4.1,-1.3,-0.61,-0.28,Matches
Alioune Ndour,sn SEN,"FW,MF",22-302,9,169.0,19.0,12.5,1.9,0,,0,9,19.0,3,1.0,5.0,7.0,-2.0,-1.07,-0.76,4.1,6.0,-1.9,-1.0,-0.72,Matches
Keliano,ao ANG,MF,20-348,9,120.0,13.0,8.9,1.3,0,,0,9,13.0,5,1.33,3.0,9.0,-6.0,-4.5,-4.5,1.2,6.1,-4.9,-3.64,-3.59,Matches
Gustavo Henrique,br BRA,FW,24-242,2,19.0,10.0,1.4,0.2,0,,0,2,10.0,2,1.0,1.0,1.0,0.0,0.0,0.41,,,,,,Matches
Cambila,ao ANG,GK,21-228,1,17.0,17.0,1.3,0.2,0,,0,1,17.0,4,0.0,0.0,3.0,-3.0,-15.88,-15.68,0.0,2.8,-2.8,-15.04,-14.86,Matches
Brenner,br BRA,FW,21-362,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Euri Carvalho,pt POR,FW,19-316,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Manuel Figueiredo,pt POR,MF,21-317,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Pedro Mendes,pt POR,DF,33-090,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.2,15,1350.0,90.0,100.0,15.0,165,80.0,89,73,22.0,59,1.07,16.0,22.0,-6.0,-0.4,,16.4,21.9,-5.5,-0.37,,
Opponent Total,,,27.1,15,1350.0,90.0,100.0,15.0,165,80.0,100,66,23.0,69,1.67,22.0,16.0,6.0,0.4,,21.9,16.4,5.5,0.37,,
