Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Gustavo Campanharo,br BRA,MF,30.0,15,695.0,46.0,20.3,7.7,8,66.0,1,7,24.0,14,1.8,8.0,8.0,0.0,0.0,-0.03,7.5,9.6,-2.2,-0.28,-0.19,Matches
Dalbert Henrique,br BRA,DF,29.0,9,497.0,55.0,14.5,5.5,7,68.0,2,2,10.0,4,0.89,4.0,9.0,-5.0,-0.91,-1.09,5.2,6.8,-1.6,-0.29,-0.19,Matches
Matheus Dias,br BRA,"MF,FW",25.0,14,405.0,29.0,11.8,4.5,6,51.0,0,8,13.0,10,1.21,2.0,4.0,-2.0,-0.44,-0.53,4.2,4.2,0.0,0.0,0.15,Matches
Rodrigo Moledo,br BRA,DF,35.0,7,478.0,68.0,14.0,5.3,5,84.0,4,2,29.0,4,1.43,5.0,6.0,-1.0,-0.19,-0.25,5.6,7.7,-2.1,-0.4,-0.31,Matches
Lucca Holanda,br BRA,FW,19.0,19,550.0,29.0,16.1,6.1,4,77.0,1,15,16.0,17,1.26,5.0,7.0,-2.0,-0.33,-0.42,7.1,8.6,-1.5,-0.25,-0.14,Matches
Alexandre Alemão,br BRA,FW,24.0,9,340.0,38.0,9.9,3.8,3,66.0,1,6,24.0,3,1.56,3.0,3.0,0.0,0.0,-0.03,4.3,5.1,-0.9,-0.23,-0.11,Matches
Thauan Lara,br BRA,"DF,MF",19.0,10,336.0,34.0,9.8,3.7,3,75.0,2,7,16.0,19,1.6,1.0,8.0,-7.0,-1.87,-2.11,2.5,7.3,-4.8,-1.29,-1.29,Matches
Hugo Mallo,es ESP,DF,31.0,6,325.0,54.0,9.5,3.6,3,80.0,2,3,28.0,0,0.83,2.0,3.0,-1.0,-0.28,-0.34,2.5,4.5,-2.0,-0.55,-0.46,Matches
Gabriel Baralhas,br BRA,MF,24.0,5,236.0,47.0,6.9,2.6,2,85.0,1,3,22.0,7,0.8,2.0,4.0,-2.0,-0.76,-0.85,2.7,3.6,-1.0,-0.36,-0.25,Matches
Gabriel Barros,br BRA,"FW,MF",21.0,5,177.0,35.0,5.2,2.0,2,66.0,0,3,15.0,26,1.2,4.0,3.0,1.0,0.51,0.51,2.3,2.5,-0.2,-0.09,0.04,Matches
Jean Dias,br BRA,"FW,MF",32.0,10,321.0,32.0,9.4,3.6,1,78.0,0,9,27.0,12,1.8,4.0,1.0,3.0,0.84,0.9,4.1,5.0,-0.9,-0.24,-0.12,Matches
João Dalla Corte,br BRA,DF,16.0,1,20.0,20.0,0.6,0.2,0,,0,1,20.0,6,0.0,2.0,1.0,1.0,4.5,4.5,1.4,1.0,0.4,1.58,1.72,Matches
Estevão,br BRA,MF,20.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,9,0.0,0.0,1.0,-1.0,-8.18,-8.23,0.2,0.9,-0.8,-6.26,-6.14,Matches
Lucas Ramos,br BRA,FW,22.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,3.4,3.53,Matches
Anthoni,br BRA,GK,21.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Felipe,br BRA,DF,19.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Emerson Júnior,br BRA,GK,22.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Vinicius Rangel,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,3420.0,90.0,100.0,38.0,418,80.0,235,183,22.0,263,1.45,46.0,45.0,1.0,0.03,,42.1,47.1,-5.0,-0.13,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,241,170,22.0,282,1.29,45.0,46.0,-1.0,-0.03,,47.1,42.1,5.0,0.13,,
