Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Keiller,br BRA,GK,26.0,10.0,178,254,70.1,4723,3425,35,35,100.0,87,88,98.9,54,129,41.9,0,0.0,0.0,0.0,0,2,0,0,0,Matches
John,br BRA,GK,26.0,9.0,156,221,70.6,3861,2695,48,48,100.0,69,70,98.6,38,100,38.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Gabriel,br BRA,MF,30.0,8.5,601,656,91.6,9862,2971,291,313,93.0,262,278,94.2,35,40,87.5,0,0.3,0.4,-0.3,6,60,4,2,37,Matches
Gustavo Campanharo,br BRA,MF,30.0,7.7,346,378,91.5,5167,1064,182,198,91.9,138,147,93.9,13,16,81.3,0,0.0,0.1,0.0,2,28,1,0,33,Matches
Dalbert Henrique,br BRA,DF,29.0,5.5,246,328,75.0,4090,1453,113,130,86.9,112,138,81.2,13,33,39.4,0,0.2,0.2,-0.2,4,21,3,2,21,Matches
Matheus Dias,br BRA,"MF,FW",25.0,4.5,146,198,73.7,2208,520,81,107,75.7,43,57,75.4,12,15,80.0,0,0.1,0.2,-0.1,4,9,7,3,16,Matches
Rodrigo Moledo,br BRA,DF,35.0,5.3,274,298,91.9,4517,1680,121,124,97.6,143,150,95.3,9,19,47.4,0,0.1,0.1,-0.1,2,11,0,0,9,Matches
Lucca Holanda,br BRA,FW,19.0,6.1,86,125,68.8,1035,96,61,74,82.4,19,34,55.9,1,2,50.0,1,0.1,0.1,0.9,3,0,1,0,3,Matches
Alexandre Alemão,br BRA,FW,24.0,3.8,56,73,76.7,770,173,34,43,79.1,13,18,72.2,5,5,100.0,0,0.1,0.2,-0.1,4,4,2,0,7,Matches
Thauan Lara,br BRA,"DF,MF",19.0,3.7,168,226,74.3,2729,1096,90,103,87.4,63,80,78.8,12,26,46.2,0,0.2,0.3,-0.2,5,16,4,4,17,Matches
Hugo Mallo,es ESP,DF,31.0,3.6,218,260,83.8,3834,1222,88,99,88.9,114,134,85.1,14,24,58.3,0,0.1,0.1,-0.1,1,11,1,0,17,Matches
Gabriel Baralhas,br BRA,MF,24.0,2.6,118,143,82.5,1881,527,55,65,84.6,55,59,93.2,4,10,40.0,0,0.1,0.1,-0.1,1,10,0,0,13,Matches
Gabriel Barros,br BRA,"FW,MF",21.0,2.0,68,78,87.2,920,189,44,48,91.7,19,21,90.5,2,2,100.0,1,0.5,0.3,0.5,4,3,0,0,4,Matches
Jean Dias,br BRA,"FW,MF",32.0,3.6,91,126,72.2,1352,220,54,60,90.0,32,46,69.6,3,12,25.0,1,0.3,0.3,0.7,4,3,1,0,5,Matches
João Dalla Corte,br BRA,DF,16.0,0.2,6,10,60.0,68,22,5,5,100.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Estevão,br BRA,MF,20.0,0.1,10,11,90.9,250,44,2,2,100.0,5,6,83.3,3,3,100.0,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Lucas Ramos,br BRA,FW,22.0,0.0,1,1,100.0,19,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,15590,19134,81.5,268465,91471,7151,8030,89.1,6834,7864,86.9,1284,2340,54.9,30,29.0,33.2,1.0,345,1204,261,69,1390,
Opponent Total,,,27.6,38.0,14246,17933,79.4,262041,90958,6087,6984,87.2,6192,7203,86.0,1676,2839,59.0,26,27.1,29.3,-1.1,320,1198,267,91,1499,
