Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Juan Cantú,mx MEX,FW,19-292,1,24.0,24.0,1.6,0.3,0,,0,1,24.0,1,0.0,0.0,2.0,-2.0,-7.5,-8.99,0.2,0.1,0.1,0.39,-0.75,Matches
Mauro Laínez,mx MEX,FW,27-235,1,24.0,24.0,1.6,0.3,0,,0,1,24.0,3,0.0,0.0,2.0,-2.0,-7.5,-8.99,0.2,0.1,0.1,0.39,-0.75,Matches
Bruce El-Mesmari,mx MEX,"FW,DF",21-251,2,21.0,11.0,1.4,0.2,0,,0,2,11.0,8,3.0,0.0,0.0,0.0,0.0,-1.37,0.6,0.1,0.5,2.26,1.15,Matches
Sergio De los Ríos,mx MEX,FW,20-185,1,14.0,14.0,0.9,0.2,0,,0,1,14.0,0,0.0,0.0,2.0,-2.0,-12.86,-14.34,0.0,0.1,-0.1,-0.93,-2.07,Matches
Sebastián Martínez,mx MEX,MF,20-249,1,13.0,13.0,0.8,0.1,0,,0,1,13.0,0,0.0,0.0,2.0,-2.0,-13.85,-15.33,0.0,0.1,-0.1,-1.0,-2.14,Matches
Dagoberto Espinoza,mx MEX,MF,19-257,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ralph Orquin,us USA,DF,20-259,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Leonardo Palestina,mx MEX,GK,19-294,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Miguel Ramírez,us USA,MF,21-183,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Miguel Vázquez,mx MEX,MF,19-326,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,28.1,17,1530.0,90.0,100.0,17.0,187,83.0,114,72,17.0,98,2.35,37.0,14.0,23.0,1.35,,31.9,12.8,19.1,1.12,,
Opponent Total,,,28.1,17,1530.0,90.0,100.0,17.0,187,83.0,109,74,20.0,94,0.41,14.0,37.0,-23.0,-1.35,,12.8,31.9,-19.1,-1.12,,
