Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,1,18,5,27.8,1.2,0.33,0.06,0.2,22.3,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Bruno Fuchs,br BRA,DF,23.0,12.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,2,19,5,26.3,2.47,0.65,0.11,0.4,20.9,3,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,0,4,1,25.0,0.43,0.11,0.0,0.0,22.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Igor Rabello,br BRA,DF,27.0,7.7,0,2,1,50.0,0.26,0.13,0.0,0.0,9.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,0,10,2,20.0,1.43,0.29,0.0,0.0,27.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,1,6,4,66.7,1.15,0.77,0.17,0.25,18.2,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Nathan Silva,br BRA,DF,25.0,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,0,6,1,16.7,0.97,0.16,0.0,0.0,11.0,0,0,0,0.9,0.9,0.16,-0.9,-0.9,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,1,7,1,14.3,2.38,0.34,0.14,1.0,10.5,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dodô,br BRA,DF,30.0,0.7,0,1,0,0.0,1.53,0.0,0.0,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Alisson,br BRA,"MF,DF",17.0,0.5,0,1,0,0.0,1.84,0.0,0.0,,33.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Isaac,br BRA,FW,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulo Vitor,br BRA,MF,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos Eduardo,br BRA,"MF,FW",18.0,0.1,0,1,0,0.0,7.5,0.0,0.0,,28.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Squad Total,,,28.7,38.0,51,480,165,34.4,12.63,4.34,0.09,0.27,20.1,43,6,6,46.6,42.4,0.09,4.4,2.6,
Opponent Total,,,27.4,38.0,31,487,138,28.3,12.82,3.63,0.06,0.21,19.2,32,2,2,40.8,39.2,0.08,-9.8,-10.2,
