Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Pedrinho,br BRA,"MF,FW",24.0,15,629.0,42.0,18.4,7.0,6,74.0,0,9,21.0,9,1.27,7.0,4.0,3.0,0.43,-0.12,6.7,6.0,0.7,0.1,-0.06,Matches
Eduardo Vargas,cl CHI,FW,33.0,12,470.0,39.0,13.7,5.2,4,77.0,2,8,20.0,7,1.17,7.0,2.0,5.0,0.96,0.5,7.7,3.2,4.6,0.88,0.84,Matches
Nathan Silva,br BRA,DF,25.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,6,2.5,8.0,1.0,7.0,1.75,1.37,6.2,3.4,2.8,0.71,0.62,Matches
Patrick,br BRA,"MF,FW",30.0,23,559.0,24.0,16.3,6.2,2,68.0,1,21,20.0,15,1.87,8.0,7.0,1.0,0.16,-0.44,9.2,8.0,1.2,0.19,0.05,Matches
Alan Kardec,br BRA,"FW,MF",34.0,14,265.0,19.0,7.7,2.9,2,58.0,0,12,12.0,9,0.86,2.0,6.0,-4.0,-1.36,-2.04,4.2,3.0,1.2,0.4,0.27,Matches
Matheus Mendes,br BRA,GK,23.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,34,3.0,6.0,2.0,4.0,2.0,1.56,3.1,1.9,1.1,0.57,0.44,Matches
Réver,br BRA,"DF,FW",38.0,9,117.0,13.0,3.4,1.3,1,90.0,1,8,3.0,28,2.8,5.0,3.0,2.0,1.54,1.05,1.4,2.6,-1.2,-0.95,-1.14,Matches
Dodô,br BRA,DF,30.0,1,59.0,59.0,1.7,0.7,1,59.0,0,0,,11,3.0,1.0,1.0,0.0,0.0,-0.54,0.3,0.9,-0.6,-0.93,-1.1,Matches
Alisson,br BRA,"MF,DF",17.0,5,49.0,10.0,1.4,0.5,0,,0,5,10.0,18,0.2,0.0,1.0,-1.0,-1.84,-2.4,0.6,0.4,0.2,0.36,0.21,Matches
Isaac,br BRA,FW,18.0,1,19.0,19.0,0.6,0.2,0,,0,1,19.0,1,0.0,0.0,0.0,0.0,0.0,-0.53,0.2,0.0,0.2,2.54,2.4,Matches
Paulo Vitor,br BRA,MF,18.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,19,3.0,1.0,0.0,1.0,5.29,4.79,0.5,0.0,0.5,2.47,2.33,Matches
Carlos Eduardo,br BRA,"MF,FW",18.0,2,12.0,6.0,0.4,0.1,0,,0,2,6.0,18,3.0,1.0,0.0,1.0,7.5,7.0,1.0,0.1,0.8,6.34,6.21,Matches
Gabriel Delfim,br BRA,GK,20.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Rômulo,br BRA,DF,19.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,3420.0,90.0,100.0,38.0,418,82.0,256,158,20.0,285,1.74,52.0,32.0,20.0,0.53,,46.6,40.8,5.8,0.15,,
Opponent Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,82.0,242,177,23.0,273,1.03,32.0,52.0,-20.0,-0.53,,40.8,46.6,-5.8,-0.15,,
