Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Bryan González,mx MEX,"MF,FW",20-264,3.9,3,9,7,77.8,2.28,1.77,0.33,0.43,17.1,0,0,0,1.8,1.8,0.2,1.2,1.2,Matches
Pedro Pedraza,mx MEX,MF,23-244,5.2,0,2,0,0.0,0.38,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Oussama Idrissi,ma MAR,"FW,MF",27-307,3.6,1,6,1,16.7,1.66,0.28,0.17,1.0,24.2,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Óscar Ustari,ar ARG,GK,37-180,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Illian Hernandez,mx MEX,FW,23-262,4.5,2,17,9,52.9,3.76,1.99,0.12,0.22,16.3,0,0,1,2.7,1.9,0.11,-0.7,0.1,Matches
Francisco Antonio Figueroa,mx MEX,"MF,FW",24-200,2.2,0,9,1,11.1,4.03,0.45,0.0,0.0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Jahaziel Marchand,mx MEX,MF,22-093,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alexei Dominguez,mx MEX,"MF,FW",18-361,2.0,0,2,0,0.0,1.0,0.0,0.0,,22.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Paulino,es ESP,MF,26-186,1.4,0,3,0,0.0,2.09,0.0,0.0,,12.9,0,0,0,0.8,0.8,0.27,-0.8,-0.8,Matches
Israel Luna,mx MEX,MF,21-282,1.2,0,3,1,33.3,2.5,0.83,0.0,0.0,24.6,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Javier Eduardo López,mx MEX,"MF,FW",29-104,2.9,0,11,3,27.3,3.75,1.02,0.0,0.0,22.6,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
René López,mx MEX,DF,21-360,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Sánchez,mx MEX,DF,23-241,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Owen González,mx MEX,"MF,FW",20-163,1.6,0,1,0,0.0,0.62,0.0,0.0,,16.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Fernando Ovelar,py PAR,"MF,FW",19-358,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.4,17.0,15,282,91,32.3,16.59,5.35,0.05,0.16,20.2,11,0,2,23.9,22.3,0.08,-8.9,-7.3,
Opponent Total,,,28.0,17.0,27,231,87,37.7,13.59,5.12,0.1,0.28,19.0,5,3,3,28.7,26.4,0.12,-1.7,-2.4,
