Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Bryan González,mx MEX,"MF,FW",20-264,7,355.0,51.0,23.2,3.9,5,66.0,0,2,13.0,1,1.43,5.0,6.0,-1.0,-0.25,0.51,5.0,5.9,-0.9,-0.24,0.06,Matches
Pedro Pedraza,mx MEX,MF,23-244,9,471.0,52.0,30.8,5.2,4,76.0,1,5,34.0,4,1.44,6.0,8.0,-2.0,-0.38,0.38,8.9,8.6,0.3,0.06,0.51,Matches
Oussama Idrissi,ma MAR,"FW,MF",27-307,7,326.0,47.0,21.3,3.6,3,78.0,0,4,23.0,0,1.71,6.0,5.0,1.0,0.28,1.17,5.1,7.6,-2.5,-0.69,-0.52,Matches
Óscar Ustari,ar ARG,GK,37-180,3,270.0,90.0,17.6,3.0,3,90.0,3,0,,0,0.67,2.0,6.0,-4.0,-1.33,-0.83,6.7,4.3,2.4,0.81,1.33,Matches
Illian Hernandez,mx MEX,FW,23-262,14,407.0,29.0,26.6,4.5,2,72.0,0,12,22.0,3,1.5,4.0,6.0,-2.0,-0.44,0.28,6.1,7.8,-1.6,-0.37,-0.11,Matches
Francisco Antonio Figueroa,mx MEX,"MF,FW",24-200,5,201.0,40.0,13.1,2.2,2,58.0,0,3,29.0,2,0.8,0.0,5.0,-5.0,-2.24,-1.83,2.3,5.2,-2.9,-1.29,-1.15,Matches
Jahaziel Marchand,mx MEX,MF,22-093,6,198.0,33.0,12.9,2.2,2,77.0,0,4,11.0,8,1.5,2.0,4.0,-2.0,-0.91,-0.3,2.5,3.8,-1.3,-0.59,-0.35,Matches
Alexei Dominguez,mx MEX,"MF,FW",18-361,4,180.0,45.0,11.8,2.0,2,63.0,0,2,28.0,6,1.25,1.0,2.0,-1.0,-0.5,0.17,4.6,2.4,2.2,1.1,1.57,Matches
Paulino,es ESP,MF,26-186,3,129.0,43.0,8.4,1.4,2,56.0,0,1,17.0,0,0.67,1.0,4.0,-3.0,-2.09,-1.58,4.4,1.8,2.6,1.79,2.27,Matches
Israel Luna,mx MEX,MF,21-282,2,108.0,54.0,7.1,1.2,2,54.0,1,0,,0,0.5,1.0,1.0,0.0,0.0,0.7,4.9,1.4,3.5,2.92,3.45,Matches
Javier Eduardo López,mx MEX,"MF,FW",29-104,8,264.0,33.0,17.3,2.9,1,54.0,0,7,30.0,3,0.75,2.0,4.0,-2.0,-0.68,-0.04,4.8,5.8,-1.0,-0.34,-0.07,Matches
René López,mx MEX,DF,21-360,2,72.0,36.0,4.7,0.8,1,68.0,0,1,4.0,0,0.5,0.0,2.0,-2.0,-2.5,-1.94,0.3,1.6,-1.3,-1.6,-1.38,Matches
Luis Sánchez,mx MEX,DF,23-241,1,63.0,63.0,4.1,0.7,1,63.0,0,0,,5,0.0,0.0,5.0,-5.0,-7.14,-6.77,0.2,3.5,-3.3,-4.75,-4.65,Matches
Owen González,mx MEX,"MF,FW",20-163,5,146.0,29.0,9.5,1.6,0,,0,5,29.0,0,2.0,4.0,3.0,1.0,0.62,1.4,2.2,3.9,-1.7,-1.04,-0.84,Matches
Fernando Ovelar,py PAR,"MF,FW",19-358,2,34.0,17.0,2.2,0.4,0,,0,2,17.0,0,0.5,0.0,1.0,-1.0,-2.65,-2.05,1.0,1.5,-0.6,-1.52,-1.27,Matches
Diego Esqueda,mx MEX,DF,21-231,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
José Eulogio,mx MEX,GK,19-322,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Pedro Martínez,mx MEX,DF,22-061,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Carlos Rodas,mx MEX,GK,22-130,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Squad Total,,,25.4,17,1530.0,90.0,100.0,17.0,187,80.0,106,80,24.0,90,1.29,16.0,27.0,-11.0,-0.65,,23.9,28.7,-4.8,-0.29,,
Opponent Total,,,28.0,17,1530.0,90.0,100.0,17.0,187,80.0,115,72,20.0,98,1.29,27.0,16.0,11.0,0.65,,28.7,23.9,4.8,0.29,,
