Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jorge Eduardo Sánchez,mx MEX,DF,26-020,3.9,203,246,82.5,3080,975,116,127,91.3,72,86,83.7,12,18,66.7,0,0.2,0.2,-0.2,3,8,2,0,23,Matches
Zaidu Sanusi,ng NGA,DF,26-200,2.8,117,172,68.0,2031,634,55,66,83.3,50,70,71.4,11,26,42.3,0,0.2,0.2,-0.2,5,8,3,2,5,Matches
Francisco Conceição,pt POR,"MF,FW",21-016,3.7,120,158,75.9,2018,433,67,77,87.0,35,44,79.5,15,25,60.0,1,0.7,0.7,0.3,4,4,8,3,14,Matches
Ivan Jaime Pajuelo,es ESP,MF,23-095,2.9,124,154,80.5,2023,487,68,72,94.4,44,53,83.0,12,24,50.0,0,0.3,0.6,-0.3,4,10,6,2,17,Matches
João Miguel,pt POR,DF,23-261,2.1,108,142,76.1,2016,599,47,53,88.7,46,56,82.1,14,26,53.8,1,0.5,0.3,0.5,1,8,2,0,11,Matches
Romário Baró,pt POR,"MF,FW",23-339,1.4,42,56,75.0,676,189,18,24,75.0,20,21,95.2,3,4,75.0,0,0.2,0.1,-0.2,2,4,2,0,7,Matches
Gonçalo Borges,pt POR,"MF,DF",22-276,2.3,57,89,64.0,853,252,35,42,83.3,21,32,65.6,1,8,12.5,2,1.8,2.7,0.2,8,1,5,4,8,Matches
Fran Navarro,es ESP,"FW,MF",25-330,1.9,19,24,79.2,291,90,7,9,77.8,8,9,88.9,2,3,66.7,0,0.2,0.3,-0.2,2,3,2,2,3,Matches
Marko Grujić,rs SRB,MF,27-261,1.3,75,91,82.4,1510,525,27,32,84.4,34,38,89.5,12,17,70.6,1,0.7,0.2,0.3,3,11,1,0,19,Matches
Otávio,pt POR,"MF,FW",28-324,1.0,38,54,70.4,668,166,17,25,68.0,16,20,80.0,5,9,55.6,0,0.1,0.0,-0.1,2,2,1,0,4,Matches
Danny Loader,eng ENG,"FW,DF",23-124,0.5,15,20,75.0,205,53,9,12,75.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
Squad Total,,,26.9,15.0,6610,8169,80.9,122337,41323,2723,3123,87.2,3043,3444,88.4,739,1239,59.6,17,17.4,22.8,-0.4,163,542,159,37,754,
Opponent Total,,,26.5,15.0,3781,5256,71.9,72524,29517,1515,1839,82.4,1676,2051,81.7,511,1071,47.7,5,9.2,9.0,-4.2,106,278,77,27,349,
