Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
11,Brian Aguilar,ARG,DF,Lanús,19,2003,0.6,1.67,1.73,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c263af80/Brian-Aguilar,c263af80,Argentina Liga Profesional
12,Felipe Aguilar,COL,DF,Lanús,30,1993,13.1,0.46,0.46,0.31,0.00,0.00,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c285529f/Felipe-Aguilar,c285529f,Argentina Liga Profesional
13,Emanuel Aguilera,ARG,DF,Tigre,33,1989,14.0,0.29,0.29,0.21,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fc63eb31/Emanuel-Aguilera,fc63eb31,Argentina Liga Profesional
14,Braian Aguirre,ARG,DF,Lanús,22,2000,14.2,2.04,2.04,1.13,0.21,0.49,0.14,0.07,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/74b396d8/Braian-Aguirre,74b396d8,Argentina Liga Profesional
15,Brian Aguirre,ARG,FW,Newell's OB,19,2003,14.8,3.72,3.72,2.03,0.41,0.61,0.34,0.34,0.00,0.47,0.47,0.14,0.14,0.00,0.14,0.07,0.00,https://fbref.com/en/players/edfebd8d/Brian-Aguirre,edfebd8d,Argentina Liga Profesional
16,Jorge Agustín Rodríguez,ARG,"MF,DF",Estudiantes,27,1995,25.8,2.05,2.06,1.90,0.04,0.00,0.12,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ac30468d/Jorge-Agustin-Rodriguez,ac30468d,Argentina Liga Profesional
17,Gabriel Alanís,ARG,"FW,MF",Defensa y Just,28,1994,13.1,2.67,2.68,1.53,0.00,0.38,0.46,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d9ebfcfa/Gabriel-Alanis,d9ebfcfa,Argentina Liga Profesional
18,Maximiliano Alanís,ARG,DF,Tucumán,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/8dde0ea0/Maximiliano-Alanis,8dde0ea0,Argentina Liga Profesional
19,Fernando Alarcón,ARG,DF,Instituto Atlético Central Córdoba,28,1994,26.0,0.73,0.73,0.58,0.04,0.04,0.08,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b4c8e4c5/Fernando-Alarcon,b4c8e4c5,Argentina Liga Profesional
20,Lucas Albertengo,ARG,"FW,MF",Instituto Atlético Central Córdoba,32,1991,2.4,3.33,3.27,2.08,0.00,0.83,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/383659ff/Lucas-Albertengo,383659ff,Argentina Liga Profesional
21,Brahian Alemán,URU,MF,Banfield,33,1989,20.7,3.77,3.77,1.55,1.69,0.14,0.14,0.19,0.05,0.39,0.39,0.14,0.19,0.05,0.00,0.00,0.00,https://fbref.com/en/players/32a7d080/Brahian-Aleman,32a7d080,Argentina Liga Profesional
22,Brian Alexis Leizza,ARG,DF,Tigre,22,2000,8.8,0.45,0.46,0.23,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0b35bd75/Brian-Alexis-Leizza,0b35bd75,Argentina Liga Profesional
23,Franco Alfonso,ARG,"FW,MF",River Plate,20,2002,0.9,6.67,7.01,5.56,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4a0383c0/Franco-Alfonso,4a0383c0,Argentina Liga Profesional
24,Rodrigo Aliendro,ARG,MF,River Plate,31,1991,18.0,2.67,2.67,2.22,0.00,0.00,0.28,0.17,0.00,0.33,0.33,0.22,0.00,0.00,0.06,0.06,0.00,https://fbref.com/en/players/8b259046/Rodrigo-Aliendro,8b259046,Argentina Liga Profesional
25,Tadeo Allende,ARG,"FW,MF",Godoy Cruz,23,1999,18.2,3.30,3.30,2.25,0.05,0.60,0.33,0.00,0.05,0.38,0.38,0.16,0.00,0.11,0.11,0.00,0.00,https://fbref.com/en/players/75a66bed/Tadeo-Allende,75a66bed,Argentina Liga Profesional
26,Agustín Alonso,,MF,Platense,,,2.6,,,,,,,,,,,,,,,,,https://fbref.com/en/players/ead5824a/Agustin-Alonso,ead5824a,Argentina Liga Profesional
27,Facundo Altamira,,GK,Godoy Cruz,,,0.2,,,,,,,,,,,,,,,,,https://fbref.com/en/players/5bf873f8/Facundo-Altamira,5bf873f8,Argentina Liga Profesional
28,Facundo Altamirano,ARG,GK,San Lorenzo,26,1996,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/84d5fd29/Facundo-Altamirano,84d5fd29,Argentina Liga Profesional
29,Fabio Álvarez,ARG,"MF,FW",Talleres,30,1993,0.7,4.29,4.03,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2aae3ff2/Fabio-Alvarez,2aae3ff2,Argentina Liga Profesional
30,Francisco Álvarez,ARG,DF,Barracas Central,22,2000,25.0,0.48,0.48,0.28,0.04,0.00,0.04,0.04,0.08,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1990d38d/Francisco-Alvarez,1990d38d,Argentina Liga Profesional
31,Juan Álvarez,ARG,"MF,FW",Colón,26,1996,15.2,1.71,1.71,1.32,0.07,0.20,0.07,0.07,0.00,0.20,0.20,0.07,0.07,0.07,0.00,0.00,0.00,https://fbref.com/en/players/4c50934e/Juan-Alvarez,4c50934e,Argentina Liga Profesional
32,Maximiliano Álvez,ARG,FW,Talleres,19,2003,2.0,2.50,2.56,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4d09da09/Maximiliano-Alvez,4d09da09,Argentina Liga Profesional
33,Juan Andrada,ARG,MF,Godoy Cruz,28,1995,6.8,1.03,1.04,0.29,0.15,0.00,0.00,0.44,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/af9d0aea/Juan-Andrada,af9d0aea,Argentina Liga Profesional
34,Mariano Andújar,ARG,GK,Estudiantes,39,1983,25.0,0.08,0.08,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/609cd867/Mariano-Andujar,609cd867,Argentina Liga Profesional
35,Miguel Ángel Torrén,ARG,DF,Argentinos Jun,34,1988,13.8,1.81,1.82,1.16,0.43,0.00,0.07,0.07,0.07,0.14,0.15,0.07,0.07,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c6549bd1/Miguel-Angel-Torren,c6549bd1,Argentina Liga Profesional
36,Aaron Anselmino,ARG,DF,Boca Juniors,17,2005,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1d87670e/Aaron-Anselmino,1d87670e,Argentina Liga Profesional
37,Dylan Aquino,ARG,"FW,MF",Lanús,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dababecf/Dylan-Aquino,dababecf,Argentina Liga Profesional
38,Pablo Aranda,ARG,DF,Lanús,21,2001,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/eb6e8325/Pablo-Aranda,eb6e8325,Argentina Liga Profesional
39,Carlos Arce,ARG,MF,Barracas Central,32,1990,16.5,1.15,1.15,1.03,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4c49e1f1/Carlos-Arce,4c49e1f1,Argentina Liga Profesional
40,Ignacio Arce,ARG,GK,Platense,30,1992,5.0,,,,,,,,,,,,,,,,,https://fbref.com/en/players/707fcc63/Ignacio-Arce,707fcc63,Argentina Liga Profesional
41,Lucas Arce,ARG,DF,Godoy Cruz,25,1997,23.3,2.15,2.15,1.72,0.21,0.09,0.09,0.04,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/00345a70/Lucas-Arce,00345a70,Argentina Liga Profesional
42,Gabriel Arias,CHI,GK,Racing Club,35,1987,23.7,0.25,0.25,0.13,0.13,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9f9cbfca/Gabriel-Arias,9f9cbfca,Argentina Liga Profesional
43,Joaquín Ariel Novillo,ARG,DF,CA Huracán,24,1998,16.7,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/af36c6d0/Joaquin-Ariel-Novillo,af36c6d0,Argentina Liga Profesional
44,Franco Armani,ARG,GK,River Plate,36,1986,26.0,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b3e42951/Franco-Armani,b3e42951,Argentina Liga Profesional
45,Blas Armoa,PAR,"FW,MF",Tigre,22,2000,15.9,3.46,3.47,2.20,0.00,0.25,0.44,0.44,0.13,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c0d97f5c/Blas-Armoa,c0d97f5c,Argentina Liga Profesional
46,Carlos Arrua,PAR,MF,Colón,25,1997,11.2,3.30,3.30,2.23,0.45,0.18,0.27,0.18,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1c86f480/Carlos-Arrua,1c86f480,Argentina Liga Profesional
47,Santiago Ascacíbar,ARG,MF,Estudiantes,25,1997,24.3,2.06,2.02,1.77,0.00,0.08,0.12,0.04,0.04,0.21,0.20,0.21,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar,e26fcca3,Argentina Liga Profesional
48,Gonzalo Asis,ARG,DF,Platense,26,1996,4.8,1.88,1.87,1.46,0.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3ac051f5/Gonzalo-Asis,3ac051f5,Argentina Liga Profesional
49,Rodrigo Atencio,ARG,"MF,FW",Independiente,20,2002,1.0,3.00,2.93,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5540acb4/Rodrigo-Atencio,5540acb4,Argentina Liga Profesional
50,Axel Atum,ARG,"FW,MF",Estudiantes,17,2006,0.4,2.50,2.73,2.50,0.00,0.00,0.00,0.00,0.00,2.50,2.73,2.50,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bfd8b7c6/Axel-Atum,bfd8b7c6,Argentina Liga Profesional
51,Julián Aude,ARG,DF,Lanús,19,2003,1.6,1.88,1.85,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4223d7bb/Julian-Aude,4223d7bb,Argentina Liga Profesional
52,Luciano Aued,ARG,MF,CA Unión,35,1987,11.3,1.86,1.86,1.15,0.09,0.00,0.44,0.09,0.09,0.18,0.18,0.00,0.00,0.00,0.09,0.00,0.09,https://fbref.com/en/players/c877f303/Luciano-Aued,c877f303,Argentina Liga Profesional
53,Gabriel Ávalos,PAR,FW,Argentinos Jun,32,1990,19.7,3.40,3.40,2.69,0.00,0.10,0.30,0.25,0.05,0.20,0.20,0.15,0.00,0.00,0.00,0.05,0.00,https://fbref.com/en/players/b6781b67/Gabriel-Avalos,b6781b67,Argentina Liga Profesional
54,Tomás Avilés,ARG,"DF,MF",Racing Club,18,2004,7.6,1.97,1.35,1.84,0.00,0.00,0.13,0.00,0.00,0.26,0.18,0.26,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f51b9ae1/Tomas-Aviles,f51b9ae1,Argentina Liga Profesional
55,Tomás Badaloni,ARG,FW,Tigre,22,2000,7.5,2.13,2.14,1.87,0.00,0.00,0.00,0.27,0.00,0.40,0.40,0.27,0.00,0.00,0.00,0.13,0.00,https://fbref.com/en/players/d3a444aa/Tomas-Badaloni,d3a444aa,Argentina Liga Profesional
56,Cristian Báez,PAR,DF,Independiente,32,1990,22.5,0.27,0.27,0.22,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/56d59ae0/Cristian-Baez,56d59ae0,Argentina Liga Profesional
57,Franco Baldassarra,ARG,"MF,FW",Platense,24,1998,11.5,2.17,2.18,1.39,0.26,0.00,0.17,0.35,0.00,0.26,0.26,0.09,0.09,0.00,0.09,0.00,0.00,https://fbref.com/en/players/f559d2d7/Franco-Baldassarra,f559d2d7,Argentina Liga Profesional
58,Guillermo Balzi,ARG,"MF,FW",Newell's OB,21,2001,2.1,1.90,1.90,0.95,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/60194b77/Guillermo-Balzi,60194b77,Argentina Liga Profesional
59,Tiago Banega,ARG,MF,Arsenal,23,1999,10.9,2.20,2.21,1.83,0.00,0.09,0.18,0.09,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b8131112/Tiago-Banega,b8131112,Argentina Liga Profesional
60,David Barbona,ARG,"MF,FW",Defensa y Just,27,1995,16.9,4.79,4.70,3.79,0.53,0.24,0.24,0.00,0.00,0.71,0.70,0.53,0.12,0.00,0.06,0.00,0.00,https://fbref.com/en/players/62eef061/David-Barbona,62eef061,Argentina Liga Profesional
61,Mateo Barcia,URU,"DF,MF",Independiente,21,2001,18.0,1.78,1.78,1.22,0.06,0.28,0.00,0.17,0.06,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a35ee3a5/Mateo-Barcia,a35ee3a5,Argentina Liga Profesional
62,Ezequiel Barco,ARG,"FW,MF",River Plate,23,1999,16.7,5.21,5.20,3.89,0.48,0.42,0.18,0.24,0.00,0.54,0.54,0.48,0.00,0.00,0.00,0.06,0.00,https://fbref.com/en/players/7fa737c4/Ezequiel-Barco,7fa737c4,Argentina Liga Profesional
63,Valentín Barco,ARG,"DF,FW",Boca Juniors,18,2004,9.2,1.74,1.75,0.98,0.11,0.33,0.00,0.33,0.00,0.22,0.22,0.11,0.00,0.11,0.00,0.00,0.00,https://fbref.com/en/players/b9f282ec/Valentin-Barco,b9f282ec,Argentina Liga Profesional
64,Adam Bareiro,PAR,FW,San Lorenzo,26,1996,19.5,2.10,2.10,1.13,0.05,0.21,0.31,0.41,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/afb7f0ea/Adam-Bareiro,afb7f0ea,Argentina Liga Profesional
65,Juan Barinaga,ARG,DF,Club Atlético Belgrano,22,2000,13.7,1.53,1.53,1.02,0.22,0.22,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6bdb7078/Juan-Barinaga,6bdb7078,Argentina Liga Profesional
66,Daniel Barrea,ARG,FW,Club Atlético Belgrano,21,2001,2.1,1.90,1.87,0.95,0.00,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5bf6b9f3/Daniel-Barrea,5bf6b9f3,Argentina Liga Profesional
67,Diego Barrera,ARG,FW,Talleres,18,2004,1.4,2.14,2.09,0.71,0.00,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3ad28381/Diego-Barrera,3ad28381,Argentina Liga Profesional
68,Sergio Barreto,ARG,DF,Independiente,23,1999,12.9,1.01,1.01,0.54,0.08,0.00,0.31,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0c14329b/Sergio-Barreto,0c14329b,Argentina Liga Profesional
69,Nicolás Barrientos,ARG,"MF,FW",Instituto Atlético Central Córdoba,27,1995,1.2,10.0,9.91,4.17,3.33,1.67,0.83,0.00,0.00,0.83,0.83,0.00,0.83,0.00,0.00,0.00,0.00,https://fbref.com/en/players/189d9c64/Nicolas-Barrientos,189d9c64,Argentina Liga Profesional
70,Nahuel Barrios,ARG,"MF,FW",San Lorenzo,24,1998,18.8,4.89,4.89,2.82,1.22,0.32,0.11,0.37,0.05,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b2fabf7e/Nahuel-Barrios,b2fabf7e,Argentina Liga Profesional
71,Pier Barrios,ARG,DF,Godoy Cruz,32,1990,23.1,1.00,0.99,0.74,0.04,0.09,0.09,0.04,0.00,0.17,0.17,0.13,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/f910551d/Pier-Barrios,f910551d,Argentina Liga Profesional
72,Bautista Barros Schelotto,ARG,DF,Gimnasia ELP,23,2000,12.7,1.34,1.34,0.94,0.16,0.08,0.08,0.00,0.08,0.16,0.16,0.08,0.00,0.00,0.00,0.00,0.08,https://fbref.com/en/players/ab935d6a/Bautista-Barros-Schelotto,ab935d6a,Argentina Liga Profesional
73,Augusto Batalla,ARG,GK,San Lorenzo,26,1996,22.0,0.23,0.23,0.14,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fc627681/Augusto-Batalla,fc627681,Argentina Liga Profesional
74,Jonathan Bay,ARG,DF,Instituto Atlético Central Córdoba,29,1993,4.7,1.49,1.48,0.64,0.64,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/663d052d/Jonathan-Bay,663d052d,Argentina Liga Profesional
75,Matías Bazzo,ARG,DF,Gimnasia ELP,21,2001,3.4,,,,,,,,,,,,,,,,,https://fbref.com/en/players/1deae46c/Matias-Bazzo,1deae46c,Argentina Liga Profesional
76,Tomás Belmonte,ARG,MF,Lanús,24,1998,21.0,1.24,1.24,0.76,0.00,0.00,0.14,0.14,0.19,0.19,0.19,0.05,0.00,0.00,0.05,0.05,0.05,https://fbref.com/en/players/9928bf1a/Tomas-Belmonte,9928bf1a,Argentina Liga Profesional
77,Lucas Beltrán,ARG,FW,River Plate,21,2001,15.2,4.93,4.93,3.22,0.00,0.66,0.39,0.39,0.26,0.26,0.26,0.20,0.00,0.00,0.00,0.00,0.07,https://fbref.com/en/players/482d2bc3/Lucas-Beltran,482d2bc3,Argentina Liga Profesional
78,Gastón Benavídez,ARG,DF,Talleres,27,1995,26.0,2.00,2.00,1.50,0.27,0.08,0.12,0.04,0.00,0.12,0.12,0.08,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/adc19df2/Gaston-Benavidez,adc19df2,Argentina Liga Profesional
79,Gastón Benedetti,ARG,"DF,FW",Estudiantes,21,2001,15.6,1.73,1.73,1.47,0.00,0.13,0.13,0.00,0.00,0.26,0.26,0.19,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/58a19703/Gaston-Benedetti,58a19703,Argentina Liga Profesional
80,Darío Benedetto,ARG,FW,Boca Juniors,32,1990,9.9,1.52,1.51,1.31,0.00,0.10,0.00,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bef0a7ac/Dario-Benedetto,bef0a7ac,Argentina Liga Profesional
81,Ángel Benítez,PAR,MF,Defensa y Just,27,1996,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cbceba4f/Angel-Benitez,cbceba4f,Argentina Liga Profesional
82,Guillermo Benítez,ARG,DF,CA Huracán,29,1993,21.9,1.60,1.59,1.14,0.32,0.05,0.00,0.00,0.09,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5a149253/Guillermo-Benitez,5a149253,Argentina Liga Profesional
83,Jorge Benítez,PAR,FW,Colón,30,1992,8.0,2.25,2.25,1.25,0.00,0.13,0.25,0.50,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f580b8e7/Jorge-Benitez,f580b8e7,Argentina Liga Profesional
84,Marcelo Benitez,ARG,DF,CC Córdoba,32,1991,14.8,2.09,2.10,1.08,0.74,0.07,0.20,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6b6c72ac/Marcelo-Benitez,6b6c72ac,Argentina Liga Profesional
85,Marcos Benítez,ARG,"MF,FW",Barracas Central,21,2001,6.6,2.58,2.55,1.52,0.15,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9f290743/Marcos-Benitez,9f290743,Argentina Liga Profesional
86,Nicolás Bertolo,ARG,MF,Banfield,37,1986,2.0,2.50,2.46,1.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/089f82b2/Nicolas-Bertolo,089f82b2,Argentina Liga Profesional
87,Lucas Besozzi,ARG,"MF,FW",CC Córdoba,20,2003,17.7,4.35,4.34,2.54,0.40,0.90,0.11,0.40,0.00,0.23,0.23,0.17,0.00,0.06,0.00,0.00,0.00,https://fbref.com/en/players/d8dcc840/Lucas-Besozzi,d8dcc840,Argentina Liga Profesional
88,Gonzalo Bettini,ARG,"DF,MF",Sarmiento,30,1992,20.7,2.13,2.13,1.59,0.29,0.00,0.05,0.14,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.05,0.00,https://fbref.com/en/players/485a6d78/Gonzalo-Bettini,485a6d78,Argentina Liga Profesional
89,Bruno Bianchi,ARG,DF,Tucumán,33,1989,24.0,0.42,0.42,0.33,0.00,0.00,0.08,0.00,0.00,0.08,0.08,0.04,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/733d2db2/Bruno-Bianchi,733d2db2,Argentina Liga Profesional
90,Octavio Bianchi,ARG,"FW,MF",Rosario Cent,27,1995,3.8,3.68,3.63,2.63,0.00,0.53,0.00,0.53,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d797920d/Octavio-Bianchi,d797920d,Argentina Liga Profesional
91,Garrido Bigolin,ARG,MF,Instituto Atlético Central Córdoba,25,1997,2.4,,,,,,,,,,,,,,,,,https://fbref.com/en/players/0a7aba6f/Garrido-Bigolin,0a7aba6f,Argentina Liga Profesional
92,Juan Bisanz,ARG,"MF,FW",Banfield,21,2001,22.5,1.33,2.01,0.58,0.27,0.18,0.13,0.18,0.00,0.04,0.07,0.00,0.00,0.00,0.00,0.04,0.00,https://fbref.com/en/players/7a012117/Juan-Bisanz,7a012117,Argentina Liga Profesional
93,Mariano Bíttolo,ARG,"DF,MF",Argentinos Jun,32,1990,3.9,2.82,2.83,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/61120693/Mariano-Bittolo,61120693,Argentina Liga Profesional
94,Nicolás Blandi,ARG,FW,San Lorenzo,33,1990,3.0,1.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b4519dd4/Nicolas-Blandi,b4519dd4,Argentina Liga Profesional
