Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Matías Tagliamonte,ar ARG,GK,24.0,3.3,98.0,59.0,39.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,Matches
Tobías Rubio,ar ARG,"MF,DF",18.0,3.0,157.0,136.0,21.0,2.0,0.0,0.0,7,19.0,0.0,0.0,0.0,0.0,116.0,0.0,6.0,Matches
Iván Pillud,ar ARG,"DF,MF",36.0,4.5,241.0,204.0,37.0,4.0,0.0,0.0,15,33.0,0.0,0.0,0.0,0.0,196.0,0.0,1.0,Matches
Agustin Ojeda,ar ARG,FW,18.0,1.9,64.0,63.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,Matches
Héctor Fértoli,ar ARG,"FW,MF",28.0,1.6,97.0,85.0,12.0,2.0,0.0,1.0,25,2.0,8.0,2.0,6.0,0.0,64.0,0.0,4.0,Matches
Edwin Cardona,co COL,"FW,MF",30.0,1.0,60.0,51.0,8.0,4.0,0.0,0.0,5,1.0,3.0,0.0,3.0,0.0,37.0,1.0,0.0,Matches
Juan Cáceres,py PAR,DF,22.0,0.4,24.0,22.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Matches
Catriel Cabellos,pe PER,"MF,FW",18.0,1.3,63.0,60.0,3.0,0.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,Matches
Tomás Pérez,ar ARG,FW,16.0,0.6,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Matches
Santino Vera,ar ARG,"MF,FW",16.0,0.5,43.0,42.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Matches
Román Fernández,ar ARG,FW,17.0,0.4,20.0,19.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,Matches
Ignacio Galván,ar ARG,DF,20.0,0.1,9.0,4.0,5.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Ramiro Degregorio,ar ARG,FW,19.0,0.1,,,,,,,0,,,,,,,,,Matches
Squad Total,,,28.3,27.0,13936.0,12489.0,1391.0,388.0,35.0,145.0,498,575.0,129.0,62.0,40.0,4.0,10958.0,56.0,280.0,
Opponent Total,,,27.0,27.0,9356.0,8063.0,1233.0,359.0,24.0,73.0,469,513.0,98.0,28.0,57.0,1.0,6567.0,60.0,218.0,
