Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Paolo Guerrero,pe PER,FW,39.0,6.5,4,0,0,17,14,9,2,0,0,0.0,0.0,0,12.0,35.0,36.0,49.3,Matches
Baltasar Gallego,ar ARG,"FW,MF",19.0,5.2,1,0,0,12,2,1,1,1,11,0.0,0.0,0,29.0,7.0,10.0,41.2,Matches
Emiliano Saliadarre,ar ARG,"FW,MF",20.0,3.8,0,0,0,4,0,3,16,1,3,0.0,0.0,0,15.0,2.0,9.0,18.2,Matches
Nicolás Reniero,ar ARG,"FW,MF",27.0,5.0,2,0,0,9,15,2,7,1,6,0.0,0.0,0,9.0,16.0,26.0,38.1,Matches
Óscar Opazo,cl CHI,DF,32.0,4.9,2,0,0,5,9,2,15,6,11,0.0,0.0,0,32.0,10.0,8.0,55.6,Matches
Matías Tagliamonte,ar ARG,GK,24.0,3.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
Tobías Rubio,ar ARG,"MF,DF",18.0,3.0,0,0,0,5,2,0,7,2,2,0.0,0.0,0,20.0,5.0,3.0,62.5,Matches
Iván Pillud,ar ARG,"DF,MF",36.0,4.5,1,0,0,2,9,0,15,4,6,0.0,0.0,0,36.0,2.0,6.0,25.0,Matches
Agustin Ojeda,ar ARG,FW,18.0,1.9,0,0,0,2,3,0,2,1,2,0.0,0.0,0,9.0,3.0,5.0,37.5,Matches
Héctor Fértoli,ar ARG,"FW,MF",28.0,1.6,1,0,0,3,4,0,25,0,1,0.0,0.0,0,11.0,1.0,3.0,25.0,Matches
Edwin Cardona,co COL,"FW,MF",30.0,1.0,1,0,0,3,0,0,5,0,1,0.0,1.0,0,7.0,3.0,4.0,42.9,Matches
Juan Cáceres,py PAR,DF,22.0,0.4,0,1,0,1,0,0,0,1,2,0.0,0.0,0,4.0,1.0,2.0,33.3,Matches
Catriel Cabellos,pe PER,"MF,FW",18.0,1.3,1,0,0,3,3,0,1,0,1,0.0,0.0,0,5.0,0.0,3.0,0.0,Matches
Tomás Pérez,ar ARG,FW,16.0,0.6,0,0,0,2,0,0,0,0,0,0.0,0.0,0,3.0,2.0,4.0,33.3,Matches
Santino Vera,ar ARG,"MF,FW",16.0,0.5,0,0,0,1,0,0,0,0,3,0.0,0.0,0,4.0,0.0,0.0,,Matches
Román Fernández,ar ARG,FW,17.0,0.4,0,0,0,0,1,0,2,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches
Ignacio Galván,ar ARG,DF,20.0,0.1,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches
Ramiro Degregorio,ar ARG,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Squad Total,,,28.3,27.0,69,5,1,334,354,56,498,230,306,5.0,2.0,0,1625.0,356.0,421.0,45.8,
Opponent Total,,,27.0,27.0,77,7,5,373,308,61,469,255,297,2.0,5.0,0,1567.0,411.0,347.0,54.2,
