Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Kevin Castañeda,mx MEX,"MF,FW",24-063,8.0,289,377,76.7,5173,1633,121,141,85.8,127,150,84.7,32,67,47.8,1,1.4,1.5,-0.4,23,38,10,1,68,Matches
Domingo Blanco,ar ARG,"MF,FW",28-252,7.8,135,196,68.9,2194,949,64,80,80.0,51,69,73.9,13,27,48.1,2,1.2,1.2,0.8,17,7,9,4,13,Matches
Eduardo Armenta,mx MEX,"MF,FW",22-014,4.9,108,162,66.7,1879,748,44,58,75.9,52,70,74.3,9,22,40.9,1,0.8,0.8,0.2,5,11,7,2,26,Matches
Rafael Fernández,mx MEX,DF,23-147,4.5,138,180,76.7,2680,1153,50,58,86.2,70,82,85.4,17,37,45.9,0,0.1,0.3,-0.1,3,9,3,0,13,Matches
Jesús Vega,mx MEX,DF,23-287,4.2,120,187,64.2,2017,1033,55,72,76.4,56,79,70.9,9,30,30.0,0,0.3,0.6,-0.3,3,15,6,2,22,Matches
José Corona,mx MEX,GK,42-338,3.0,65,86,75.6,1924,1508,9,9,100.0,33,34,97.1,23,42,54.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Alexis Canelo,ar ARG,FW,31-330,2.7,60,94,63.8,880,269,32,36,88.9,24,38,63.2,2,11,18.2,1,0.6,0.3,0.4,5,9,2,2,5,Matches
Rodrigo Godínez,mx MEX,DF,31-100,2.4,103,121,85.1,2126,934,30,34,88.2,58,62,93.5,15,24,62.5,0,0.0,0.0,0.0,1,5,0,0,7,Matches
Lucas Cavallini,ca CAN,"FW,MF",31-002,4.2,52,83,62.7,712,119,35,44,79.5,9,22,40.9,5,7,71.4,0,0.2,0.1,-0.2,7,3,3,1,5,Matches
Aaron Mejía Montoya,mx MEX,DF,22-207,2.0,75,98,76.5,1148,313,36,45,80.0,34,42,81.0,4,8,50.0,0,0.3,0.0,-0.3,4,6,1,0,7,Matches
Iván Tona,mx MEX,MF,23-273,2.5,110,140,78.6,2261,480,38,46,82.6,55,62,88.7,16,28,57.1,0,0.1,0.1,-0.1,3,12,0,0,15,Matches
Daniel Vázquez,mx MEX,FW,20-209,0.8,18,18,100.0,253,11,10,10,100.0,7,7,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Efrain Alvarez,mx MEX,MF,21-194,1.4,28,56,50.0,538,181,14,22,63.6,9,13,69.2,5,14,35.7,1,0.0,0.0,1.0,1,1,2,2,2,Matches
Braian Romero,ar ARG,"FW,MF",32-198,0.6,7,12,58.3,84,13,5,7,71.4,2,5,40.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rodrigo Parra,mx MEX,DF,20-122,0.3,22,22,100.0,441,134,7,7,100.0,14,14,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Abraham Flores,mx MEX,DF,21-169,0.3,11,15,73.3,181,31,5,7,71.4,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Carlos Galicia,mx MEX,MF,19-319,0.2,10,11,90.9,234,39,2,2,100.0,4,4,100.0,4,5,80.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,27.7,17.0,5637,7429,75.9,111747,43209,2057,2461,83.6,2716,3263,83.2,777,1412,55.0,12,11.9,12.8,0.1,172,522,110,42,644,
Opponent Total,,,28.2,17.0,6596,8208,80.4,120588,46441,2784,3167,87.9,2846,3311,86.0,778,1302,59.8,18,17.9,15.7,0.1,174,499,127,41,650,
