Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Lucas Sasha,br BRA,MF,32.0,11.3,685,32,157,454,85,17,685,8,4,50.0,4,50.0,321,1281,598,7,5,3,6,3,394,16,Matches
Hércules,br BRA,MF,22.0,8.6,416,14,79,247,95,11,416,27,17,63.0,9,33.3,237,1363,514,12,8,2,13,8,272,14,Matches
Imanol Machuca,ar ARG,FW,23.0,7.5,363,1,24,137,215,29,363,56,30,53.6,21,37.5,233,2359,1095,38,29,12,17,18,257,78,Matches
Gonzalo Escobar,ar ARG,DF,25.0,6.4,445,19,104,212,134,6,445,10,7,70.0,2,20.0,213,1391,697,11,12,0,11,4,239,53,Matches
Pedro Borges,br BRA,"MF,FW",25.0,6.3,350,17,65,237,51,5,350,9,2,22.2,5,55.6,170,899,337,3,3,0,17,4,223,12,Matches
Lucas Crispim,br BRA,"MF,DF",28.0,5.4,388,10,44,235,109,7,388,5,2,40.0,3,60.0,211,1292,610,11,10,1,4,2,288,23,Matches
Fernando Miguel,br BRA,GK,37.0,5.1,129,113,129,0,0,0,129,0,0,,0,,62,445,362,0,0,0,0,0,32,0,Matches
Moises,br BRA,"MF,FW",26.0,4.1,171,1,8,64,103,35,171,29,15,51.7,14,48.3,112,1144,530,19,13,10,8,7,129,46,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,4.3,267,16,84,115,71,0,267,4,2,50.0,2,50.0,139,600,302,5,3,0,5,1,142,25,Matches
Tobias Figueiredo,pt POR,DF,28.0,3.8,212,22,99,107,6,2,212,1,1,100.0,0,0.0,111,524,304,1,1,0,1,0,146,0,Matches
Silvio Romero,ar ARG,FW,34.0,4.4,114,4,9,53,54,20,114,5,2,40.0,3,60.0,64,239,72,3,3,0,6,4,81,27,Matches
Romarinho,br BRA,"FW,MF",28.0,3.2,206,1,20,97,95,17,206,34,18,52.9,16,47.1,153,1035,535,21,10,6,9,10,163,30,Matches
Brayan Ceballos,co COL,DF,21.0,2.3,169,16,74,91,6,4,169,4,4,100.0,0,0.0,80,382,187,1,1,0,1,0,102,0,Matches
Maurício Kozlinski,br BRA,GK,31.0,1.0,18,12,18,0,0,0,18,0,0,,0,,7,24,21,0,0,0,0,0,6,0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22.0,0.9,86,2,11,54,22,5,86,1,1,100.0,0,0.0,51,251,76,1,2,1,4,2,51,2,Matches
Pedro Rocha Neves,br BRA,FW,28.0,0.4,15,0,0,8,7,0,15,4,0,0.0,4,100.0,10,82,33,2,2,0,0,0,11,3,Matches
Kauan,br BRA,FW,17.0,0.1,12,0,1,2,9,0,12,2,0,0.0,2,100.0,9,30,11,1,1,0,1,1,9,1,Matches
Squad Total,,,29.7,38.0,20507,1818,5629,10142,4984,763,20500,728,374,51.4,283,38.9,11416,66133,35132,695,480,163,472,308,12599,1445,
Opponent Total,,,27.1,38.0,22863,2298,6909,11095,5104,665,22856,845,428,50.7,333,39.4,13270,73289,39130,719,530,133,561,338,14872,1432,
