Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Imanol Machuca,ar ARG,FW,23.0,16,679.0,42.0,19.9,7.5,6,72.0,1,10,25.0,5,1.06,8.0,7.0,1.0,0.13,0.13,9.8,8.2,1.6,0.21,0.01,Matches
Gonzalo Escobar,ar ARG,DF,25.0,13,579.0,45.0,16.9,6.4,6,86.0,5,7,9.0,9,1.31,8.0,10.0,-2.0,-0.31,-0.41,8.7,9.4,-0.7,-0.11,-0.38,Matches
Pedro Borges,br BRA,"MF,FW",25.0,14,566.0,40.0,16.5,6.3,6,71.0,2,8,17.0,8,1.64,9.0,7.0,2.0,0.32,0.35,8.5,6.0,2.5,0.39,0.23,Matches
Lucas Crispim,br BRA,"MF,DF",28.0,17,488.0,29.0,14.3,5.4,5,72.0,1,12,11.0,19,0.94,4.0,7.0,-3.0,-0.55,-0.68,5.8,6.4,-0.7,-0.13,-0.38,Matches
Fernando Miguel,br BRA,GK,37.0,6,462.0,77.0,13.5,5.1,5,90.0,5,1,12.0,22,2.0,10.0,5.0,5.0,0.97,1.1,12.1,6.3,5.8,1.13,1.07,Matches
Moises,br BRA,"MF,FW",26.0,6,367.0,61.0,10.7,4.1,5,69.0,0,1,20.0,0,1.83,8.0,5.0,3.0,0.74,0.79,8.9,4.0,4.9,1.21,1.13,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,7,385.0,55.0,11.3,4.3,4,80.0,1,3,22.0,26,0.29,1.0,3.0,-2.0,-0.47,-0.56,3.7,4.6,-0.9,-0.21,-0.47,Matches
Tobias Figueiredo,pt POR,DF,28.0,4,343.0,86.0,10.0,3.8,4,86.0,3,0,,10,0.25,2.0,7.0,-5.0,-1.31,-1.49,3.4,5.5,-2.1,-0.55,-0.84,Matches
Silvio Romero,ar ARG,FW,34.0,17,398.0,23.0,11.6,4.4,3,66.0,0,14,14.0,19,1.41,6.0,3.0,3.0,0.68,0.74,7.4,4.5,3.0,0.67,0.53,Matches
Romarinho,br BRA,"FW,MF",28.0,11,288.0,26.0,8.4,3.2,2,66.0,1,9,17.0,11,0.91,2.0,4.0,-2.0,-0.62,-0.71,4.6,4.6,0.0,0.0,-0.22,Matches
Brayan Ceballos,co COL,DF,21.0,3,206.0,69.0,6.0,2.3,2,90.0,2,1,26.0,6,0.67,1.0,2.0,-1.0,-0.44,-0.49,2.0,2.1,-0.1,-0.05,-0.27,Matches
Maurício Kozlinski,br BRA,GK,31.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,15,1.0,0.0,0.0,0.0,0.0,-0.03,0.8,0.8,0.0,0.04,-0.17,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22.0,6,81.0,14.0,2.4,0.9,0,,0,6,14.0,12,1.17,3.0,1.0,2.0,2.22,2.25,1.7,1.1,0.5,0.59,0.4,Matches
Pedro Rocha Neves,br BRA,FW,28.0,3,34.0,11.0,1.0,0.4,0,,0,3,11.0,7,0.67,0.0,0.0,0.0,0.0,-0.03,0.6,0.2,0.3,0.92,0.73,Matches
Kauan,br BRA,FW,17.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,3,0.0,0.0,1.0,-1.0,-8.18,-8.23,0.2,0.8,-0.6,-5.18,-5.41,Matches
Amorim,br BRA,MF,17.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Bruno,br BRA,GK,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lucas Esteves,br BRA,"DF,MF",22.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Sammuel,br BRA,DF,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Bernardo Schappo,br BRA,DF,23.0,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Alix Vinicius,br BRA,DF,23.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,29.7,38,3420.0,90.0,100.0,38.0,418,82.0,236,184,19.0,270,1.42,45.0,44.0,1.0,0.03,,51.5,43.8,7.7,0.2,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,82.0,229,186,26.0,259,1.34,44.0,45.0,-1.0,-0.03,,43.8,51.5,-7.7,-0.2,,
