Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Guilherme,br BRA,"FW,MF",27.0,30,16,1414.0,15.7,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,4.4,4.4,2.9,7.2,60.0,29.0,104.0,0.19,0.19,0.38,0.19,0.38,0.28,0.18,0.46,0.28,0.46,Matches
Marinho,br BRA,"FW,MF",32.0,21,15,1145.0,12.7,2.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,3.3,2.5,1.8,4.3,42.0,36.0,89.0,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.4,0.2,0.34,Matches
Marcelo,br BRA,DF,27.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Lucas Sasha,br BRA,MF,32.0,19,10,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,1.0,7.0,60.0,16.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.08,0.05,0.08,Matches
Hércules,br BRA,MF,22.0,13,9,771.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,12.0,32.0,14.0,0.12,0.0,0.12,0.12,0.12,0.14,0.01,0.15,0.14,0.15,Matches
Imanol Machuca,ar ARG,FW,23.0,16,6,679.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,1.3,2.6,38.0,17.0,78.0,0.27,0.0,0.27,0.27,0.27,0.17,0.17,0.34,0.17,0.34,Matches
Gonzalo Escobar,ar ARG,DF,25.0,13,6,579.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.5,11.0,25.0,53.0,0.0,0.16,0.16,0.0,0.16,0.04,0.04,0.08,0.04,0.08,Matches
Pedro Borges,br BRA,"MF,FW",25.0,14,6,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,Matches
Lucas Crispim,br BRA,"MF,DF",28.0,17,5,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,11.0,49.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Fernando Miguel,br BRA,GK,37.0,6,5,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moises,br BRA,"MF,FW",26.0,6,5,367.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.5,2.5,0.7,3.2,19.0,9.0,46.0,0.74,0.0,0.74,0.74,0.74,0.61,0.18,0.79,0.61,0.79,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,7,4,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,5.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches
Tobias Figueiredo,pt POR,DF,28.0,4,4,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Silvio Romero,ar ARG,FW,34.0,17,3,398.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.2,2.7,3.0,5.0,27.0,0.45,0.23,0.68,0.45,0.68,0.36,0.26,0.62,0.36,0.62,Matches
Romarinho,br BRA,"FW,MF",28.0,11,2,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.5,21.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.17,0.29,0.46,0.17,0.46,Matches
Brayan Ceballos,co COL,DF,21.0,3,2,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Maurício Kozlinski,br BRA,GK,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22.0,6,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches
Pedro Rocha Neves,br BRA,FW,28.0,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Kauan,br BRA,FW,17.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amorim,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bruno,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Esteves,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sammuel,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bernardo Schappo,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alix Vinicius,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.7,38,418,3420.0,38.0,44.0,29.0,73.0,39.0,5.0,7.0,95.0,1.0,51.5,46.0,35.1,81.1,695.0,1452.0,1445.0,1.16,0.76,1.92,1.03,1.79,1.36,0.92,2.28,1.21,2.13,
Opponent Total,,,27.1,38,418,3420.0,38.0,42.0,28.0,70.0,39.0,3.0,7.0,100.0,5.0,43.8,38.3,29.1,67.5,719.0,1444.0,1432.0,1.11,0.74,1.84,1.03,1.76,1.15,0.77,1.92,1.01,1.78,
