Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Yago Pikachu,br BRA,"FW,MF",30.0,19.5,468,621,75.4,7631,2223,248,288,86.1,159,209,76.1,46,78,59.0,1,2.8,3.2,-1.8,30,43,17,6,62,Matches
Calebe,br BRA,"MF,FW",22.0,16.4,404,545,74.1,6711,2163,207,231,89.6,135,182,74.2,42,79,53.2,5,4.8,3.9,0.2,28,55,21,2,78,Matches
Guilherme,br BRA,"FW,MF",27.0,15.7,330,509,64.8,5342,1497,163,204,79.9,127,186,68.3,25,80,31.3,3,2.9,1.8,0.1,22,28,19,7,29,Matches
Marinho,br BRA,"FW,MF",32.0,12.7,220,329,66.9,4129,1173,99,111,89.2,80,118,67.8,35,68,51.5,1,1.8,1.4,-0.8,23,21,14,7,36,Matches
Marcelo,br BRA,DF,27.0,12.0,359,443,81.0,7160,3156,128,143,89.5,179,213,84.0,47,78,60.3,0,0.3,0.5,-0.3,2,17,0,0,19,Matches
Lucas Sasha,br BRA,MF,32.0,11.3,451,529,85.3,7322,2063,222,250,88.8,186,205,90.7,32,50,64.0,1,0.3,0.3,0.7,10,59,2,0,60,Matches
Hércules,br BRA,MF,22.0,8.6,256,313,81.8,4506,1164,122,138,88.4,101,118,85.6,29,42,69.0,0,0.1,0.2,-0.1,4,31,2,1,32,Matches
Imanol Machuca,ar ARG,FW,23.0,7.5,202,268,75.4,3388,768,113,124,91.1,58,75,77.3,24,41,58.5,0,1.3,1.1,-1.3,20,17,9,4,17,Matches
Gonzalo Escobar,ar ARG,DF,25.0,6.4,280,365,76.7,4896,1431,133,146,91.1,120,158,75.9,24,45,53.3,1,0.2,0.5,0.8,4,23,7,4,25,Matches
Pedro Borges,br BRA,"MF,FW",25.0,6.3,220,259,84.9,3779,927,105,121,86.8,90,99,90.9,21,27,77.8,0,0.6,0.3,-0.6,3,18,2,0,19,Matches
Lucas Crispim,br BRA,"MF,DF",28.0,5.4,299,352,84.9,5458,1449,126,137,92.0,128,142,90.1,34,47,72.3,0,0.4,0.4,-0.4,13,37,5,2,49,Matches
Fernando Miguel,br BRA,GK,37.0,5.1,78,116,67.2,2139,1597,16,16,100.0,34,34,100.0,25,62,40.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Moises,br BRA,"MF,FW",26.0,4.1,92,120,76.7,1612,332,43,51,84.3,39,48,81.3,9,12,75.0,0,0.7,0.4,-0.7,6,6,5,2,9,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,4.3,166,215,77.2,2903,1371,78,90,86.7,64,88,72.7,22,31,71.0,0,0.3,0.3,-0.3,6,13,4,4,10,Matches
Tobias Figueiredo,pt POR,DF,28.0,3.8,158,183,86.3,3151,1080,50,54,92.6,91,100,91.0,16,25,64.0,0,0.0,0.0,0.0,1,8,0,0,7,Matches
Silvio Romero,ar ARG,FW,34.0,4.4,54,81,66.7,771,155,33,43,76.7,12,20,60.0,4,6,66.7,1,1.2,0.5,-0.2,9,2,4,1,5,Matches
Romarinho,br BRA,"FW,MF",28.0,3.2,129,160,80.6,1949,402,78,87,89.7,36,44,81.8,10,12,83.3,0,0.9,0.9,-0.9,7,13,4,2,18,Matches
Brayan Ceballos,co COL,DF,21.0,2.3,118,143,82.5,2064,750,46,48,95.8,60,73,82.2,8,15,53.3,0,0.0,0.0,0.0,0,4,0,0,4,Matches
Maurício Kozlinski,br BRA,GK,31.0,1.0,13,16,81.3,212,157,6,6,100.0,7,7,100.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22.0,0.9,62,68,91.2,928,213,38,41,92.7,19,19,100.0,3,4,75.0,0,0.0,0.0,0.0,0,9,0,0,4,Matches
Pedro Rocha Neves,br BRA,FW,28.0,0.4,6,8,75.0,80,27,3,4,75.0,3,3,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Kauan,br BRA,FW,17.0,0.1,4,7,57.1,36,12,4,6,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.7,38.0,12719,16372,77.7,231535,84090,5504,6260,87.9,5439,6498,83.7,1457,2697,54.0,29,35.1,31.4,-6.1,388,1189,285,92,1452,
Opponent Total,,,27.1,38.0,15009,18670,80.4,267234,95138,6664,7518,88.6,6595,7572,87.1,1450,2615,55.4,28,29.1,30.7,-1.1,354,1141,261,80,1444,
