Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Breno,br BRA,FW,27.0,15.2,266.0,355.0,74.9,4124.0,723.0,133.0,161.0,82.6,100.0,121.0,82.6,19.0,35.0,54.3,3,1.1,1.2,1.9,8.0,22.0,10.0,1.0,37.0,Matches
Dudu,br BRA,FW,31.0,12.0,313.0,434.0,72.1,5995.0,1610.0,138.0,166.0,83.1,122.0,158.0,77.2,47.0,78.0,60.3,3,3.4,1.8,-0.4,25.0,28.0,27.0,7.0,74.0,Matches
Vanderlan,br BRA,DF,20.0,10.1,261.0,368.0,70.9,4239.0,1483.0,129.0,149.0,86.6,110.0,145.0,75.9,17.0,43.0,39.5,2,1.3,1.1,0.7,7.0,12.0,8.0,5.0,21.0,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,224.0,300.0,74.7,4108.0,1200.0,93.0,114.0,81.6,88.0,107.0,82.2,34.0,57.0,59.6,1,2.9,1.7,-1.9,24.0,27.0,11.0,2.0,37.0,Matches
José López,ar ARG,"FW,MF",22.0,6.6,91.0,150.0,60.7,1573.0,422.0,47.0,77.0,61.0,35.0,48.0,72.9,9.0,16.0,56.3,0,0.7,0.6,-0.7,10.0,12.0,8.0,1.0,19.0,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,235.0,269.0,87.4,4912.0,2119.0,62.0,66.0,93.9,140.0,153.0,91.5,32.0,44.0,72.7,0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,182.0,246.0,74.0,3367.0,744.0,86.0,99.0,86.9,67.0,88.0,76.1,27.0,45.0,60.0,0,1.2,1.0,-1.2,12.0,16.0,14.0,6.0,28.0,Matches
Fabinho,br BRA,MF,20.0,6.5,261.0,316.0,82.6,5256.0,1427.0,103.0,121.0,85.1,112.0,127.0,88.2,41.0,52.0,78.8,0,0.1,0.1,-0.1,3.0,40.0,0.0,0.0,44.0,Matches
García,br BRA,DF,21.0,3.3,134.0,183.0,73.2,2514.0,967.0,56.0,62.0,90.3,61.0,78.0,78.2,14.0,35.0,40.0,0,0.1,0.1,-0.1,3.0,9.0,2.0,2.0,7.0,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,74.0,102.0,72.5,1857.0,1244.0,18.0,18.0,100.0,38.0,39.0,97.4,18.0,44.0,40.9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Kevin,br BRA,"FW,DF",20.0,2.6,54.0,80.0,67.5,931.0,193.0,30.0,39.0,76.9,15.0,22.0,68.2,7.0,11.0,63.6,0,0.3,0.0,-0.3,1.0,6.0,1.0,0.0,8.0,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,45.0,58.0,77.6,914.0,226.0,10.0,15.0,66.7,29.0,31.0,93.5,5.0,6.0,83.3,1,0.3,0.4,0.7,2.0,4.0,0.0,0.0,6.0,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,27.0,35.0,77.1,371.0,90.0,15.0,17.0,88.2,12.0,13.0,92.3,0.0,0.0,,0,0.1,0.1,-0.1,2.0,2.0,2.0,0.0,6.0,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,51.0,72.0,70.8,818.0,225.0,29.0,33.0,87.9,17.0,23.0,73.9,3.0,8.0,37.5,0,0.1,0.1,-0.1,1.0,6.0,3.0,0.0,11.0,Matches
Ian Custódio,br BRA,DF,19.0,0.2,3.0,7.0,42.9,54.0,26.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Giovani,br BRA,FW,19.0,0.2,4.0,9.0,44.4,87.0,27.0,2.0,3.0,66.7,1.0,3.0,33.3,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Estevão,br BRA,FW,16.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,2.0,2.0,100.0,23.0,16.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Kauan Santos,br BRA,FW,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38.0,14569.0,18219.0,80.0,286535.0,100953.0,5399.0,6137.0,88.0,6859.0,7896.0,86.9,2075.0,3334.0,62.2,44,43.0,39.4,1.0,445.0,1269.0,306.0,123.0,1592.0,
Opponent Total,,,27.4,38.0,13180.0,16543.0,79.7,225913.0,89969.0,6243.0,7005.0,89.1,5298.0,6242.0,84.9,1229.0,2362.0,52.0,21,27.2,26.1,-6.2,329.0,1030.0,213.0,62.0,1222.0,
