Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin,br BRA,"FW,DF",20.0,2.6,6.0,2.32,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,7.0,3.89,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,5.0,3.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,4.0,2.93,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ian Custódio,br BRA,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovani,br BRA,FW,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Estevão,br BRA,FW,16.0,0.1,,,,,,,,,,,,,,,,,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kauan Santos,br BRA,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38.0,1079.0,28.39,754.0,114.0,70.0,60.0,61.0,20.0,106.0,2.79,65.0,10.0,8.0,13.0,9.0,1.0,
Opponent Total,,,27.4,38.0,763.0,20.08,537.0,65.0,55.0,44.0,45.0,17.0,54.0,1.42,39.0,2.0,2.0,7.0,3.0,1.0,
