Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,426.0,11.0,63.0,204.0,167.0,23.0,426.0,35.0,20.0,57.1,12.0,34.3,217.0,1265.0,522.0,16.0,7.0,6.0,17.0,24.0,262.0,37.0,Matches
José López,ar ARG,"FW,MF",22.0,6.6,238.0,13.0,32.0,104.0,106.0,36.0,238.0,19.0,11.0,57.9,7.0,36.8,130.0,760.0,293.0,13.0,9.0,2.0,12.0,11.0,169.0,36.0,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,316.0,36.0,167.0,148.0,4.0,2.0,316.0,1.0,1.0,100.0,0.0,0.0,169.0,749.0,388.0,2.0,2.0,0.0,1.0,1.0,197.0,0.0,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,335.0,4.0,30.0,156.0,155.0,18.0,335.0,43.0,22.0,51.2,11.0,25.6,233.0,2020.0,1094.0,35.0,32.0,8.0,18.0,13.0,244.0,54.0,Matches
Fabinho,br BRA,MF,20.0,6.5,391.0,13.0,76.0,250.0,66.0,4.0,391.0,9.0,3.0,33.3,4.0,44.4,220.0,1017.0,541.0,8.0,4.0,0.0,12.0,2.0,252.0,7.0,Matches
García,br BRA,DF,21.0,3.3,210.0,7.0,74.0,93.0,43.0,2.0,210.0,2.0,2.0,100.0,0.0,0.0,114.0,528.0,313.0,5.0,2.0,1.0,3.0,2.0,123.0,11.0,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,110.0,99.0,109.0,1.0,0.0,0.0,110.0,0.0,0.0,,0.0,,55.0,290.0,203.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,Matches
Kevin,br BRA,"FW,DF",20.0,2.6,124.0,1.0,17.0,48.0,62.0,12.0,124.0,22.0,10.0,45.5,9.0,40.9,84.0,731.0,405.0,14.0,13.0,4.0,7.0,6.0,84.0,22.0,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,76.0,3.0,17.0,39.0,22.0,5.0,76.0,1.0,0.0,0.0,1.0,100.0,37.0,131.0,51.0,0.0,0.0,0.0,1.0,1.0,44.0,3.0,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,57.0,1.0,3.0,24.0,33.0,6.0,57.0,4.0,3.0,75.0,1.0,25.0,33.0,218.0,77.0,2.0,3.0,1.0,8.0,3.0,39.0,8.0,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,89.0,0.0,7.0,44.0,39.0,4.0,89.0,9.0,4.0,44.4,4.0,44.4,53.0,366.0,182.0,6.0,7.0,0.0,3.0,1.0,66.0,19.0,Matches
Ian Custódio,br BRA,DF,19.0,0.2,9.0,1.0,3.0,4.0,2.0,0.0,9.0,0.0,0.0,,0.0,,5.0,24.0,21.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,Matches
Giovani,br BRA,FW,19.0,0.2,17.0,0.0,4.0,3.0,10.0,4.0,17.0,2.0,0.0,0.0,1.0,50.0,11.0,189.0,105.0,6.0,4.0,1.0,1.0,0.0,10.0,5.0,Matches
Estevão,br BRA,FW,16.0,0.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches
Kauan Santos,br BRA,FW,18.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.0,,1.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches
Squad Total,,,26.9,38.0,22079.0,2043.0,6474.0,10281.0,5561.0,808.0,22075.0,750.0,392.0,52.3,281.0,37.5,12838.0,71836.0,38614.0,788.0,564.0,175.0,522.0,285.0,14424.0,1582.0,
Opponent Total,,,27.4,38.0,20697.0,2474.0,6854.0,9598.0,4488.0,578.0,20692.0,739.0,372.0,50.3,289.0,39.1,11510.0,62723.0,32642.0,569.0,455.0,111.0,541.0,315.0,13048.0,1214.0,
