Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,3.0,1,0.0,0.0,3.0,1.0,10.0,10.0,9.0,4.0,0.0,4.0,6,9.0,2.0,0.0,Matches
Fabinho,br BRA,MF,20.0,6.5,25.0,20,6.0,14.0,5.0,11.0,18.0,61.1,7.0,11.0,4.0,7.0,7,32.0,8.0,0.0,Matches
García,br BRA,DF,21.0,3.3,4.0,1,3.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,3,7.0,7.0,0.0,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Matches
Kevin,br BRA,"FW,DF",20.0,2.6,6.0,4,4.0,1.0,1.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,3,9.0,2.0,0.0,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,4.0,3,1.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,6.0,3.0,0.0,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,1,1.0,1.0,0.0,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Matches
Ian Custódio,br BRA,DF,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Giovani,br BRA,FW,19.0,0.2,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Estevão,br BRA,FW,16.0,0.1,,1,,,,,,,,,,,0,,,,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Kauan Santos,br BRA,FW,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38.0,605.0,380,275.0,254.0,76.0,288.0,661.0,43.6,373.0,378.0,94.0,284.0,298,903.0,574.0,4.0,
Opponent Total,,,27.4,38.0,564.0,347,262.0,234.0,68.0,280.0,672.0,41.7,392.0,433.0,142.0,291.0,299,863.0,927.0,14.0,
