Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Marcos Benítez,ar ARG,"MF,FW",21.0,6.6,303.0,4.0,34.0,180.0,95.0,11.0,303.0,15.0,5.0,33.3,9.0,60.0,175.0,858.0,348.0,8.0,11.0,3.0,19.0,12.0,213.0,35.0,Matches
Agustín Dáttola,ar ARG,DF,23.0,3.8,,,,,,,,,,,,,,,,,,,,,,,Matches
Maximiliano Rodríguez,ar ARG,"DF,MF",34.0,5.4,298.0,22.0,91.0,141.0,70.0,11.0,298.0,12.0,5.0,41.7,7.0,58.3,135.0,586.0,344.0,7.0,9.0,3.0,4.0,2.0,136.0,17.0,Matches
Maximiliano Puig,ar ARG,MF,22.0,3.5,179.0,4.0,28.0,93.0,62.0,9.0,179.0,13.0,5.0,38.5,5.0,38.5,110.0,444.0,176.0,4.0,6.0,1.0,17.0,7.0,121.0,17.0,Matches
Guido Villar,ar ARG,GK,27.0,3.0,,,,,,,,,,,,,,,,,,,,,,,Matches
Alan Cantero,ar ARG,"FW,MF",24.0,5.6,205.0,2.0,21.0,92.0,96.0,21.0,205.0,42.0,19.0,45.2,19.0,45.2,123.0,923.0,425.0,18.0,11.0,10.0,22.0,15.0,146.0,43.0,Matches
Nicolás Tolosa,ar ARG,"MF,DF",21.0,1.8,101.0,7.0,26.0,41.0,35.0,3.0,101.0,0.0,0.0,,0.0,,45.0,223.0,113.0,1.0,4.0,0.0,3.0,1.0,57.0,12.0,Matches
Franco Farías,ar ARG,MF,20.0,1.3,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas López,ar ARG,MF,25.0,0.9,34.0,1.0,7.0,15.0,14.0,1.0,34.0,3.0,2.0,66.7,1.0,33.3,16.0,118.0,63.0,1.0,0.0,1.0,3.0,0.0,22.0,5.0,Matches
Julián Viollaz,ar ARG,"FW,MF",20.0,0.5,16.0,0.0,1.0,4.0,11.0,1.0,16.0,3.0,1.0,33.3,2.0,66.7,10.0,47.0,16.0,0.0,0.0,0.0,1.0,2.0,13.0,4.0,Matches
Kevin Quejada,co COL,FW,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,Matches
Manuel Brondo,,FW,,0.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Alex Juárez,ar ARG,MF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Mastronicola,ar ARG,DF,22.0,0.0,14.0,0.0,5.0,8.0,1.0,0.0,14.0,0.0,0.0,,0.0,,4.0,46.0,42.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,Matches
Squad Total,,,26.1,27.0,13426.0,1391.0,4382.0,6311.0,2896.0,364.0,13422.0,488.0,217.0,44.5,220.0,45.1,6414.0,31704.0,16489.0,288.0,226.0,61.0,455.0,251.0,7006.0,769.0,
Opponent Total,,,27.1,27.0,14263.0,1323.0,4525.0,6628.0,3284.0,493.0,14261.0,593.0,285.0,48.1,258.0,43.5,6936.0,36704.0,18769.0,378.0,279.0,75.0,442.0,223.0,7607.0,958.0,
