Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Marcos Benítez,ar ARG,"MF,FW",21.0,13,5,598.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,8.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Agustín Dáttola,ar ARG,DF,23.0,5,4,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Maximiliano Rodríguez,ar ARG,"DF,MF",34.0,15,3,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,7.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches
Maximiliano Puig,ar ARG,MF,22.0,11,3,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.2,1.1,4.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.32,0.27,0.32,Matches
Guido Villar,ar ARG,GK,27.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Alan Cantero,ar ARG,"FW,MF",24.0,16,2,504.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,18.0,10.0,43.0,0.18,0.0,0.18,0.18,0.18,0.14,0.02,0.16,0.14,0.16,Matches
Nicolás Tolosa,ar ARG,"MF,DF",21.0,7,1,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Franco Farías,ar ARG,MF,20.0,5,0,118.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.76,0.0,0.76,0.76,0.76,,,,,,Matches
Lucas López,ar ARG,MF,25.0,2,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Julián Viollaz,ar ARG,"FW,MF",20.0,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Quejada,co COL,FW,20.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Manuel Brondo,,FW,,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Alex Juárez,ar ARG,MF,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Mastronicola,ar ARG,DF,22.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Arce,ar ARG,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Florentin,,MF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Franco Herrera,ar ARG,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Serrizuela,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,27,297,2430.0,27.0,25.0,15.0,40.0,21.0,4.0,4.0,44.0,3.0,22.5,19.4,14.4,33.7,288.0,804.0,769.0,0.93,0.56,1.48,0.78,1.33,0.83,0.53,1.37,0.72,1.25,
Opponent Total,,,27.1,27,297,2430.0,27.0,29.0,24.0,53.0,27.0,2.0,2.0,58.0,3.0,28.5,26.9,20.9,47.9,378.0,954.0,958.0,1.07,0.89,1.96,1.0,1.89,1.06,0.78,1.83,1.0,1.77,
