Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Guido Villar,ar ARG,GK,27.0,3,270.0,90.0,11.1,3.0,3,90.0,3,0,,11,1.33,4.0,6.0,-2.0,-0.67,-0.54,,,,,,Matches
Alan Cantero,ar ARG,"FW,MF",24.0,16,504.0,32.0,20.7,5.6,2,56.0,0,14,28.0,7,1.25,8.0,5.0,3.0,0.54,0.91,5.0,6.7,-1.8,-0.32,-0.12,Matches
Nicolás Tolosa,ar ARG,"MF,DF",21.0,7,163.0,23.0,6.7,1.8,1,73.0,0,6,15.0,7,1.57,1.0,3.0,-2.0,-1.1,-0.99,1.1,2.7,-1.6,-0.87,-0.69,Matches
Franco Farías,ar ARG,MF,20.0,5,118.0,24.0,4.9,1.3,0,,0,5,24.0,9,0.6,3.0,1.0,2.0,1.53,1.8,,,,,,Matches
Lucas López,ar ARG,MF,25.0,2,80.0,40.0,3.3,0.9,0,,0,2,40.0,2,0.5,0.0,0.0,0.0,0.0,0.19,0.3,1.1,-0.8,-0.87,-0.67,Matches
Julián Viollaz,ar ARG,"FW,MF",20.0,3,44.0,15.0,1.8,0.5,0,,0,3,15.0,10,1.33,0.0,0.0,0.0,0.0,0.19,0.2,0.5,-0.3,-0.71,-0.5,Matches
Kevin Quejada,co COL,FW,20.0,3,39.0,13.0,1.6,0.4,0,,0,3,13.0,4,1.67,1.0,0.0,1.0,2.31,2.53,,,,,,Matches
Manuel Brondo,,FW,,2,10.0,5.0,0.4,0.1,0,,0,2,5.0,10,2.0,0.0,0.0,0.0,0.0,0.19,,,,,,Matches
Alex Juárez,ar ARG,MF,18.0,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,9,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.1,0.0,-0.48,-0.25,Matches
Bruno Mastronicola,ar ARG,DF,22.0,1,4.0,4.0,0.2,0.0,0,,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.0,0.1,1.69,1.91,Matches
Cristian Arce,ar ARG,GK,29.0,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Federico Florentin,,MF,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Franco Herrera,ar ARG,GK,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Juan Serrizuela,ar ARG,MF,21.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Squad Total,,,26.1,27,2430.0,90.0,100.0,27.0,297,83.0,189,106,21.0,208,1.3,25.0,30.0,-5.0,-0.19,,22.5,28.5,-6.0,-0.22,,
Opponent Total,,,27.1,27,2430.0,90.0,100.0,27.0,297,83.0,182,112,22.0,208,1.3,30.0,25.0,5.0,0.19,,28.5,22.5,6.0,0.22,,
