Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,25,1451.0,58.0,42.4,16.1,17,71.0,0,8,30.0,1,1.48,13.0,19.0,-6.0,-0.37,-0.74,20.6,16.5,4.1,0.25,-0.13,Matches
Jonathan Calleri,ar ARG,FW,29.0,19,1350.0,71.0,39.5,15.0,15,83.0,9,4,25.0,1,1.42,19.0,18.0,1.0,0.07,0.02,21.2,15.6,5.6,0.38,0.08,Matches
Juan Santos,br BRA,FW,20.0,27,1279.0,47.0,37.4,14.2,13,72.0,2,14,24.0,11,1.37,14.0,10.0,4.0,0.28,0.37,18.7,12.0,6.7,0.47,0.23,Matches
Gabriel Neves,uy URU,MF,25.0,20,967.0,48.0,28.3,10.7,13,64.0,1,7,19.0,8,1.6,14.0,11.0,3.0,0.28,0.32,12.9,8.9,4.0,0.37,0.06,Matches
Alan Franco,ar ARG,DF,26.0,13,1129.0,87.0,33.0,12.5,12,89.0,11,1,63.0,21,1.31,12.0,12.0,0.0,0.0,-0.08,13.8,11.3,2.5,0.2,-0.19,Matches
Nathan Mendes,br BRA,DF,20.0,21,1176.0,56.0,34.4,13.1,11,89.0,10,10,19.0,11,1.19,12.0,13.0,-1.0,-0.08,-0.2,14.9,13.2,1.7,0.13,-0.3,Matches
Welington,br BRA,DF,21.0,16,936.0,59.0,27.4,10.4,11,81.0,5,5,9.0,7,1.69,11.0,6.0,5.0,0.48,0.59,14.5,7.0,7.5,0.72,0.54,Matches
Lucas Moura,br BRA,"FW,MF",30.0,14,867.0,62.0,25.4,9.6,10,71.0,2,4,40.0,0,1.14,7.0,9.0,-2.0,-0.21,-0.35,12.2,8.8,3.4,0.35,0.04,Matches
James Rodríguez,co COL,"MF,FW",31.0,12,635.0,53.0,18.6,7.1,9,64.0,1,3,21.0,0,1.42,5.0,8.0,-3.0,-0.43,-0.59,8.5,7.8,0.8,0.11,-0.27,Matches
Luan,br BRA,MF,23.0,11,608.0,55.0,17.8,6.8,8,62.0,0,3,37.0,18,1.64,8.0,8.0,0.0,0.0,-0.06,8.2,9.6,-1.4,-0.2,-0.64,Matches
David,br BRA,"FW,MF",27.0,22,733.0,33.0,21.4,8.1,6,69.0,1,16,20.0,5,1.23,9.0,6.0,3.0,0.37,0.4,9.9,9.7,0.2,0.03,-0.38,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,15,528.0,35.0,15.4,5.9,6,64.0,0,9,16.0,2,1.47,8.0,4.0,4.0,0.68,0.74,7.1,5.9,1.2,0.2,-0.15,Matches
Jandrei,br BRA,GK,29.0,5,450.0,90.0,13.2,5.0,5,90.0,5,0,,26,1.2,4.0,4.0,0.0,0.0,-0.06,5.2,5.8,-0.6,-0.12,-0.52,Matches
Patryck,br BRA,DF,20.0,6,375.0,63.0,11.0,4.2,4,79.0,2,2,30.0,12,1.83,2.0,2.0,0.0,0.0,-0.06,4.0,4.0,0.0,0.0,-0.37,Matches
Jhegson Méndez,ec ECU,MF,25.0,7,371.0,53.0,10.8,4.1,4,78.0,2,3,19.0,20,1.43,5.0,5.0,0.0,0.0,-0.06,5.8,4.4,1.4,0.35,0.02,Matches
Raí Ramos,br BRA,DF,28.0,6,282.0,47.0,8.2,3.1,4,66.0,1,2,10.0,13,1.17,4.0,4.0,0.0,0.0,-0.06,4.2,5.4,-1.2,-0.37,-0.76,Matches
Erison,br BRA,"FW,MF",23.0,13,391.0,30.0,11.4,4.3,3,56.0,0,10,22.0,1,1.46,7.0,3.0,4.0,0.92,0.98,6.7,4.1,2.6,0.59,0.3,Matches
Matheus Belém,br BRA,DF,19.0,2,169.0,85.0,4.9,1.9,2,85.0,1,0,,1,0.5,1.0,2.0,-1.0,-0.53,-0.62,1.9,2.6,-0.7,-0.39,-0.75,Matches
Rodrigo,br BRA,"MF,FW",18.0,11,232.0,21.0,6.8,2.6,1,45.0,0,10,19.0,6,1.18,3.0,0.0,3.0,1.16,1.19,2.8,1.2,1.6,0.63,0.32,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,9,161.0,18.0,4.7,1.8,1,65.0,0,8,12.0,4,0.78,3.0,2.0,1.0,0.56,0.53,2.5,1.8,0.7,0.4,0.07,Matches
Talles Costa,br BRA,"MF,FW",20.0,7,135.0,19.0,3.9,1.5,1,45.0,0,6,15.0,8,1.14,1.0,1.0,0.0,0.0,-0.05,1.3,0.8,0.4,0.27,-0.05,Matches
João Moreira,pt POR,DF,18.0,1,70.0,70.0,2.0,0.8,1,70.0,0,0,,4,0.0,0.0,1.0,-1.0,-1.29,-1.37,0.1,1.2,-1.1,-1.37,-1.73,Matches
William Gomes,br BRA,FW,16.0,3,76.0,25.0,2.2,0.8,0,,0,3,25.0,2,1.0,1.0,2.0,-1.0,-1.18,-1.26,1.7,0.8,0.8,0.98,0.67,Matches
Pedro Vilhena,br BRA,FW,20.0,1,20.0,20.0,0.6,0.2,0,,0,1,20.0,12,0.0,1.0,0.0,1.0,4.5,4.47,0.1,0.1,0.0,-0.09,-0.41,Matches
Talles Wander,br BRA,"FW,MF",19.0,2,19.0,10.0,0.6,0.2,0,,0,2,10.0,2,0.0,1.0,2.0,-1.0,-4.74,-4.82,1.5,0.4,1.1,5.05,4.75,Matches
Felipe Negrucci,br BRA,MF,18.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,6,1.0,0.0,1.0,-1.0,-6.0,-6.08,0.2,1.0,-0.8,-4.52,-4.87,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,10,1.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.1,-0.1,-4.55,-4.88,Matches
Felipe Alves Raymundo,br BRA,GK,34.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Walce Costa,br BRA,DF,23.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luis Manuel Orejuela,co COL,DF,27.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Caio Matheus,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Leandro Mathias,br BRA,GK,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Young,br BRA,GK,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Ythallo,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,80.0,225,190,22.0,264,1.39,40.0,38.0,2.0,0.05,,49.0,36.6,12.4,0.33,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,80.0,240,177,21.0,273,1.32,38.0,40.0,-2.0,-0.05,,36.6,49.0,-12.4,-0.33,,
