Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,109,151,72.2,1417,324,71,84,84.5,27,38,71.1,5,10,50.0,0,0.0,0.2,0.0,0,8,4,2,8,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,38,54,70.4,504,122,26,30,86.7,7,12,58.3,3,8,37.5,0,0.3,0.1,-0.3,2,3,6,1,9,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,82,93,88.2,1263,271,40,44,90.9,34,37,91.9,4,4,100.0,0,0.0,0.1,0.0,1,7,1,1,10,Matches
João Moreira,pt POR,DF,18.0,0.8,46,50,92.0,651,126,26,27,96.3,20,22,90.9,0,1,0.0,0,0.0,0.0,0.0,0,3,1,0,4,Matches
William Gomes,br BRA,FW,16.0,0.8,9,18,50.0,217,96,3,3,100.0,3,4,75.0,3,10,30.0,0,0.1,0.0,-0.1,1,1,2,1,2,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,13,17,76.5,175,18,9,11,81.8,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,6,7,85.7,106,26,2,2,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,1,1,1,0,2,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,7,7,100.0,80,41,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,2,2,100.0,22,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,18242,21650,84.3,327451,104218,7903,8667,91.2,8042,8951,89.8,1876,2951,63.6,27,32.7,34.4,-5.7,384,1443,301,74,1672,
Opponent Total,,,27.7,38.0,11375,14679,77.5,203312,80677,5162,5860,88.1,4566,5470,83.5,1294,2444,52.9,24,24.1,24.3,-0.1,334,994,279,83,1220,
