Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1423,199,781,611,34,27,1423,3,3,100.0,0,0.0,811,3211,1722,2,1,0,6,1,1019,5,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,822,7,119,392,317,52,822,45,30,66.7,15,33.3,475,2602,1251,43,26,13,31,16,613,101,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,440,16,28,154,261,85,438,32,8,25.0,18,56.3,236,1056,324,15,6,8,41,18,338,101,Matches
Juan Santos,br BRA,FW,20.0,14.2,460,16,59,166,241,63,460,42,21,50.0,15,35.7,297,1908,924,32,15,13,29,19,351,124,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,915,25,146,649,125,7,915,6,4,66.7,2,33.3,571,2151,1146,11,11,1,6,5,702,24,Matches
Alan Franco,ar ARG,DF,26.0,12.5,1030,112,486,522,27,10,1030,8,8,100.0,0,0.0,686,3515,1934,7,5,0,9,3,772,1,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,959,28,293,467,215,16,959,42,13,31.0,25,59.5,528,3404,1675,29,22,5,27,10,627,48,Matches
Welington,br BRA,DF,21.0,10.4,671,27,189,281,214,13,671,35,18,51.4,13,37.1,356,2091,1247,36,22,5,11,17,399,57,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,469,11,36,223,219,23,469,64,35,54.7,22,34.4,318,2123,972,29,31,5,14,22,373,63,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,534,2,46,295,199,14,533,15,11,73.3,4,26.7,334,1552,702,12,12,4,9,14,412,44,Matches
Luan,br BRA,MF,23.0,6.8,392,7,71,255,67,4,392,9,3,33.3,6,66.7,194,746,319,5,4,1,6,6,262,7,Matches
David,br BRA,"FW,MF",27.0,8.1,310,3,17,102,192,45,310,21,10,47.6,11,52.4,194,1246,601,24,9,10,26,8,234,80,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,304,6,23,128,156,34,304,38,16,42.1,19,50.0,193,1020,462,13,7,10,21,20,227,58,Matches
Jandrei,br BRA,GK,29.0,5.0,248,205,247,1,0,0,248,0,0,,0,,147,617,405,0,0,0,0,0,151,0,Matches
Patryck,br BRA,DF,20.0,4.2,221,10,78,95,48,2,221,3,2,66.7,1,33.3,95,407,208,4,2,1,3,4,102,16,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,247,12,66,161,21,0,247,5,3,60.0,2,40.0,126,534,201,3,1,0,0,1,174,3,Matches
Raí Ramos,br BRA,DF,28.0,3.1,185,11,53,82,51,0,185,4,0,0.0,3,75.0,87,399,206,5,7,0,7,1,105,12,Matches
Erison,br BRA,"FW,MF",23.0,4.3,102,2,3,31,70,29,101,20,8,40.0,12,60.0,66,506,234,11,8,7,16,8,83,28,Matches
Matheus Belém,br BRA,DF,19.0,1.9,102,15,59,40,3,1,102,0,0,,0,,54,226,129,1,2,0,4,0,66,0,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,197,4,21,94,85,9,197,16,8,50.0,7,43.8,126,811,388,13,10,1,11,1,147,21,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,73,1,5,22,46,6,72,10,8,80.0,2,20.0,39,209,73,2,1,0,4,1,60,10,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,114,0,16,62,39,4,114,5,2,40.0,3,60.0,71,432,198,5,10,0,3,4,87,6,Matches
João Moreira,pt POR,DF,18.0,0.8,54,0,11,30,15,0,54,2,2,100.0,0,0.0,43,219,114,1,2,0,0,1,43,6,Matches
William Gomes,br BRA,FW,16.0,0.8,35,0,6,14,17,2,35,4,0,0.0,4,100.0,17,165,109,3,1,0,2,3,16,7,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,19,0,2,3,14,1,19,2,1,50.0,1,50.0,13,121,78,4,2,1,0,1,15,2,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,9,1,1,4,4,3,9,0,0,,0,,4,97,11,1,2,0,0,2,5,1,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,8,1,4,3,1,0,8,0,0,,0,,5,23,10,0,1,0,0,0,6,0,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,25487,2378,7547,12441,5727,767,25478,855,458,53.6,330,38.6,15383,78288,39841,685,533,136,505,365,18072,1661,
Opponent Total,,,27.7,38.0,18871,2244,6222,8285,4584,625,18862,690,342,49.6,292,42.3,10230,53759,27024,515,364,99,556,250,11259,1206,
