Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Martín Barragán,mx MEX,FW,32-169,16,838.0,52.0,54.8,9.3,9,74.0,1,7,24.0,1,1.28,12.0,11.0,1.0,0.11,0.37,11.5,19.5,-8.0,-0.86,-0.14,Matches
Carlos Baltazar,mx MEX,MF,26-309,13,549.0,42.0,35.9,6.1,7,63.0,1,6,18.0,4,1.2,12.0,11.0,1.0,0.16,0.35,7.3,13.1,-5.8,-0.95,-0.24,Matches
Luis García,mx MEX,"DF,MF",30-280,13,357.0,27.0,23.3,4.0,4,49.0,0,9,18.0,4,1.23,4.0,8.0,-4.0,-1.01,-1.24,3.9,9.2,-5.3,-1.34,-0.72,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,6,285.0,48.0,18.6,3.2,4,57.0,1,2,29.0,3,0.43,4.0,6.0,-2.0,-0.63,-0.7,2.9,8.4,-5.6,-1.76,-1.19,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,9,315.0,35.0,20.6,3.5,3,64.0,0,6,21.0,5,1.36,8.0,6.0,2.0,0.57,0.79,3.6,5.4,-1.8,-0.51,0.36,Matches
Federico Mancuello,ar ARG,MF,34-279,3,270.0,90.0,17.6,3.0,3,90.0,3,0,,0,0.33,3.0,7.0,-4.0,-1.33,-1.55,2.9,9.2,-6.3,-2.09,-1.58,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,3,134.0,45.0,8.8,1.5,2,59.0,0,1,16.0,9,1.33,0.0,1.0,-1.0,-0.67,-0.67,0.4,1.3,-0.8,-0.57,0.25,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,7,104.0,15.0,6.8,1.2,1,45.0,0,6,10.0,10,2.0,1.0,3.0,-2.0,-1.73,-1.79,1.1,3.4,-2.3,-1.98,-1.27,Matches
Diego Zago,mx MEX,MF,21-250,2,91.0,46.0,5.9,1.0,1,90.0,1,1,1.0,7,1.5,0.0,1.0,-1.0,-0.99,-0.99,0.5,1.4,-0.9,-0.93,-0.14,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,6,141.0,24.0,9.2,1.6,0,,0,6,24.0,5,1.43,4.0,4.0,0.0,0.0,0.06,2.2,2.7,-0.5,-0.33,0.51,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,6,137.0,23.0,9.0,1.5,0,,0,6,23.0,4,1.63,2.0,2.0,0.0,0.0,0.06,2.3,2.8,-0.4,-0.29,0.55,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,6,113.0,19.0,7.4,1.3,0,,0,6,19.0,11,1.83,1.0,1.0,0.0,0.0,0.06,1.1,3.1,-2.1,-1.64,-0.91,Matches
Facundo Waller,uy URU,MF,26-265,4,83.0,21.0,5.4,0.9,0,,0,4,21.0,1,1.75,0.0,2.0,-2.0,-2.17,-2.23,0.6,1.8,-1.2,-1.33,-0.56,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,2,67.0,34.0,4.4,0.7,0,,0,2,34.0,1,0.5,0.0,2.0,-2.0,-2.69,-2.75,0.2,3.3,-3.2,-4.28,-3.65,Matches
S. González,mx MEX,FW,20-173,1,13.0,13.0,0.8,0.1,0,,0,1,13.0,7,0.0,0.0,0.0,0.0,0.0,0.06,,,,,,Matches
Miguel Ángel Fraga,mx MEX,GK,36-118,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Emiliano García,mx MEX,FW,20-035,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jose Pachuca,mx MEX,DF,18-159,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,29.5,17,1530.0,90.0,100.0,17.0,187,82.0,117,71,21.0,98,1.47,24.0,25.0,-1.0,-0.06,,19.3,32.9,-13.5,-0.79,,
Opponent Total,,,28.2,17,1530.0,90.0,100.0,17.0,187,82.0,107,78,25.0,90,1.29,25.0,24.0,1.0,0.06,,32.9,19.3,13.5,0.79,,
