Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,6,0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,6,0,113.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,7.0,11.0,0.0,0.8,0.8,0.0,0.8,0.05,0.19,0.24,0.05,0.24,Matches
Facundo Waller,uy URU,MF,26-265,4,0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,2,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
S. González,mx MEX,FW,20-173,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Miguel Ángel Fraga,mx MEX,GK,36-118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emiliano García,mx MEX,FW,20-035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jose Pachuca,mx MEX,DF,18-159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.5,17,187,1530.0,17.0,23.0,18.0,41.0,21.0,2.0,2.0,46.0,0.0,19.3,17.8,14.4,32.2,308.0,564.0,555.0,1.35,1.06,2.41,1.24,2.29,1.14,0.85,1.99,1.05,1.89,
Opponent Total,,,28.2,17,187,1530.0,17.0,25.0,19.0,44.0,21.0,4.0,5.0,38.0,3.0,32.9,28.9,24.0,52.9,284.0,820.0,810.0,1.47,1.12,2.59,1.24,2.35,1.93,1.41,3.34,1.7,3.11,
