Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Martín Barragán,mx MEX,FW,32-169,9.3,316.0,9.0,22.0,157.0,139.0,42.0,316.0,11.0,2.0,18.2,8.0,72.7,173.0,777.0,262.0,6.0,10.0,3.0,24.0,22.0,227.0,44.0,Matches
Carlos Baltazar,mx MEX,MF,26-309,6.1,281.0,6.0,51.0,141.0,98.0,15.0,281.0,18.0,8.0,44.4,8.0,44.4,165.0,1096.0,455.0,14.0,17.0,1.0,14.0,10.0,181.0,38.0,Matches
Luis García,mx MEX,"DF,MF",30-280,4.0,190.0,5.0,40.0,81.0,74.0,13.0,190.0,13.0,6.0,46.2,7.0,53.8,111.0,1032.0,585.0,22.0,8.0,6.0,7.0,6.0,131.0,29.0,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,3.2,110.0,1.0,20.0,53.0,42.0,10.0,110.0,12.0,4.0,33.3,7.0,58.3,67.0,435.0,143.0,5.0,5.0,2.0,12.0,2.0,69.0,19.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,3.5,144.0,5.0,21.0,68.0,57.0,15.0,144.0,4.0,2.0,50.0,2.0,50.0,73.0,289.0,110.0,1.0,4.0,1.0,13.0,7.0,100.0,22.0,Matches
Federico Mancuello,ar ARG,MF,34-279,3.0,208.0,10.0,32.0,122.0,54.0,3.0,208.0,5.0,3.0,60.0,2.0,40.0,115.0,536.0,261.0,3.0,3.0,0.0,6.0,2.0,129.0,10.0,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,1.5,80.0,3.0,11.0,40.0,30.0,2.0,80.0,3.0,0.0,0.0,3.0,100.0,43.0,164.0,82.0,2.0,3.0,0.0,0.0,1.0,53.0,5.0,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,1.2,69.0,11.0,40.0,28.0,2.0,0.0,69.0,1.0,0.0,0.0,1.0,100.0,25.0,98.0,42.0,1.0,1.0,0.0,0.0,0.0,31.0,1.0,Matches
Diego Zago,mx MEX,MF,21-250,1.0,54.0,2.0,8.0,42.0,4.0,0.0,54.0,1.0,0.0,0.0,1.0,100.0,30.0,129.0,42.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,1.6,106.0,3.0,12.0,68.0,30.0,2.0,106.0,6.0,2.0,33.3,3.0,50.0,57.0,369.0,169.0,3.0,5.0,1.0,5.0,2.0,62.0,12.0,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,1.5,89.0,5.0,26.0,40.0,23.0,0.0,89.0,2.0,1.0,50.0,1.0,50.0,43.0,128.0,31.0,0.0,2.0,0.0,1.0,1.0,51.0,4.0,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,1.3,102.0,4.0,17.0,45.0,40.0,5.0,102.0,3.0,1.0,33.3,2.0,66.7,43.0,263.0,158.0,7.0,4.0,2.0,9.0,0.0,59.0,11.0,Matches
Facundo Waller,uy URU,MF,26-265,0.9,58.0,3.0,12.0,28.0,20.0,2.0,58.0,7.0,3.0,42.9,3.0,42.9,39.0,332.0,119.0,3.0,4.0,1.0,5.0,2.0,40.0,10.0,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,0.7,46.0,0.0,6.0,35.0,6.0,0.0,46.0,1.0,1.0,100.0,0.0,0.0,29.0,124.0,46.0,0.0,0.0,0.0,3.0,1.0,38.0,1.0,Matches
S. González,mx MEX,FW,20-173,0.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.5,17.0,9750.0,1156.0,3490.0,4437.0,1952.0,307.0,9748.0,344.0,167.0,48.5,157.0,45.6,5231.0,30106.0,15662.0,308.0,261.0,58.0,291.0,174.0,6030.0,555.0,
Opponent Total,,,28.2,17.0,10126.0,901.0,2856.0,4639.0,2741.0,437.0,10121.0,303.0,151.0,49.8,134.0,44.2,5532.0,29561.0,15518.0,284.0,232.0,83.0,258.0,148.0,6406.0,810.0,
