Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Gastón Gómez,ar ARG,GK,26.0,9,765.0,85.0,31.5,8.5,8,90.0,8,1,45.0,11,0.44,4.0,11.0,-7.0,-0.82,-1.04,6.5,8.5,-2.0,-0.24,-0.29,Matches
Leonardo Jara,ar ARG,"DF,MF",31.0,11,634.0,58.0,26.1,7.0,8,77.0,5,3,7.0,9,1.18,10.0,7.0,3.0,0.43,0.73,7.4,8.0,-0.6,-0.09,-0.07,Matches
Damián Fernández,ar ARG,"MF,DF",22.0,9,546.0,61.0,22.5,6.1,7,77.0,3,2,2.0,14,1.22,3.0,5.0,-2.0,-0.33,-0.28,4.3,5.3,-1.0,-0.17,-0.17,Matches
Julián Fernández,ar ARG,"FW,MF",19.0,20,639.0,32.0,26.3,7.1,6,70.0,0,14,16.0,5,0.9,11.0,11.0,0.0,0.0,0.15,8.2,9.8,-1.6,-0.22,-0.25,Matches
Roberto Joaquín García,ar ARG,DF,21.0,8,590.0,74.0,24.3,6.6,6,87.0,4,2,35.0,10,0.75,3.0,3.0,0.0,0.0,0.15,3.9,5.1,-1.2,-0.19,-0.2,Matches
Santiago Castro,ar ARG,"FW,MF",18.0,21,640.0,30.0,26.3,7.1,5,80.0,1,16,15.0,4,0.81,5.0,8.0,-3.0,-0.42,-0.42,7.0,5.7,1.4,0.19,0.31,Matches
Nicolás Garayalde,ar ARG,MF,23.0,7,445.0,64.0,18.3,4.9,5,82.0,1,2,17.0,1,1.57,4.0,3.0,1.0,0.2,0.38,4.5,5.0,-0.5,-0.1,-0.07,Matches
Mateo Seoane,ar ARG,MF,18.0,14,415.0,30.0,17.1,4.6,2,90.0,2,12,20.0,13,1.07,6.0,11.0,-5.0,-1.08,-1.17,5.6,5.9,-0.3,-0.06,-0.02,Matches
Lenny Lobato,br BRA,"FW,MF",21.0,14,325.0,23.0,13.4,3.6,1,68.0,0,13,20.0,9,0.67,5.0,9.0,-4.0,-1.11,-1.15,3.7,2.3,1.4,0.39,0.49,Matches
Thiago Fernández,ar ARG,"FW,MF",18.0,3,120.0,40.0,4.9,1.3,1,69.0,0,2,26.0,11,0.0,0.0,2.0,-2.0,-1.5,-1.46,0.7,1.2,-0.5,-0.4,-0.38,Matches
Patricio Pernicone,ar ARG,DF,21.0,2,101.0,51.0,4.2,1.1,1,90.0,1,1,11.0,12,2.0,1.0,0.0,1.0,0.89,1.05,0.6,1.6,-1.0,-0.9,-0.9,Matches
Tomás Cavanagh,ar ARG,DF,22.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Emmanuel Gómez,ar ARG,GK,21.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Jony,ar ARG,"FW,MF",28.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lautaro López,ar ARG,MF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.9,27,2430.0,90.0,100.0,27.0,297,81.0,167,127,20.0,190,1.0,24.0,27.0,-3.0,-0.11,,23.9,24.9,-1.0,-0.04,,
Opponent Total,,,27.1,27,2430.0,90.0,100.0,27.0,297,81.0,175,118,20.0,203,1.56,27.0,24.0,3.0,0.11,,24.9,23.9,1.0,0.04,,
