Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Matías Kranevitter,ar ARG,MF,29.0,9,2,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago Simón,ar ARG,"MF,FW",20.0,10,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,11.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.2,0.03,0.2,Matches
Ezequiel Centurión,ar ARG,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Suárez,ar ARG,"FW,MF",34.0,10,0,184.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,1.1,2.5,3.0,6.0,16.0,0.98,0.49,1.47,0.98,1.47,0.67,0.56,1.23,0.67,1.23,Matches
Franco Alfonso,ar ARG,"FW,MF",20.0,5,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,0.79,0.04,0.79,Matches
Claudio Echeverri,ar ARG,"MF,DF",17.0,4,0,75.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,6.0,3.0,0.0,1.2,1.2,0.0,1.2,0.06,0.11,0.16,0.06,0.16,Matches
Bruno Zuculini,ar ARG,MF,29.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Héctor David Martínez,py PAR,DF,25.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Tomás Castro,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Lavagnino,ar ARG,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Franco Petroli,ar ARG,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.4,27,297,2430.0,27.0,49.0,31.0,80.0,39.0,10.0,10.0,61.0,4.0,47.0,39.4,31.4,70.8,522.0,1425.0,1418.0,1.81,1.15,2.96,1.44,2.59,1.74,1.16,2.9,1.46,2.62,
Opponent Total,,,26.9,27,297,2430.0,27.0,20.0,15.0,35.0,18.0,2.0,2.0,67.0,10.0,21.9,20.3,15.8,36.2,303.0,633.0,617.0,0.74,0.56,1.3,0.67,1.22,0.81,0.59,1.4,0.75,1.34,
