Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
José Paradela,ar ARG,"MF,FW",24.0,11.4,2,30,8,26.7,2.63,0.7,0.07,0.25,21.5,1,0,0,3.5,3.5,0.12,-1.5,-1.5,Matches
Robert Rojas,py PAR,DF,26.0,9.7,1,5,3,60.0,0.52,0.31,0.2,0.33,16.2,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Marcelo Herrera,ar ARG,DF,24.0,9.3,0,12,3,25.0,1.29,0.32,0.0,0.0,24.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Miguel Borja,co COL,FW,30.0,9.1,5,28,10,35.7,3.08,1.1,0.11,0.3,16.3,0,2,2,4.9,3.4,0.13,0.1,-0.4,Matches
Salomón Rondón,ve VEN,FW,33.0,8.7,4,26,10,38.5,2.97,1.14,0.12,0.3,13.6,1,1,1,4.1,3.3,0.13,-0.1,-0.3,Matches
Agustín Palavecino,ar ARG,"MF,FW",26.0,8.7,1,30,8,26.7,3.44,0.92,0.03,0.13,21.0,2,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Emanuel Mammana,ar ARG,DF,26.0,6.0,0,3,0,0.0,0.5,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jonatan Maidana,ar ARG,DF,37.0,5.1,0,4,2,50.0,0.79,0.4,0.0,0.0,13.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Elías Gómez,ar ARG,"DF,FW",28.0,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Matías Kranevitter,ar ARG,MF,29.0,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Santiago Simón,ar ARG,"MF,FW",20.0,3.1,0,2,0,0.0,0.65,0.0,0.0,,20.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ezequiel Centurión,ar ARG,GK,25.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matías Suárez,ar ARG,"FW,MF",34.0,2.0,2,8,4,50.0,3.91,1.96,0.25,0.5,13.6,0,0,0,1.4,1.4,0.17,0.6,0.6,Matches
Franco Alfonso,ar ARG,"FW,MF",20.0,0.9,0,1,0,0.0,1.17,0.0,0.0,,20.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Claudio Echeverri,ar ARG,"MF,DF",17.0,0.8,0,2,0,0.0,2.4,0.0,0.0,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Bruno Zuculini,ar ARG,MF,29.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Héctor David Martínez,py PAR,DF,25.0,0.1,0,1,1,100.0,7.5,7.5,0.0,0.0,33.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Squad Total,,,29.4,27.0,49,425,140,32.9,15.74,5.19,0.09,0.28,19.3,22,10,10,47.0,39.4,0.09,2.0,-0.4,
Opponent Total,,,26.9,27.0,20,262,71,27.1,9.7,2.63,0.07,0.25,19.0,17,2,2,21.9,20.3,0.08,-1.9,-2.3,
