Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Pablo Solari,ar ARG,"FW,MF",21.0,21,1228.0,58.0,50.5,13.6,13,78.0,6,8,27.0,5,2.05,26.0,15.0,11.0,0.81,-0.62,22.9,14.1,8.8,0.65,-0.58,Matches
Paulo Díaz,cl CHI,DF,28.0,14,1140.0,81.0,46.9,12.7,13,85.0,12,1,38.0,4,2.64,27.0,6.0,21.0,1.66,1.03,29.0,8.3,20.7,1.54,1.21,Matches
José Paradela,ar ARG,"MF,FW",24.0,20,1025.0,51.0,42.2,11.4,13,73.0,2,7,12.0,6,2.1,19.0,9.0,10.0,0.88,-0.4,18.0,9.0,9.0,0.79,-0.24,Matches
Robert Rojas,py PAR,DF,26.0,14,871.0,62.0,35.8,9.7,10,80.0,7,4,17.0,10,2.14,18.0,11.0,7.0,0.72,-0.6,15.1,10.5,4.5,0.5,-0.64,Matches
Marcelo Herrera,ar ARG,DF,24.0,12,834.0,70.0,34.3,9.3,10,82.0,7,2,6.0,13,2.0,17.0,10.0,7.0,0.76,-0.54,13.4,8.6,4.8,0.51,-0.64,Matches
Miguel Borja,co COL,FW,30.0,21,818.0,39.0,33.7,9.1,9,68.0,0,12,18.0,5,2.05,11.0,12.0,-1.0,-0.11,-1.84,12.1,8.2,3.9,0.43,-0.75,Matches
Salomón Rondón,ve VEN,FW,33.0,17,787.0,46.0,32.4,8.7,8,74.0,1,9,22.0,9,2.06,17.0,10.0,7.0,0.8,-0.46,14.4,10.2,4.2,0.48,-0.67,Matches
Agustín Palavecino,ar ARG,"MF,FW",26.0,21,785.0,37.0,32.3,8.7,6,86.0,4,15,18.0,3,2.33,14.0,11.0,3.0,0.34,-1.13,13.7,9.6,4.1,0.52,-0.59,Matches
Emanuel Mammana,ar ARG,DF,26.0,7,541.0,77.0,22.3,6.0,5,90.0,5,2,46.0,7,2.43,10.0,4.0,6.0,1.0,-0.15,8.2,5.2,3.0,0.5,-0.55,Matches
Jonatan Maidana,ar ARG,DF,37.0,6,455.0,76.0,18.7,5.1,5,90.0,5,1,5.0,14,1.67,7.0,6.0,1.0,0.2,-1.12,6.2,4.8,1.4,0.28,-0.8,Matches
Elías Gómez,ar ARG,"DF,FW",28.0,5,432.0,86.0,17.8,4.8,5,86.0,3,0,,15,1.83,7.0,6.0,1.0,0.21,-1.1,4.2,5.8,-1.6,-0.39,-1.56,Matches
Matías Kranevitter,ar ARG,MF,29.0,9,370.0,41.0,15.2,4.1,2,90.0,2,7,27.0,4,2.22,8.0,8.0,0.0,0.0,-1.31,6.9,5.1,1.8,0.44,-0.58,Matches
Santiago Simón,ar ARG,"MF,FW",20.0,10,276.0,28.0,11.4,3.1,2,75.0,0,8,16.0,15,2.4,4.0,3.0,1.0,0.33,-0.89,4.0,3.4,0.6,0.21,-0.82,Matches
Ezequiel Centurión,ar ARG,GK,25.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,24,2.0,3.0,3.0,0.0,0.0,-1.15,1.7,2.2,-0.5,-0.47,-1.45,Matches
Matías Suárez,ar ARG,"FW,MF",34.0,10,184.0,18.0,7.6,2.0,0,,0,10,18.0,5,2.3,8.0,2.0,6.0,2.93,1.97,7.7,1.4,6.3,3.1,2.35,Matches
Franco Alfonso,ar ARG,"FW,MF",20.0,5,77.0,15.0,3.2,0.9,0,,0,5,15.0,19,1.8,1.0,0.0,1.0,1.17,0.06,1.4,0.7,0.7,0.87,-0.06,Matches
Claudio Echeverri,ar ARG,"MF,DF",17.0,4,75.0,19.0,3.1,0.8,0,,0,4,19.0,6,2.5,3.0,3.0,0.0,0.0,-1.15,1.4,1.8,-0.3,-0.4,-1.37,Matches
Bruno Zuculini,ar ARG,MF,29.0,1,15.0,15.0,0.6,0.2,0,,0,1,15.0,1,3.0,0.0,0.0,0.0,0.0,-1.12,0.8,0.1,0.7,4.36,3.45,Matches
Héctor David Martínez,py PAR,DF,25.0,1,12.0,12.0,0.5,0.1,0,,0,1,12.0,2,1.0,1.0,1.0,0.0,0.0,-1.12,0.7,0.1,0.5,4.07,3.16,Matches
Tomás Castro,ar ARG,MF,21.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Lucas Lavagnino,ar ARG,GK,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Franco Petroli,ar ARG,GK,24.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,29.4,27,2430.0,90.0,100.0,27.0,297,81.0,173,124,20.0,199,2.26,50.0,20.0,30.0,1.11,,47.0,21.9,25.1,0.93,,
Opponent Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,81.0,174,114,23.0,209,0.59,20.0,50.0,-30.0,-1.11,,21.9,47.0,-25.1,-0.93,,
