Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Paulo Díaz,cl CHI,DF,28.0,12.7,861,955,90.2,18318,7602,267,280,95.4,430,468,91.9,156,188,83.0,0,0.4,0.3,-0.4,5,61,3,1,54,Matches
José Paradela,ar ARG,"MF,FW",24.0,11.4,400,524,76.3,6184,1760,225,251,89.6,123,160,76.9,34,72,47.2,1,1.0,1.7,0.0,16,45,13,4,54,Matches
Robert Rojas,py PAR,DF,26.0,9.7,387,516,75.0,7220,2986,150,182,82.4,179,219,81.7,49,81,60.5,0,0.3,0.3,-0.3,3,19,5,3,40,Matches
Marcelo Herrera,ar ARG,DF,24.0,9.3,423,568,74.5,7111,3318,212,237,89.5,153,204,75.0,45,82,54.9,1,1.0,0.8,0.0,12,37,12,11,46,Matches
Miguel Borja,co COL,FW,30.0,9.1,112,178,62.9,1759,328,53,79,67.1,39,56,69.6,11,18,61.1,1,0.5,0.5,0.5,10,11,4,0,16,Matches
Salomón Rondón,ve VEN,FW,33.0,8.7,140,208,67.3,1877,276,93,125,74.4,34,52,65.4,7,8,87.5,0,0.6,0.4,-0.6,9,8,7,1,13,Matches
Agustín Palavecino,ar ARG,"MF,FW",26.0,8.7,401,543,73.8,6660,2496,209,242,86.4,148,185,80.0,36,83,43.4,0,1.0,1.1,-1.0,12,60,13,3,74,Matches
Emanuel Mammana,ar ARG,DF,26.0,6.0,321,368,87.2,6110,2279,122,135,90.4,151,166,91.0,41,55,74.5,0,0.0,0.0,0.0,1,14,0,0,23,Matches
Jonatan Maidana,ar ARG,DF,37.0,5.1,230,255,90.2,4192,1710,80,87,92.0,132,143,92.3,14,18,77.8,0,0.0,0.0,0.0,0,7,1,0,15,Matches
Elías Gómez,ar ARG,"DF,FW",28.0,4.8,171,229,74.7,2567,998,91,106,85.8,47,59,79.7,17,34,50.0,0,0.0,0.3,0.0,0,10,4,4,15,Matches
Matías Kranevitter,ar ARG,MF,29.0,4.1,185,220,84.1,3352,963,75,83,90.4,79,91,86.8,24,31,77.4,0,0.0,0.1,0.0,0,14,0,0,15,Matches
Santiago Simón,ar ARG,"MF,FW",20.0,3.1,145,196,74.0,2361,665,72,87,82.8,60,76,78.9,10,19,52.6,0,0.5,0.5,-0.5,1,9,6,1,22,Matches
Ezequiel Centurión,ar ARG,GK,25.0,1.0,33,36,91.7,811,600,5,5,100.0,20,20,100.0,8,11,72.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matías Suárez,ar ARG,"FW,MF",34.0,2.0,35,52,67.3,405,139,29,37,78.4,3,7,42.9,2,2,100.0,1,1.1,0.8,-0.1,4,3,2,0,6,Matches
Franco Alfonso,ar ARG,"FW,MF",20.0,0.9,38,46,82.6,449,128,24,28,85.7,8,9,88.9,2,4,50.0,0,0.6,0.5,-0.6,3,1,0,0,3,Matches
Claudio Echeverri,ar ARG,"MF,DF",17.0,0.8,41,48,85.4,659,120,23,25,92.0,15,18,83.3,3,4,75.0,1,0.1,0.1,0.9,2,1,1,0,6,Matches
Bruno Zuculini,ar ARG,MF,29.0,0.2,9,9,100.0,162,42,4,4,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Héctor David Martínez,py PAR,DF,25.0,0.1,8,9,88.9,174,75,3,4,75.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Squad Total,,,29.4,27.0,12897,15901,81.1,224529,85341,5950,6765,88.0,5256,6118,85.9,1326,2083,63.7,31,31.4,32.1,-0.4,321,1126,279,70,1425,
Opponent Total,,,26.9,27.0,5926,8848,67.0,113205,52118,2550,3205,79.6,2338,3075,76.0,869,1912,45.4,15,15.8,12.9,-0.8,173,471,124,40,633,
