Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Luan Dias,br BRA,"MF,FW",25.0,8,191.0,24.0,5.6,2.1,1,56.0,0,7,19.0,4,0.63,2.0,8.0,-6.0,-2.83,-2.3,2.1,4.2,-2.1,-0.98,-0.8,Matches
Júnior Caiçara,br BRA,DF,33.0,5,169.0,34.0,4.9,1.9,1,45.0,0,4,31.0,10,0.8,2.0,5.0,-3.0,-1.6,-0.99,2.0,1.5,0.4,0.22,0.48,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,4,103.0,26.0,3.0,1.1,1,28.0,0,3,25.0,4,1.0,0.0,0.0,0.0,0.0,0.68,0.7,1.1,-0.4,-0.34,-0.12,Matches
Felipe Jonatan,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,0,0.0,0.0,1.0,-1.0,-1.0,-0.35,1.2,1.6,-0.4,-0.42,-0.2,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,3,77.0,26.0,2.3,0.9,1,57.0,0,2,10.0,4,1.0,1.0,3.0,-2.0,-2.34,-1.72,0.8,1.4,-0.5,-0.61,-0.39,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,9,168.0,19.0,4.9,1.9,0,,0,9,19.0,16,0.67,1.0,7.0,-6.0,-3.21,-2.69,2.3,3.0,-0.7,-0.38,-0.15,Matches
Weslley Patati,br BRA,"FW,MF",19.0,9,136.0,15.0,4.0,1.5,0,,0,9,15.0,18,0.11,3.0,6.0,-3.0,-1.99,-1.38,3.3,3.2,0.2,0.1,0.34,Matches
Maicon,br BRA,DF,34.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,8,1.0,0.0,0.0,0.0,0.0,0.67,0.2,0.1,0.0,0.04,0.27,Matches
Ed Carlos,br BRA,"MF,FW",21.0,4,36.0,9.0,1.1,0.4,0,,0,4,9.0,1,2.25,0.0,0.0,0.0,0.0,0.66,0.3,0.7,-0.4,-1.02,-0.8,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,2,34.0,17.0,1.0,0.4,0,,0,2,17.0,8,0.5,0.0,0.0,0.0,0.0,0.66,0.2,0.3,-0.1,-0.34,-0.11,Matches
Jair Paula,br BRA,DF,17.0,2,32.0,16.0,0.9,0.4,0,,0,2,16.0,9,1.5,0.0,1.0,-1.0,-2.81,-2.17,0.4,0.1,0.3,0.76,1.0,Matches
Vinicius,br BRA,MF,23.0,3,31.0,10.0,0.9,0.3,0,,0,3,10.0,2,2.0,2.0,2.0,0.0,0.0,0.66,1.6,0.5,1.2,3.45,3.71,Matches
Cadu,br BRA,DF,20.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,3,0.0,0.0,2.0,-2.0,-11.25,-10.64,0.0,0.1,-0.1,-0.81,-0.58,Matches
Ivonei,br BRA,MF,20.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,4,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,-0.61,-0.38,Matches
Luiz Felipe,br BRA,DF,29.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,13,3.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.23,Matches
Diogenes,br BRA,GK,22.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,22.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,80.0,236,181,22.0,273,1.13,39.0,64.0,-25.0,-0.66,,42.4,51.1,-8.7,-0.23,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,229,184,22.0,270,1.61,64.0,39.0,25.0,0.66,,51.1,42.4,8.7,0.23,,
