Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Eduardo Gabriel,br BRA,DF,26.0,3.0,0,1,0,3,0,0,0,6,0,0,0,0,19,9,7,56.3,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,2.7,1,0,0,2,5,0,19,1,3,0,0,0,10,2,6,25.0,Matches
Vladimir,br BRA,GK,33.0,2.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Sandry,br BRA,MF,20.0,2.1,2,0,0,4,2,0,8,2,3,0,0,0,12,0,1,0.0,Matches
Alison,br BRA,MF,29.0,1.5,0,0,0,1,1,0,0,3,1,0,0,0,9,3,2,60.0,Matches
Luan Dias,br BRA,"MF,FW",25.0,2.1,3,0,0,10,5,0,11,1,6,0,0,0,8,0,1,0.0,Matches
Júnior Caiçara,br BRA,DF,33.0,1.9,1,0,0,4,1,1,15,2,3,0,0,0,5,2,1,66.7,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,1.1,0,0,0,4,1,0,2,2,5,0,0,0,13,5,1,83.3,Matches
Felipe Jonatan,br BRA,DF,24.0,1.0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,2,0.0,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,0.9,2,0,0,3,0,0,1,1,1,0,0,0,3,5,2,71.4,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,1.9,1,0,0,9,3,2,0,0,1,0,0,0,9,15,10,60.0,Matches
Weslley Patati,br BRA,"FW,MF",19.0,1.5,0,0,0,5,3,0,8,4,2,0,0,0,12,2,2,50.0,Matches
Maicon,br BRA,DF,34.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,100.0,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,100.0,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,,Matches
Jair Paula,br BRA,DF,17.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0,Matches
Vinicius,br BRA,MF,23.0,0.3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,,Matches
Cadu,br BRA,DF,20.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Ivonei,br BRA,MF,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.5,38.0,105,8,3,573,549,67,726,370,434,5,6,3,1907,585,520,52.9,
Opponent Total,,,27.6,38.0,110,6,2,575,548,61,722,305,407,5,6,2,1787,519,583,47.1,
