Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Maicon,br BRA,DF,34.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,3,7.3,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,2,5.29,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jair Paula,br BRA,DF,17.0,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius,br BRA,MF,23.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cadu,br BRA,DF,20.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ivonei,br BRA,MF,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,821,21.61,519,118,52,59,57,16,63,1.66,37,7,2,9,8,0,
Opponent Total,,,27.6,38.0,956,25.16,676,101,55,51,58,15,112,2.95,84,10,0,5,10,3,
