Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Weslley Patati,br BRA,"FW,MF",19.0,1.5,47,65,72.3,824,167,25,27,92.6,15,22,68.2,6,10,60.0,0,0.1,0.2,-0.1,2,4,3,0,8,Matches
Maicon,br BRA,DF,34.0,0.5,12,17,70.6,201,99,5,5,100.0,5,6,83.3,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,34,41,82.9,667,242,16,17,94.1,12,13,92.3,6,10,60.0,0,0.0,0.1,0.0,1,4,1,0,3,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,15,18,83.3,234,47,9,10,90.0,4,4,100.0,2,3,66.7,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
Jair Paula,br BRA,DF,17.0,0.4,13,17,76.5,296,91,1,1,100.0,11,11,100.0,1,4,25.0,0,0.1,0.0,-0.1,1,2,1,0,3,Matches
Vinicius,br BRA,MF,23.0,0.3,2,6,33.3,25,0,1,3,33.3,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Cadu,br BRA,DF,20.0,0.2,8,11,72.7,102,38,7,8,87.5,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Ivonei,br BRA,MF,20.0,0.0,2,3,66.7,20,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,11748,15384,76.4,209239,77813,5273,6051,87.1,4920,5929,83.0,1235,2473,49.9,26,28.7,30.3,-2.7,338,863,233,59,1240,
Opponent Total,,,27.6,38.0,15511,19274,80.5,272842,96073,7038,7862,89.5,6558,7626,86.0,1557,2783,55.9,46,36.0,41.9,10.0,400,1276,290,97,1517,
