Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-10-01,16:00,Série A,Matchweek 25,Sun,Home,W,4,1,Vasco da Gama,2.4,0.9,37,,Tomás Rincón,3-4-1-2,Anderson Daronco,Match Report,
2023-10-08,16:00,Série A,Matchweek 26,Sun,Away,W,2,1,Palmeiras,1.4,2.1,31,17049.0,Tomás Rincón,3-5-2,Flavio de Souza,Match Report,
2023-10-19,20:00,Série A,Matchweek 27,Thu,Home,L,1,3,Bragantino,1.8,2.4,39,12850.0,Jean Lucas,3-5-2,Raphael Claus,Match Report,
2023-10-22,16:00,Série A,Matchweek 28,Sun,Away,L,1,7,Internacional,1.6,1.6,49,36584.0,Tomás Rincón,3-4-1-2,Paulo Zanovelli,Match Report,
2023-10-26,21:30,Série A,Matchweek 29,Thu,Home,W,2,1,Coritiba,2.2,0.8,63,12205.0,Tomás Rincón,3-4-3,Wagner Magalhães,Match Report,
2023-10-29,18:30,Série A,Matchweek 30,Sun,Away,D,1,1,Corinthians,1.3,1.2,39,42248.0,Tomás Rincón,3-4-3,Anderson Daronco,Match Report,
2023-11-01,20:00,Série A,Matchweek 31,Wed,Away,W,2,1,Flamengo,0.6,1.2,40,64708.0,Tomás Rincón,4-1-2-1-2◆,Rafael Rodrigo Klein,Match Report,
2023-11-06,21:00,Série A,Matchweek 32,Mon,Home,D,0,0,Cuiabá,0.1,0.5,60,12923.0,Tomás Rincón,4-2-3-1,Savio Pereira,Match Report,
2023-11-09,19:00,Série A,Matchweek 33,Thu,Away,W,1,0,Goiás,0.9,0.8,42,11836.0,Tomás Rincón,4-4-2,Paulo Zanovelli,Match Report,
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,D,0,0,São Paulo,0.6,1.2,30,13442.0,Tomás Rincón,4-1-4-1,Raphael Claus,Match Report,
2023-11-26,16:00,Série A,Matchweek 35,Sun,Away,D,1,1,Botafogo (RJ),0.3,1.6,54,26548.0,Marcos Leonardo,4-1-2-1-2◆,Wilton Pereira Sampaio,Match Report,
2023-11-29,19:00,Série A,Matchweek 36,Wed,Home,L,0,3,Fluminense,1.5,1.1,29,12855.0,Yeferson Soteldo,3-5-2,Anderson Daronco,Match Report,
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,L,0,3,Ath Paranaense,0.7,1.0,46,21056.0,Tomás Rincón,4-2-2-2,Rafael Rodrigo Klein,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,L,1,2,Fortaleza,1.0,1.2,54,14130.0,Tomás Rincón,3-4-1-2,Leandro Pedro Vuaden,Match Report,
