Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Maicon,br BRA,DF,34.0,13.9,578.0,686.0,84.3,12865.0,5354.0,163.0,173.0,94.2,289.0,319.0,90.6,123.0,182.0,67.6,2,0.9,0.2,1.1,4.0,40.0,3.0,2.0,32.0,Matches
Marlon Gomes,br BRA,MF,19.0,12.7,,,,,,,,,,,,,,,1,,,,,,,,,Matches
Alex Teixeira,br BRA,"FW,MF",33.0,12.6,251.0,306.0,82.0,3563.0,767.0,145.0,160.0,90.6,79.0,95.0,83.2,12.0,24.0,50.0,3,1.6,1.1,1.4,13.0,11.0,7.0,2.0,28.0,Matches
Paulo Henrique,br BRA,DF,26.0,9.5,353.0,481.0,73.4,5782.0,2214.0,181.0,196.0,92.3,138.0,196.0,70.4,27.0,59.0,45.8,1,0.9,1.2,0.1,13.0,22.0,10.0,8.0,30.0,Matches
Pedro Raul,br BRA,FW,26.0,9.3,114.0,180.0,63.3,1350.0,222.0,79.0,115.0,68.7,27.0,40.0,67.5,1.0,4.0,25.0,0,0.9,0.9,-0.9,8.0,11.0,6.0,1.0,12.0,Matches
Dimitri Payet,fr FRA,"MF,FW",35.0,8.9,314.0,444.0,70.7,5438.0,1201.0,159.0,186.0,85.5,107.0,141.0,75.9,38.0,93.0,40.9,1,2.4,2.0,-1.4,16.0,22.0,11.0,3.0,42.0,Matches
Figueiredo,br BRA,"FW,MF",21.0,7.3,164.0,248.0,66.1,2579.0,691.0,90.0,120.0,75.0,54.0,77.0,70.1,13.0,29.0,44.8,0,0.9,1.2,-0.9,9.0,19.0,5.0,2.0,21.0,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,195.0,278.0,70.1,3030.0,834.0,105.0,122.0,86.1,64.0,86.0,74.4,14.0,43.0,32.6,1,1.0,2.2,0.0,11.0,12.0,19.0,5.0,35.0,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,286.0,343.0,83.4,5949.0,2224.0,84.0,92.0,91.3,167.0,184.0,90.8,33.0,62.0,53.2,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,15.0,Matches
Andrey Santos,br BRA,MF,18.0,4.7,107.0,138.0,77.5,1608.0,432.0,63.0,74.0,85.1,39.0,43.0,90.7,5.0,12.0,41.7,0,0.1,0.1,-0.1,2.0,10.0,1.0,0.0,14.0,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,89.0,122.0,73.0,1188.0,323.0,58.0,65.0,89.2,26.0,38.0,68.4,2.0,9.0,22.2,0,0.4,0.2,-0.4,6.0,6.0,3.0,0.0,10.0,Matches
Matías Galarza,py PAR,MF,20.0,4.5,93.0,135.0,68.9,1449.0,397.0,46.0,55.0,83.6,40.0,50.0,80.0,5.0,17.0,29.4,0,0.1,0.1,-0.1,2.0,10.0,4.0,3.0,10.0,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,101.0,175.0,57.7,1602.0,712.0,50.0,61.0,82.0,38.0,67.0,56.7,8.0,25.0,32.0,4,0.8,1.1,3.2,13.0,13.0,6.0,4.0,21.0,Matches
Miranda,br BRA,DF,23.0,4.3,200.0,231.0,86.6,3669.0,1578.0,70.0,76.0,92.1,110.0,119.0,92.4,17.0,29.0,58.6,0,0.3,0.2,-0.3,4.0,19.0,4.0,1.0,19.0,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,83.0,107.0,77.6,1610.0,411.0,27.0,38.0,71.1,47.0,53.0,88.7,8.0,11.0,72.7,0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,89.0,116.0,76.7,1142.0,198.0,54.0,61.0,88.5,20.0,27.0,74.1,4.0,5.0,80.0,1,0.3,0.3,0.7,6.0,2.0,3.0,1.0,13.0,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,134.0,182.0,73.6,2267.0,481.0,73.0,90.0,81.1,46.0,56.0,82.1,13.0,26.0,50.0,1,0.6,0.9,0.4,7.0,9.0,10.0,8.0,16.0,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,205.0,231.0,88.7,3313.0,884.0,102.0,108.0,94.4,80.0,84.0,95.2,15.0,24.0,62.5,0,0.6,0.4,-0.6,7.0,23.0,4.0,1.0,23.0,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,62.0,80.0,77.5,942.0,107.0,36.0,43.0,83.7,17.0,23.0,73.9,5.0,7.0,71.4,0,0.8,0.1,-0.8,3.0,6.0,0.0,0.0,5.0,Matches
Cauan Barros,br BRA,MF,18.0,2.6,72.0,83.0,86.7,1306.0,280.0,24.0,30.0,80.0,40.0,41.0,97.6,6.0,8.0,75.0,0,0.1,0.1,-0.1,2.0,10.0,1.0,1.0,7.0,Matches
José Vitor,br BRA,DF,20.0,1.2,54.0,63.0,85.7,1237.0,313.0,12.0,13.0,92.3,27.0,30.0,90.0,14.0,18.0,77.8,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,66.0,108.0,61.1,1343.0,375.0,25.0,28.0,89.3,28.0,38.0,73.7,12.0,33.0,36.4,1,0.4,0.4,0.6,5.0,6.0,6.0,3.0,14.0,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,6.0,12.0,50.0,100.0,24.0,4.0,7.0,57.1,1.0,2.0,50.0,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Matches
Paulinho,br BRA,DF,17.0,0.5,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,8.0,10.0,80.0,107.0,37.0,6.0,7.0,85.7,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,1.0,1.0,100.0,19.0,7.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Victor,br BRA,DF,21.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.2,38.0,13320.0,16864.0,79.0,242025.0,87054.0,5767.0,6480.0,89.0,5799.0,6801.0,85.3,1458.0,2688.0,54.2,30,32.4,33.9,-2.4,334.0,1092.0,300.0,143.0,1327.0,
Opponent Total,,,27.4,38.0,14733.0,18293.0,80.5,261057.0,93221.0,6573.0,7446.0,88.3,6295.0,7314.0,86.1,1499.0,2574.0,58.2,37,32.7,33.4,4.3,370.0,1310.0,306.0,76.0,1629.0,
