Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Gabriel Carabajal,ar ARG,MF,31.0,6,122.0,20.0,3.6,1.4,0,,0,6,20.0,6,0.0,2.0,4.0,-2.0,-1.48,-1.26,2.3,4.1,-1.8,-1.33,-1.42,Matches
Eguinaldo,br BRA,"FW,MF",18.0,4,67.0,17.0,2.0,0.7,0,,0,4,17.0,3,1.0,1.0,3.0,-2.0,-2.69,-2.47,1.2,1.3,-0.2,-0.22,-0.27,Matches
Paulinho,br BRA,DF,17.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,1,0.0,1.0,2.0,-1.0,-2.0,-1.76,,,,,,Matches
Rwan,br BRA,"MF,FW",21.0,2,34.0,17.0,1.0,0.4,0,,0,2,17.0,8,0.5,0.0,0.0,0.0,0.0,0.27,0.2,0.3,-0.1,-0.35,-0.4,Matches
Gabriel Dias,br BRA,DF,28.0,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,5,3.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,-0.04,Matches
Paulo Victor,br BRA,DF,21.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,8,3.0,0.0,0.0,0.0,0.0,0.26,0.0,0.3,-0.3,-2.08,-2.13,Matches
Halls,br BRA,GK,23.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Ivan,br BRA,GK,25.0,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
Jefferson,br BRA,DF,26.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Lyncon,br BRA,DF,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,80.0,236,181,22.0,274,1.18,41.0,51.0,-10.0,-0.26,,47.7,46.2,1.5,0.04,,
Opponent Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,80.0,233,181,20.0,271,1.58,51.0,41.0,10.0,0.26,,46.2,47.7,-1.5,-0.04,,
