Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Miranda,br BRA,DF,23.0,4.3,267.0,29.0,99.0,150.0,20.0,7.0,267.0,1.0,1.0,100.0,0.0,0.0,180.0,782.0,483.0,2.0,4.0,1.0,2.0,1.0,179.0,2.0,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,135.0,10.0,52.0,77.0,6.0,1.0,135.0,0.0,0.0,,0.0,,68.0,335.0,146.0,1.0,0.0,0.0,2.0,2.0,76.0,0.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,155.0,0.0,9.0,66.0,81.0,20.0,155.0,5.0,3.0,60.0,2.0,40.0,90.0,344.0,106.0,3.0,3.0,0.0,12.0,7.0,115.0,20.0,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,251.0,3.0,21.0,99.0,139.0,10.0,251.0,38.0,21.0,55.3,14.0,36.8,164.0,971.0,371.0,12.0,7.0,1.0,13.0,7.0,173.0,55.0,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,267.0,4.0,56.0,167.0,46.0,3.0,267.0,4.0,2.0,50.0,0.0,0.0,185.0,798.0,264.0,0.0,4.0,0.0,0.0,4.0,185.0,6.0,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,118.0,3.0,7.0,48.0,64.0,20.0,118.0,11.0,5.0,45.5,6.0,54.5,79.0,381.0,193.0,5.0,7.0,3.0,5.0,4.0,92.0,18.0,Matches
Cauan Barros,br BRA,MF,18.0,2.6,118.0,7.0,27.0,72.0,19.0,7.0,118.0,0.0,0.0,,0.0,,56.0,246.0,109.0,0.0,1.0,0.0,1.0,4.0,70.0,4.0,Matches
José Vitor,br BRA,DF,20.0,1.2,74.0,17.0,38.0,30.0,6.0,1.0,74.0,0.0,0.0,,0.0,,48.0,247.0,92.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,119.0,0.0,11.0,60.0,49.0,3.0,119.0,6.0,6.0,100.0,0.0,0.0,71.0,349.0,159.0,3.0,1.0,1.0,1.0,0.0,81.0,11.0,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,22.0,1.0,1.0,11.0,11.0,1.0,22.0,2.0,1.0,50.0,1.0,50.0,8.0,69.0,13.0,1.0,2.0,1.0,1.0,1.0,15.0,2.0,Matches
Paulinho,br BRA,DF,17.0,0.5,,,,,,,,,,,,,,,,,,,,,,,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,14.0,0.0,0.0,7.0,7.0,1.0,14.0,0.0,0.0,,0.0,,11.0,27.0,6.0,0.0,1.0,0.0,3.0,1.0,13.0,2.0,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,5.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Paulo Victor,br BRA,DF,21.0,0.1,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.2,38.0,20827.0,2239.0,6703.0,9603.0,4782.0,693.0,20823.0,736.0,373.0,50.7,308.0,41.8,11866.0,65444.0,34047.0,619.0,490.0,109.0,515.0,270.0,13165.0,1296.0,
Opponent Total,,,27.4,38.0,22557.0,2154.0,6246.0,10729.0,5818.0,754.0,22553.0,771.0,404.0,52.4,278.0,36.1,13055.0,69826.0,37338.0,662.0,527.0,136.0,591.0,331.0,14568.0,1616.0,
