Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Pedro Raul,br BRA,FW,26.0,9.3,180.0,160.0,20.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,114.0,0.0,4.0,Matches
Dimitri Payet,fr FRA,"MF,FW",35.0,8.9,444.0,376.0,66.0,22.0,1.0,7.0,70,5.0,39.0,16.0,19.0,0.0,314.0,2.0,9.0,Matches
Figueiredo,br BRA,"FW,MF",21.0,7.3,248.0,231.0,17.0,4.0,0.0,3.0,21,4.0,4.0,4.0,0.0,0.0,164.0,0.0,8.0,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,278.0,239.0,37.0,6.0,4.0,2.0,39,5.0,26.0,12.0,5.0,0.0,195.0,2.0,9.0,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,343.0,336.0,7.0,7.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,1.0,Matches
Andrey Santos,br BRA,MF,18.0,4.7,138.0,132.0,6.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,107.0,0.0,4.0,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,122.0,118.0,3.0,1.0,0.0,0.0,9,1.0,1.0,0.0,0.0,0.0,89.0,1.0,5.0,Matches
Matías Galarza,py PAR,MF,20.0,4.5,135.0,129.0,3.0,2.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,93.0,3.0,4.0,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,175.0,154.0,18.0,1.0,0.0,1.0,39,5.0,12.0,1.0,11.0,0.0,101.0,3.0,8.0,Matches
Miranda,br BRA,DF,23.0,4.3,231.0,210.0,20.0,15.0,0.0,2.0,2,5.0,0.0,0.0,0.0,0.0,200.0,1.0,2.0,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,107.0,104.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,116.0,106.0,10.0,2.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,89.0,0.0,7.0,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,182.0,174.0,7.0,1.0,1.0,0.0,27,0.0,5.0,4.0,0.0,0.0,134.0,1.0,7.0,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,231.0,226.0,5.0,4.0,1.0,1.0,7,0.0,1.0,0.0,1.0,0.0,205.0,0.0,2.0,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,80.0,78.0,2.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,Matches
Cauan Barros,br BRA,MF,18.0,2.6,83.0,80.0,3.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,Matches
José Vitor,br BRA,DF,20.0,1.2,63.0,63.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,108.0,86.0,20.0,13.0,1.0,3.0,20,0.0,7.0,5.0,2.0,0.0,66.0,2.0,4.0,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,12.0,10.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,Matches
Paulinho,br BRA,DF,17.0,0.5,,,,,,,3,,,,,,,,,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,10.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Paulo Victor,br BRA,DF,21.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.2,38.0,16864.0,14839.0,1960.0,538.0,24.0,117.0,889,816.0,202.0,89.0,77.0,0.0,13320.0,65.0,326.0,
Opponent Total,,,27.4,38.0,18293.0,16326.0,1918.0,581.0,34.0,131.0,746,757.0,198.0,78.0,69.0,5.0,14733.0,49.0,343.0,
