Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-27,18:30,Série A,Matchweek 21,Sun,Away,L,0,1,Palmeiras,0.1,0.7,45,40292.0,Gary Medel,4-1-4-1,Wilton Sampaio,Match Report,
2023-09-03,18:30,Série A,Matchweek 22,Sun,Away,D,1,1,Bahia,1.1,1.7,44,46705.0,Gary Medel,4-1-4-1,Ramon Abatti,Match Report,
2023-09-16,16:00,Série A,Matchweek 23,Sat,Home,W,4,2,Fluminense,1.4,1.9,28,35850.0,Léo Pelé,4-5-1,Raphael Claus,Match Report,
2023-09-21,19:00,Série A,Matchweek 24,Thu,Home,W,5,1,Coritiba,3.5,0.5,54,20321.0,Gary Medel,4-3-3,Flavio de Souza,Match Report,
2023-09-25,20:00,Série A,Matchweek 15,Mon,Away,W,1,0,América (MG),0.8,1.6,65,8498.0,Gary Medel,4-3-3,Ramon Abatti,Match Report,
2023-10-01,16:00,Série A,Matchweek 25,Sun,Away,L,1,4,Santos,0.9,2.4,63,,Gary Medel,4-3-3,Anderson Daronco,Match Report,
2023-10-07,18:30,Série A,Matchweek 26,Sat,Home,D,0,0,São Paulo,0.9,1.4,38,20690.0,Léo Pelé,4-3-3,Braulio Machado,Match Report,
2023-10-18,21:30,Série A,Matchweek 27,Wed,Home,W,1,0,Fortaleza,2.0,0.7,47,20255.0,Léo Pelé,4-3-3,Leandro Pedro Vuaden,Match Report,
2023-10-22,16:00,Série A,Matchweek 28,Sun,Away,L,0,1,Flamengo,1.1,0.5,53,69473.0,Gary Medel,4-1-4-1,Raphael Claus,Match Report,
2023-10-26,19:00,Série A,Matchweek 29,Thu,Home,L,1,2,Internacional,1.0,1.6,53,20098.0,Gary Medel,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2023-10-29,16:00,Série A,Matchweek 30,Sun,Away,D,1,1,Goiás,0.9,1.1,55,12904.0,Gary Medel,4-1-4-1,Flavio de Souza,Match Report,
2023-11-02,16:00,Série A,Matchweek 31,Thu,Away,W,2,0,Cuiabá,1.4,0.6,49,27604.0,Gary Medel,4-1-4-1,Ramon Abatti,Match Report,
2023-11-06,19:00,Série A,Matchweek 32,Mon,Home,W,1,0,Botafogo (RJ),0.5,0.5,42,21043.0,Gary Medel,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,W,2,1,América (MG),1.7,2.5,49,19478.0,Gary Medel,4-1-4-1,Savio Pereira,Match Report,
2023-11-22,19:00,Série A,Matchweek 33,Wed,Away,D,2,2,Cruzeiro,0.8,1.5,50,,Gary Medel,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2023-11-25,19:30,Série A,Matchweek 35,Sat,Away,D,0,0,Ath Paranaense,0.6,1.5,44,22056.0,Gary Medel,3-5-2,Anderson Daronco,Match Report,
2023-11-28,21:30,Série A,Matchweek 36,Tue,Home,L,2,4,Corinthians,1.4,1.4,53,20220.0,Gary Medel,4-1-4-1,Savio Pereira,Match Report,
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,L,0,1,Grêmio,0.8,0.8,51,50481.0,Léo Pelé,3-4-1-2,Ramon Abatti,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,W,2,1,Bragantino,1.6,0.8,45,20037.0,Gary Medel,4-4-2,Wilton Pereira Sampaio,Match Report,
