Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,14.0,7,7.0,5.0,2.0,8.0,18.0,44.4,10.0,10.0,1.0,9.0,3,17.0,3.0,0.0,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,8.0,4,6.0,2.0,0.0,3.0,9.0,33.3,6.0,11.0,8.0,3.0,8,16.0,20.0,0.0,Matches
Andrey Santos,br BRA,MF,18.0,4.7,15.0,7,9.0,4.0,2.0,5.0,22.0,22.7,17.0,5.0,1.0,4.0,11,26.0,7.0,1.0,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,7.0,5,3.0,3.0,1.0,2.0,2.0,100.0,0.0,8.0,0.0,8.0,0,7.0,3.0,0.0,Matches
Matías Galarza,py PAR,MF,20.0,4.5,15.0,7,10.0,4.0,1.0,7.0,17.0,41.2,10.0,10.0,2.0,8.0,6,21.0,3.0,0.0,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,4.0,2,2.0,2.0,0.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,4,8.0,3.0,0.0,Matches
Miranda,br BRA,DF,23.0,4.3,4.0,3,2.0,2.0,0.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,4,8.0,19.0,0.0,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,11.0,5,7.0,4.0,0.0,6.0,14.0,42.9,8.0,1.0,0.0,1.0,3,14.0,5.0,1.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,8.0,3,1.0,3.0,4.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,0,8.0,1.0,0.0,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,10.0,5,0.0,6.0,4.0,6.0,10.0,60.0,4.0,1.0,0.0,1.0,4,14.0,5.0,0.0,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,13.0,7,6.0,7.0,0.0,3.0,9.0,33.3,6.0,9.0,3.0,6.0,3,16.0,4.0,0.0,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,2.0,1,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,2.0,2.0,0.0,Matches
Cauan Barros,br BRA,MF,18.0,2.6,6.0,3,0.0,5.0,1.0,4.0,12.0,33.3,8.0,3.0,0.0,3.0,1,7.0,9.0,0.0,Matches
José Vitor,br BRA,DF,20.0,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,0,0.0,4.0,0.0,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,2,3.0,0.0,0.0,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,2.0,1,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,Matches
Paulinho,br BRA,DF,17.0,0.5,,0,,,,,,,,,,,0,,,,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0,Matches
Paulo Victor,br BRA,DF,21.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,26.2,38.0,571.0,361,287.0,226.0,58.0,266.0,651.0,40.9,385.0,406.0,131.0,275.0,316,887.0,793.0,7.0,
Opponent Total,,,27.4,38.0,616.0,415,260.0,282.0,74.0,330.0,724.0,45.6,394.0,393.0,113.0,280.0,309,925.0,848.0,7.0,
