Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Cristian Menéndez,ar ARG,FW,34.0,15,381.0,25.0,15.7,4.2,2,75.0,1,13,18.0,6,1.33,6.0,4.0,2.0,0.47,0.65,4.9,5.9,-0.9,-0.22,0.0,Matches
Ignacio Maestro Puch,ar ARG,"FW,MF",19.0,17,356.0,21.0,14.7,4.0,2,53.0,0,15,17.0,4,1.29,4.0,5.0,-1.0,-0.25,-0.21,3.2,3.9,-0.7,-0.19,0.04,Matches
Braian Guille,ar ARG,"MF,FW",25.0,16,344.0,22.0,14.2,3.8,2,61.0,0,14,16.0,10,0.88,6.0,4.0,2.0,0.52,0.7,4.2,3.6,0.7,0.17,0.46,Matches
Wilson Ibarrola,py PAR,DF,26.0,4,166.0,42.0,6.8,1.8,1,90.0,1,3,25.0,22,1.75,3.0,2.0,1.0,0.54,0.66,2.4,1.3,1.1,0.59,0.86,Matches
Lucas Naranjo,ar ARG,MF,21.0,1,13.0,13.0,0.5,0.1,0,,0,1,13.0,15,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.1,0.0,-0.33,-0.11,Matches
Maximiliano Alanís,ar ARG,DF,19.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.65,0.87,Matches
Kevin Isa,ar ARG,MF,21.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.21,1.43,Matches
Luis Ojeda,ar ARG,GK,32.0,0,,,0.0,0.0,0,,0,0,,26,3.0,1.0,0.0,1.0,,,,,,,,Matches
Joaquín Ávila,ar ARG,FW,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Agustín Lagos,ar ARG,DF,21.0,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Squad Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,83.0,173,120,18.0,201,1.37,25.0,27.0,-2.0,-0.07,,27.1,33.0,-5.9,-0.22,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,83.0,174,119,21.0,201,1.26,27.0,25.0,2.0,0.07,,33.0,27.1,5.9,0.22,,
