Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Matheus Cunha,br BRA,GK,21.0,17.6,578,727,79.5,13017,8865,174,177,98.3,271,278,97.5,127,264,48.1,0,0.0,0.0,0.0,0,13,1,0,1,Matches
Gabriel Barbosa,br BRA,FW,26.0,17.1,428,534,80.1,6734,1438,244,272,89.7,136,161,84.5,34,58,58.6,1,1.6,1.1,-0.6,22,46,22,0,79,Matches
Everton Ribeiro,br BRA,"FW,MF",33.0,16.4,751,943,79.6,12091,3591,382,438,87.2,290,351,82.6,54,96,56.3,4,3.7,4.2,0.3,34,65,41,6,143,Matches
Agustín Rossi,ar ARG,GK,27.0,15.0,394,512,77.0,10397,7214,85,85,100.0,183,185,98.9,124,238,52.1,0,0.0,0.0,0.0,0,10,1,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,378,502,75.3,5388,1053,251,291,86.3,102,128,79.7,19,31,61.3,1,1.9,1.9,-0.9,23,21,18,5,39,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,575,674,85.3,9260,2101,297,332,89.5,245,273,89.7,29,45,64.4,2,1.7,2.4,0.3,13,69,17,2,78,Matches
David Luiz,br BRA,DF,35.0,11.0,633,729,86.8,12000,4434,235,257,91.4,329,358,91.9,59,97,60.8,1,0.5,0.7,0.5,3,82,6,1,66,Matches
Luiz Araújo,br BRA,"FW,MF",26.0,8.7,291,388,75.0,5210,1323,139,160,86.9,108,139,77.7,36,59,61.0,1,0.7,1.6,0.3,12,20,14,4,44,Matches
Matheuzinho,br BRA,DF,22.0,6.9,333,397,83.9,5644,1683,158,175,90.3,151,164,92.1,21,41,51.2,0,0.3,0.5,-0.3,4,35,6,2,32,Matches
Filipe Luís,br BRA,DF,37.0,5.9,376,405,92.8,5868,1732,213,221,96.4,128,140,91.4,27,31,87.1,1,0.2,0.3,0.8,3,37,4,1,30,Matches
Santos,br BRA,GK,32.0,5.4,162,194,83.5,3664,2083,31,31,100.0,99,101,98.0,29,59,49.2,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,111,152,73.0,1698,334,61,75,81.3,39,51,76.5,7,11,63.6,0,0.5,0.8,-0.5,7,11,2,0,11,Matches
Allan,br BRA,MF,25.0,5.4,367,425,86.4,6119,1699,179,197,90.9,147,167,88.0,31,44,70.5,0,0.1,0.7,-0.1,6,63,10,1,36,Matches
Pablo,br BRA,DF,31.0,4.7,283,313,90.4,4884,1429,104,112,92.9,161,171,94.2,14,25,56.0,0,0.0,0.0,0.0,0,13,0,0,7,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,132,152,86.8,2097,578,74,76,97.4,46,53,86.8,9,17,52.9,0,0.0,0.1,0.0,0,13,3,3,14,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,183,206,88.8,2822,625,98,104,94.2,68,71,95.8,10,16,62.5,0,0.1,0.3,-0.1,2,21,3,0,17,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,42,54,77.8,743,100,17,20,85.0,21,25,84.0,4,6,66.7,0,0.1,0.2,-0.1,1,1,1,0,1,Matches
Igor,br BRA,MF,19.0,0.9,51,56,91.1,869,152,25,28,89.3,21,22,95.5,4,4,100.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,60,62,96.8,1028,214,27,28,96.4,30,30,100.0,3,3,100.0,0,0.0,0.0,0.0,0,5,0,0,7,Matches
Pedrinho,br BRA,FW,19.0,0.2,3,9,33.3,59,23,0,1,0.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,15,18,83.3,195,50,8,9,88.9,6,6,100.0,0,2,0.0,0,0.1,0.0,-0.1,1,0,1,0,3,Matches
André Inácio,br BRA,FW,20.0,0.2,2,2,100.0,18,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,18271,21648,84.4,310513,103065,8803,9649,91.2,7544,8435,89.4,1514,2541,59.6,39,34.1,42.3,4.9,388,1697,387,74,1960,
Opponent Total,,,27.5,38.0,12633,15974,79.1,229822,85373,5478,6221,88.1,5339,6283,85.0,1477,2603,56.7,24,29.6,28.5,-5.6,379,969,250,79,1284,
