Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Igor,br BRA,MF,19.0,4,78.0,20.0,2.3,0.9,0,,0,4,20.0,14,1.0,1.0,2.0,-1.0,-1.15,-1.56,1.2,1.3,0.0,-0.05,-0.17,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,5,65.0,13.0,1.9,0.7,0,,0,5,13.0,32,1.8,1.0,2.0,-1.0,-1.38,-1.79,0.6,0.9,-0.3,-0.37,-0.5,Matches
Pedrinho,br BRA,FW,19.0,1,19.0,19.0,0.6,0.2,0,,0,1,19.0,1,1.0,0.0,0.0,0.0,0.0,-0.37,0.4,0.0,0.4,1.75,1.63,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,2,16.0,8.0,0.5,0.2,0,,0,2,8.0,10,3.0,1.0,0.0,1.0,5.63,5.28,0.3,0.8,-0.5,-2.87,-3.0,Matches
André Inácio,br BRA,FW,20.0,2,16.0,8.0,0.5,0.2,0,,0,2,8.0,12,0.5,0.0,0.0,0.0,0.0,-0.37,0.3,0.6,-0.2,-1.33,-1.46,Matches
Cleiton,br BRA,DF,19.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Evertton,br BRA,MF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Lorran,br BRA,FW,16.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Petterson,br BRA,FW,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Rayan,br BRA,MF,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Hugo Souza,br BRA,GK,24.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Zé Welinton,br BRA,DF,19.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,80.0,250,167,23.0,288,1.74,56.0,42.0,14.0,0.37,,49.8,45.1,4.7,0.12,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,80.0,238,178,22.0,274,1.03,42.0,56.0,-14.0,-0.37,,45.1,49.8,-4.7,-0.12,,
