Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,2,38,16,42.1,2.22,0.93,0.05,0.13,16.2,0,0,0,3.8,3.8,0.1,-1.8,-1.8,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,1,15,3,20.0,1.06,0.21,0.07,0.33,17.5,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
David Luiz,br BRA,DF,35.0,11.0,1,6,3,50.0,0.54,0.27,0.17,0.33,22.7,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Luiz Araújo,br BRA,"FW,MF",26.0,8.7,3,24,8,33.3,2.75,0.92,0.13,0.38,17.0,0,0,0,1.6,1.6,0.06,1.4,1.4,Matches
Matheuzinho,br BRA,DF,22.0,6.9,0,4,1,25.0,0.58,0.15,0.0,0.0,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Filipe Luís,br BRA,DF,37.0,5.9,0,2,1,50.0,0.34,0.17,0.0,0.0,13.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Santos,br BRA,GK,32.0,5.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,1,17,1,5.9,4.15,0.24,0.06,1.0,17.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
Allan,br BRA,MF,25.0,5.4,0,6,2,33.3,1.12,0.37,0.0,0.0,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Pablo,br BRA,DF,31.0,4.7,0,2,2,100.0,0.43,0.43,0.0,0.0,11.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,0,7,2,28.6,2.5,0.71,0.0,0.0,13.7,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,0,4,1,25.0,4.39,1.1,0.0,0.0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Igor,br BRA,MF,19.0,0.9,0,4,0,0.0,4.62,0.0,0.0,,30.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedrinho,br BRA,FW,19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
André Inácio,br BRA,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,38.0,55,490,168,34.3,12.89,4.42,0.1,0.28,18.3,15,8,9,49.8,42.7,0.09,5.2,4.3,
Opponent Total,,,27.5,38.0,42,525,169,32.2,13.82,4.45,0.07,0.21,19.8,16,6,7,45.1,39.9,0.08,-3.1,-3.9,
