Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,736,23,73,241,435,88,736,62,27,43.5,30,48.4,484,3267,1714,64,47,21,44,26,550,198,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,833,14,89,509,245,29,833,50,34,68.0,15,30.0,556,3286,1692,31,32,5,28,16,648,55,Matches
David Luiz,br BRA,DF,35.0,11.0,844,110,353,430,66,13,844,10,8,80.0,2,20.0,534,3037,1864,14,15,1,11,1,567,4,Matches
Luiz Araújo,br BRA,"FW,MF",26.0,8.7,513,12,59,195,271,44,513,46,25,54.3,21,45.7,345,2094,1009,29,23,9,19,9,376,112,Matches
Matheuzinho,br BRA,DF,22.0,6.9,469,29,112,247,114,10,469,6,2,33.3,3,50.0,264,1137,501,9,8,0,7,2,289,29,Matches
Filipe Luís,br BRA,DF,37.0,5.9,468,26,121,245,105,5,468,7,3,42.9,1,14.3,275,1209,701,14,11,1,5,1,300,12,Matches
Santos,br BRA,GK,32.0,5.4,203,114,186,17,0,0,203,0,0,,0,,126,698,489,0,0,0,0,0,112,0,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,215,1,17,77,122,28,215,21,11,52.4,9,42.9,139,979,450,16,10,9,9,9,164,43,Matches
Allan,br BRA,MF,25.0,5.4,465,7,63,324,82,1,465,4,2,50.0,0,0.0,320,1640,833,10,12,0,2,3,361,6,Matches
Pablo,br BRA,DF,31.0,4.7,368,55,157,207,4,2,368,1,1,100.0,0,0.0,231,1170,703,4,0,0,1,0,263,1,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,170,7,35,92,44,1,170,3,2,66.7,1,33.3,109,526,272,6,9,0,1,0,122,14,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,231,8,39,118,75,8,231,1,0,0.0,1,100.0,130,403,206,2,2,0,2,3,189,12,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,72,1,6,19,48,7,72,3,2,66.7,1,33.3,47,317,84,2,2,1,3,3,50,21,Matches
Igor,br BRA,MF,19.0,0.9,71,2,5,46,21,1,71,1,1,100.0,0,0.0,47,206,73,2,2,0,3,2,55,3,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,67,4,15,48,5,0,67,0,0,,0,,41,194,69,0,0,0,0,0,49,1,Matches
Pedrinho,br BRA,FW,19.0,0.2,14,0,2,6,6,0,14,1,0,0.0,1,100.0,4,16,4,0,1,0,0,0,4,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,23,0,0,7,16,0,23,2,1,50.0,1,50.0,18,95,52,1,1,0,1,0,20,4,Matches
André Inácio,br BRA,FW,20.0,0.2,5,0,3,1,1,0,5,0,0,,0,,2,3,0,0,0,0,0,0,2,1,Matches
Squad Total,,,26.7,38.0,25694,2158,6781,12327,6826,890,25685,803,406,50.6,331,41.2,15846,81718,43143,710,614,154,541,340,18082,1947,
Opponent Total,,,27.5,38.0,20194,2421,6914,9054,4473,667,20187,777,398,51.2,308,39.6,11281,59848,30212,574,431,128,519,331,12526,1274,
