Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Matheus Cunha,br BRA,GK,21.0,19,18,1580.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Barbosa,br BRA,FW,26.0,26,17,1540.0,17.1,5.0,1.0,6.0,1.0,4.0,5.0,7.0,2.0,9.5,5.6,1.6,7.1,26.0,79.0,112.0,0.29,0.06,0.35,0.06,0.12,0.56,0.09,0.65,0.33,0.42,Matches
Everton Ribeiro,br BRA,"FW,MF",33.0,30,15,1475.0,16.4,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,3.7,5.2,36.0,143.0,97.0,0.18,0.24,0.43,0.18,0.43,0.09,0.23,0.32,0.09,0.32,Matches
Agustín Rossi,ar ARG,GK,27.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,29,14,1543.0,17.1,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,3.8,3.8,1.9,5.7,64.0,39.0,198.0,0.12,0.06,0.17,0.12,0.17,0.22,0.11,0.33,0.22,0.33,Matches
Victor Hugo,br BRA,"MF,FW",18.0,30,12,1274.0,14.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.7,2.8,31.0,78.0,55.0,0.07,0.14,0.21,0.07,0.21,0.08,0.12,0.2,0.08,0.2,Matches
David Luiz,br BRA,DF,35.0,15,11,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,14.0,66.0,4.0,0.09,0.09,0.18,0.09,0.18,0.02,0.05,0.07,0.02,0.07,Matches
Luiz Araújo,br BRA,"FW,MF",26.0,20,10,785.0,8.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.6,1.6,0.7,2.2,29.0,44.0,112.0,0.34,0.11,0.46,0.34,0.46,0.18,0.08,0.26,0.18,0.26,Matches
Matheuzinho,br BRA,DF,22.0,11,7,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,9.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Filipe Luís,br BRA,DF,37.0,10,6,527.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,14.0,30.0,12.0,0.0,0.17,0.17,0.0,0.17,0.02,0.03,0.05,0.02,0.05,Matches
Santos,br BRA,GK,32.0,6,5,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus França,br BRA,"MF,FW",18.0,9,5,369.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.9,16.0,11.0,43.0,0.24,0.0,0.24,0.24,0.24,0.32,0.13,0.45,0.32,0.45,Matches
Allan,br BRA,MF,25.0,9,4,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,10.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches
Pablo,br BRA,DF,31.0,7,4,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Guillermo Varela,uy URU,DF,29.0,5,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,6,2,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.9,2.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,Matches
Marinho,br BRA,"FW,DF",32.0,4,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.37,0.13,0.5,0.37,0.5,Matches
Igor,br BRA,MF,19.0,4,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,5,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,FW,19.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.65,0.29,0.65,Matches
André Inácio,br BRA,FW,20.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cleiton,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Evertton,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorran,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Petterson,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rayan,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hugo Souza,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zé Welinton,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,55.0,39.0,94.0,47.0,8.0,9.0,85.0,5.0,49.8,42.7,34.1,76.9,710.0,1960.0,1947.0,1.45,1.03,2.47,1.24,2.26,1.31,0.9,2.21,1.12,2.02,
Opponent Total,,,27.5,38,418,3420.0,38.0,42.0,24.0,66.0,36.0,6.0,7.0,103.0,8.0,45.1,39.9,29.6,69.5,574.0,1284.0,1274.0,1.11,0.63,1.74,0.95,1.58,1.19,0.78,1.97,1.05,1.83,
